N=100
P=20
R=2
1 -1.406119 1.110176 -0.647871 0.226515 -0.935209 -0.314578 -0.301407 1.994459 -0.751237 -0.161889 0.631570 -0.544182 NA 0.112038 -1.791834 1.504416 -0.897984 3.135744 -0.621614 -1.026419 6.508436 1.000000
2 -0.510292 -0.788066 1.580838 NA -1.151205 -1.520889 0.573775 -0.253470 0.678842 1.657676 -1.857096 1.252808 -1.197723 0.839352 -0.219466 -1.971679 0.398250 0.029421 1.521394 -0.015203 1.329961 1.000000
3 -0.050963 0.191454 -0.666797 0.082714 0.396912 0.006817 0.542855 -0.335885 -2.410961 -1.948905 0.017908 -1.098389 0.674117 -1.173150 -0.192971 0.743502 -0.258343 0.066656 -0.766063 1.286751 0.987942 1.000000
4 1.100543 -1.059804 -0.271244 -1.162125 -0.687128 -0.845372 -0.540705 1.417976 -0.411132 -0.834854 -0.427389 0.318610 1.242317 NA -2.184979 -0.271851 -1.718255 -0.997539 0.448856 0.151915 0.334020 1.000000
5 0.693278 0.313612 -1.505910 -0.225459 2.193580 -1.065454 -1.328746 0.373167 -0.358614 -0.248205 0.279801 -0.705685 2.341508 NA -1.478420 0.964855 2.219478 1.402121 -1.233682 0.798453 0.391082 1.000000
6 -0.417242 0.969579 0.425248 1.703157 2.608811 -0.138877 -0.701016 0.279954 -0.464743 NA 1.043640 0.579994 0.163727 0.471885 1.416984 -0.833312 -1.086607 -0.488628 1.105613 0.330458 0.053070 1.000000
7 -0.009329 -0.463371 0.453015 0.016856 -1.679987 1.257607 0.944861 -1.827203 0.391527 -1.605909 0.330706 -1.811146 0.019966 1.557699 -1.076291 0.586382 -0.553274 0.188313 1.419186 1.156887 6.875605 1.000000
8 0.377969 0.807422 1.338865 -0.417256 -0.496085 -0.286662 -0.838068 0.629407 -1.405858 0.438978 0.203257 -0.394436 -1.086596 0.157362 0.166665 0.058332 2.105079 1.351329 2.068551 0.958241 0.051017 1.000000
9 0.535011 1.355014 0.248547 -0.217418 1.933484 -1.440258 0.354906 -1.730717 0.707933 1.157526 0.650339 0.721361 -2.295259 1.458399 -0.141787 -1.324750 NA NA -0.566697 0.319509 0.146541 1.000000
10 2.457666 -0.542680 -0.044974 0.006931 -1.205629 1.016061 0.044917 0.597251 -1.089793 0.118415 -0.135155 -1.544950 -0.970380 NA 2.252653 0.277611 -0.653969 0.143421 -0.801766 -0.457734 3.311104 1.000000
11 -0.403581 -1.154759 -0.614824 -0.208851 -0.249402 -0.991934 0.050571 0.253531 -0.644198 0.461773 -2.028913 -0.395776 0.254773 -0.879984 0.346426 -1.658274 1.300285 0.578939 1.054593 1.202531 32.998621 1.000000
12 0.630564 0.309113 0.458806 -0.366306 0.116748 -0.066799 1.444499 1.084309 0.135425 0.136336 1.414438 0.562820 -1.542123 -0.631074 -1.267958 1.292881 -1.024659 0.316242 0.075018 -0.813436 9.491270 1.000000
13 0.371450 NA -0.742866 1.268708 -1.278309 1.597030 -0.719998 -1.456523 0.850372 -0.036144 -0.155644 -0.934101 0.804097 0.393863 0.312305 0.017428 0.641697 -1.074682 -0.698925 -0.334518 4.124867 1.000000
14 -0.680691 0.054346 -1.130520 2.362300 1.037630 -0.561389 -1.221629 1.398779 1.287786 NA -0.198702 0.894459 0.297545 -1.163508 -0.740015 -2.031879 1.920480 1.003300 NA 0.849270 0.519470 1.000000
15 -0.339704 0.189480 0.158482 -0.523184 -1.080548 -1.768452 -0.861991 -0.020953 -1.393131 -0.388874 -1.247029 1.436542 0.919924 -0.275335 0.177303 -0.191011 0.261369 -1.010181 1.110618 -1.521711 2.644493 1.000000
16 -0.171203 -0.722314 -1.927608 0.365400 0.298658 -0.421804 -0.667563 0.170790 1.360816 1.145991 NA -0.250626 1.229117 1.114689 0.555418 1.496235 1.222091 0.788442 -1.340244 NA 141.097859 1.000000
17 2.168953 0.349695 -0.047116 -0.727640 -0.360647 NA 0.026392 -1.288440 0.284323 1.264572 0.117010 0.996246 -0.940143 0.184301 -1.169563 -0.222840 2.331644 -2.567456 -0.971328 -0.738769 0.102858 1.000000
18 1.640866 -0.276389 0.565075 1.171829 1.301045 -1.689634 1.042709 0.201832 0.878147 -0.900430 -0.357459 0.172246 0.722165 -0.287394 -0.255833 -0.242666 0.382781 0.671872 0.183102 -0.071538 0.375745 1.000000
19 -0.332567 0.345794 -0.273994 -1.013884 0.120299 0.645259 -0.062367 0.540977 -1.665981 -0.038741 -1.572731 -0.930986 2.184180 -0.347381 0.531855 -0.604263 -1.121412 0.285133 -1.088209 -1.058041 0.444037 1.000000
20 1.044888 -2.573957 0.658470 NA 0.953468 -1.159225 -1.613571 0.739806 -1.040552 0.413572 -1.725811 0.342335 -2.060306 -0.837841 1.485151 -0.328466 1.584602 0.665326 -1.164973 1.450114 1.056518 1.000000
21 1.272143 0.049336 1.637356 -0.102827 -1.249207 -1.093824 -2.230292 -0.311115 -0.148860 0.600420 0.599680 -0.126811 -0.561403 1.189652 -1.190161 0.320883 1.249058 0.432368 NA -0.251417 0.259037 1.000000
22 1.378097 1.377847 -0.075234 0.684441 0.646499 0.887719 -0.797464 1.052364 -1.330044 -0.403525 0.104141 0.085183 NA 0.870520 -1.538749 -1.072854 0.024356 1.645456 -1.668764 -1.231383 0.010268 1.000000
23 -0.221032 0.533664 -0.374226 -1.572333 0.564213 1.447495 -0.272638 0.078866 0.373278 -1.091133 1.091396 -0.664703 -0.930371 1.180065 0.101185 -0.683023 -1.111495 -1.598759 0.586100 -0.398075 9.097284 1.000000
24 NA 0.950760 0.748740 0.096185 -2.661057 1.495377 1.379213 NA -0.331833 -2.181665 1.689922 1.674349 NA 0.413598 NA -0.735360 -0.179384 -0.835882 0.683665 0.271445 16.557213 1.000000
25 NA NA 1.483002 -2.247739 -0.495706 0.479697 -0.500872 -0.517688 1.581482 1.081920 NA -1.574845 1.374465 NA -0.514886 -0.782477 -0.847733 -0.967876 -0.250923 -1.271735 25.334340 1.000000
26 1.479359 2.372591 -1.677981 -0.388965 -0.558114 -0.180981 -0.970553 -0.631164 -0.140646 -0.686448 -0.225174 -1.884983 0.352340 -0.867467 1.445717 -1.917705 -1.059720 -2.558124 -2.408005 1.369426 0.160893 1.000000
27 1.404915 0.578537 -0.853248 0.028615 1.543510 0.424445 -0.386987 NA -0.509966 -0.650722 -0.726726 0.831587 -0.359441 -0.916807 -0.259875 -1.574850 0.185372 1.029316 1.277007 -1.085662 0.093989 1.000000
28 -0.540245 0.038631 0.325993 0.199229 1.486659 -1.756634 0.968881 -0.482245 -0.329313 0.448973 -0.228030 0.127536 1.295397 -0.057144 0.622372 1.268531 -1.456959 -0.144770 0.549710 -1.420785 0.001721 1.000000
29 0.213934 1.141232 0.330288 0.714832 1.041181 1.831622 -0.818213 0.350623 1.964372 0.497912 -1.395971 0.101985 -0.267941 -0.586745 0.412731 1.048305 0.687732 -0.597602 -1.294778 1.132541 7.229199 1.000000
30 0.449960 -1.270390 0.559664 -0.160809 -0.540745 0.784718 NA -0.190679 -0.130934 -0.167852 1.869603 0.453199 -0.185156 -0.732829 -1.143159 -0.800191 1.262182 -0.365645 -0.983951 0.627239 20.646218 1.000000
31 -0.556088 -1.264309 0.767373 2.472425 -0.158172 0.187817 -0.423851 -0.516140 0.221324 -1.828338 1.556990 -0.008890 -0.540739 -1.187274 -0.485430 1.832070 1.145366 -0.325106 -0.330562 0.799624 0.191046 1.000000
32 -0.083454 0.324701 -0.780946 -1.835438 -0.437776 -0.480593 0.726265 -0.832187 -2.141112 0.468760 1.251050 -1.197267 0.338835 1.080199 -0.128515 1.781860 1.147505 0.066606 -0.705126 0.329673 2.216276 1.000000
33 0.318320 -1.293536 0.536363 0.655746 -1.120968 2.197941 -1.292170 -1.051199 1.082399 1.215490 0.405970 0.428649 0.053817 -0.949118 0.444682 0.105091 0.067790 0.854849 0.304068 0.156844 35.407613 1.000000
34 0.363668 0.918812 -0.118113 -0.250476 1.136960 1.011719 0.723900 1.427198 0.358315 0.693074 -0.831808 -0.211672 0.896889 NA -0.410308 1.348657 NA 0.079394 -0.123289 1.290073 3.513085 1.000000
35 0.589147 -2.036471 0.546970 -0.068827 -1.603680 -0.509017 -1.264786 -1.323891 -0.617911 -1.597154 NA -0.794270 -0.584214 -0.707723 2.303509 0.431579 -0.405460 -0.956440 NA NA 0.615398 1.000000
36 1.171356 0.329341 -0.852607 -0.123866 0.792654 0.920480 -0.190726 0.485133 -0.108661 3.071177 NA -0.457461 0.641012 0.771042 NA -0.575492 -0.273233 -0.272050 0.730014 -0.041175 7.424860 1.000000
37 -1.016674 0.087033 0.627261 -0.001074 -0.585835 -0.800485 0.739047 -0.423925 1.164160 -0.122012 0.124830 0.687722 -0.559198 0.744468 0.275322 0.869917 -0.105358 0.914575 0.282196 0.704135 3.033086 1.000000
38 1.006538 0.333205 -0.635615 1.660216 -1.414206 -0.119165 -1.812110 0.592542 0.213661 1.552399 -1.252235 -0.399923 0.055920 -0.967309 -1.573681 0.487359 -0.844475 0.075563 0.693064 -1.452781 4.840524 1.000000
39 0.438623 -1.112793 -0.478602 -0.100738 NA 0.286507 -0.125273 -1.670799 0.242994 0.592869 -0.909740 0.870677 0.852024 0.679812 0.402632 0.328001 0.522800 -2.692174 1.183280 0.502398 2.985645 1.000000
40 -1.091792 -0.658890 0.758173 -1.081957 -0.351616 -0.702147 -0.528935 0.239585 -0.716825 -1.123673 0.660257 -0.624420 0.913297 -0.576817 NA 1.177450 1.461998 -0.173274 0.753655 0.393679 0.491776 1.000000
41 0.361728 3.091011 1.481848 -1.112619 -1.412181 -0.192108 0.307586 -0.139847 -0.304480 0.313081 -0.324592 0.190405 0.338294 0.629733 -0.762710 0.910564 1.573486 0.765499 -0.985087 1.947320 2.957223 1.000000
42 -0.700507 -1.293727 -0.655982 0.657182 -0.669854 0.352857 0.494472 -0.162787 0.537404 -0.389918 -0.322044 1.454608 0.885672 1.340875 0.385594 -1.103312 NA 1.004087 -1.687478 0.439433 43.832516 1.000000
43 NA -0.193175 -1.658997 0.602289 1.417446 0.771119 0.460119 -1.624202 0.389774 1.045693 NA -0.037911 -0.908131 1.823742 0.927206 0.167751 -0.846429 1.234189 -1.751831 1.792273 4.094814 1.000000
44 -0.154164 -0.567656 NA -0.716260 -0.836428 0.565134 -0.333225 -1.292839 -0.015648 -0.765393 0.804470 -0.011760 1.345833 -1.401371 -0.267046 -0.825764 -0.926096 0.595193 0.333488 -0.061705 4.331713 1.000000
45 -0.197412 -1.275936 -1.691038 -0.721398 NA 0.730071 0.738167 1.250626 -0.032066 2.232586 3.708860 2.218393 0.018132 0.274583 1.007499 -0.310378 1.076342 -0.874583 1.160502 0.333400 62.407890 1.000000
46 -0.570636 -0.290690 1.763187 0.898467 NA -0.388806 1.372584 -0.461359 0.791718 -0.802124 0.691547 1.227767 1.839740 -1.629219 -0.202828 -1.735024 -0.157564 -0.029659 0.285979 -0.961220 5.658292 1.000000
47 -0.753632 -0.689251 NA NA -1.150037 -0.116170 0.223141 -0.325636 0.570086 -0.172481 -0.452571 NA 1.271806 0.071482 0.409186 -1.110970 -0.326122 0.997922 0.472125 0.396504 7.893066 1.000000
48 0.497248 -0.887132 -0.158997 0.359760 -0.870246 2.316508 -2.130931 0.791945 -0.443637 -1.010420 0.288134 0.615600 1.143489 0.681240 -0.547459 -0.150392 0.292987 1.195749 -1.145656 -0.442087 6.628874 1.000000
49 -0.554662 -0.331224 -2.243318 0.529926 0.425975 1.388422 0.291699 1.119462 1.513264 -0.152018 -0.897811 0.748860 1.072892 0.356612 -1.234675 -0.557206 -1.670997 -0.339294 1.510782 0.064808 71.809419 1.000000
