active=40: F_T=0.968750, F_V=0.666875
active=39: F_T=0.969167, F_V=0.670417
active=38: F_T=0.968750, F_V=0.662083
active=37: F_T=0.968333, F_V=0.677083
active=36: F_T=0.962708, F_V=0.666875
active=35: F_T=0.966458, F_V=0.672083
active=34: F_T=0.966667, F_V=0.691667
active=33: F_T=0.963333, F_V=0.704375
active=32: F_T=0.964167, F_V=0.721458
active=31: F_T=0.962500, F_V=0.705208
active=30: F_T=0.962083, F_V=0.703750
active=29: F_T=0.957708, F_V=0.727708
active=28: F_T=0.955833, F_V=0.708125
active=27: F_T=0.960417, F_V=0.707292
active=26: F_T=0.953125, F_V=0.726458
active=25: F_T=0.953542, F_V=0.729583
active=24: F_T=0.950625, F_V=0.726042
active=23: F_T=0.947917, F_V=0.729792
active=22: F_T=0.947708, F_V=0.741042
active=21: F_T=0.946250, F_V=0.745208
active=20: F_T=0.942083, F_V=0.746875
active=19: F_T=0.940417, F_V=0.754583
active=18: F_T=0.941875, F_V=0.766250
active=17: F_T=0.932500, F_V=0.773333
active=16: F_T=0.927292, F_V=0.778333
active=15: F_T=0.929792, F_V=0.784167
active=14: F_T=0.932292, F_V=0.792917
active=13: F_T=0.929375, F_V=0.801250
active=12: F_T=0.917917, F_V=0.799583
active=11: F_T=0.912083, F_V=0.815000
active=10: F_T=0.912708, F_V=0.828125
active=9: F_T=0.887500, F_V=0.806875
active=8: F_T=0.860417, F_V=0.797500
active=7: F_T=0.855833, F_V=0.785625
active=6: F_T=0.841042, F_V=0.763333
active=5: F_T=0.797708, F_V=0.763958
active=4: F_T=0.793542, F_V=0.740208
active=3: F_T=0.782083, F_V=0.729167
active=2: F_T=0.787292, F_V=0.760417
active=1: F_T=0.689583, F_V=0.677500
active=0: F_T=0.500000, F_V=0.500000
