N=100
P=30
R=2
1 -1.800410 -0.806392 -2.189083 0.481843 -0.070513 0.565399 0.660980 -0.356935 -1.323201 -0.343945 0.608685 0.092155 1.794777 -0.415891 0.924426 -0.655814 0.580886 -0.924309 -1.564822 0.415844 0.784207 0.194778 -0.722265 -0.571480 1.405030 0.697443 -1.171376 1.477393 -0.345201 -0.298646 31.037009 1.000000
2 -0.414963 -0.001761 0.915250 0.114995 -0.446598 0.339674 0.439390 -0.636492 0.262706 0.870913 2.260005 0.663534 1.208655 -0.348463 0.204990 -0.302787 0.180894 0.430390 -0.474645 -0.465851 -0.292049 0.847675 -0.683301 1.233135 0.896640 -2.076292 0.488347 -0.809981 -0.456495 -0.325480 17.218025 1.000000
3 -1.462374 -1.246209 0.452468 0.024683 0.695382 1.360857 -0.583586 1.206392 -1.475245 1.687581 0.441850 -0.323721 0.603782 0.049103 -1.096636 -0.242127 -1.074094 0.286150 0.513568 0.673735 -0.226833 1.918938 -1.299120 1.136026 1.787068 1.043910 -1.126621 0.141023 -1.084244 -0.324719 0.374827 1.000000
4 0.919106 -0.661483 1.143820 -1.387884 -1.377178 -0.968207 -1.399827 -0.745799 1.026626 0.335289 0.598195 -0.569206 -0.205383 0.651528 1.330649 -0.689756 0.697660 0.211867 0.922455 0.150579 0.558565 -0.482505 -0.561600 0.008445 0.530049 -0.808376 -1.916915 0.161440 0.105509 1.187872 2.486143 1.000000
5 -0.390374 -0.925623 0.844422 -0.353874 0.986238 1.335406 -2.359307 -1.549609 0.151430 -0.201752 -0.654951 0.176778 -0.944160 -0.372003 -0.701859 0.303321 -0.763264 -1.469426 0.613205 0.408478 -1.719087 0.201938 1.057583 -0.469928 0.871138 0.777525 -0.478295 0.885398 0.766267 -1.793824 2.614562 1.000000
6 -0.204899 -0.007491 1.015538 1.507398 -0.056703 1.141056 0.172206 -0.644117 1.970412 -1.329923 1.453453 1.174798 0.753254 1.310559 0.256593 0.214323 -1.622148 -0.136284 -0.225380 -0.548123 -1.134697 -0.255950 0.106759 0.784020 0.214382 -0.850756 1.322622 -0.848838 -0.193291 -0.261431 0.077256 1.000000
7 1.115716 -0.722544 -0.057945 1.079222 1.062939 1.179867 0.146179 -0.197945 0.875760 0.330762 -0.098577 0.508574 0.128685 0.298309 -0.737860 -0.322496 -2.352940 -0.198415 -1.336661 -1.448475 -0.023385 0.376438 1.387796 1.827204 2.813573 -2.368775 1.221187 -1.283558 0.887884 -1.577141 0.018394 1.000000
8 -0.298790 0.074159 1.541159 0.225962 1.592763 0.551049 -0.572791 -0.611789 0.151094 -0.673629 -0.400922 0.279611 -2.169815 -1.508565 -1.187728 0.926217 -1.099983 -0.317015 0.347473 0.739955 1.362375 -0.995280 0.717842 0.135386 0.277502 -0.625569 -0.696122 0.440328 1.885036 -0.069659 0.008153 1.000000
9 0.014311 -1.096442 0.734441 1.017520 1.212725 0.436191 1.155608 1.069409 -1.427747 1.433497 -2.697269 1.433112 1.370947 -0.376254 0.803469 -1.388137 0.207515 1.108960 -0.688234 -1.294515 2.072698 -0.385578 0.871977 0.156068 0.421200 -1.553903 -0.881115 -1.527818 -2.287429 -0.541636 2.009746 1.000000
10 0.026200 -1.062443 -2.169791 -1.530310 0.488531 -0.664085 -0.190588 1.093588 -0.514872 -0.201435 -0.138947 1.363024 1.359364 -0.754364 -0.143459 2.433415 0.830048 1.460749 1.277572 0.235366 0.312300 0.543792 0.973538 0.854468 -1.153501 -0.113600 -0.166494 -0.256164 1.263111 0.205054 1212.406353 1.000000
11 -1.446470 -0.296894 -0.250624 -1.039498 0.767068 -0.086536 1.305263 0.378621 0.584899 0.325849 -1.953437 0.228703 -0.457970 -0.968893 -0.434154 -0.057353 2.199397 0.225768 0.849785 -0.075534 0.907862 -0.538379 1.077604 -1.391464 -1.018058 -2.112661 -0.861672 -0.207528 -0.741617 -1.263545 1.636822 1.000000
12 -0.564938 0.165006 -0.116538 -1.566128 -0.151798 0.003223 0.922934 -1.198828 -0.576939 -2.279558 1.320312 -0.408089 -1.910525 0.136185 -0.637894 -0.196730 -0.468706 -1.316499 0.275349 0.036754 0.295980 -0.051418 0.781486 -1.388172 -0.519442 0.314352 0.386406 -0.536448 -1.168000 -0.040715 0.218384 1.000000
13 0.859832 0.688128 -0.356165 -0.672873 -1.047577 1.042278 -0.410908 0.211324 -0.060705 0.108645 0.620713 -0.958901 0.055488 -0.436436 -0.863506 -1.062429 0.413750 -0.719803 -0.444987 0.319684 -1.098341 -1.404895 -0.811150 2.044679 0.166489 0.346972 0.186872 0.487898 0.609013 -1.378630 1.213955 1.000000
14 -0.109712 -0.570364 -0.678039 1.045418 0.659369 -1.515580 -0.172261 1.421305 -0.878742 0.345050 1.250096 -0.120069 0.254880 1.289697 1.188325 -1.099726 1.342098 0.970236 -1.851446 -0.960064 0.524618 -1.329770 -0.951202 0.447651 -1.579643 -0.025368 -1.244240 -0.255932 2.338207 -1.351858 117.978637 1.000000
15 -0.369254 -0.770355 0.964903 -0.412660 0.823024 0.249554 0.880819 0.031591 -0.002900 2.011502 -0.909805 -1.557551 -0.925270 -0.313242 0.979454 -0.094876 -0.030931 -0.800481 -1.048882 -2.604772 0.520270 0.093512 0.369058 0.704323 -0.827211 -0.528824 -1.080291 0.847100 0.647808 -0.151662 0.237430 1.000000
16 -0.004480 1.252253 -0.321858 1.152039 0.224850 1.165641 -1.383108 1.212657 -0.117610 0.573493 0.033410 -0.337188 0.268481 0.911879 -0.779545 0.597374 0.190626 -0.836778 -1.308720 -0.979325 -0.957057 -1.506253 -1.222363 -0.643747 -1.843140 1.903488 1.364362 -0.968183 -1.089102 0.338445 1.140941 1.000000
17 0.003192 0.352261 0.068331 -1.771442 -1.565617 0.077633 -1.315885 -1.248465 -1.338195 -0.836209 -0.265384 0.292255 1.284124 0.290730 0.046982 -0.746800 1.722254 -0.126572 -0.569884 -0.729000 -0.193338 -0.653529 1.036351 -0.783402 2.013719 0.996454 -0.756363 -1.328703 0.377766 -0.649785 1799.383341 1.000000
18 -0.350300 0.371974 0.523686 -1.901019 1.627046 -0.407496 0.778734 0.357846 0.218887 -1.364580 0.156855 -0.727498 -1.352095 0.126583 -1.826102 -0.642222 0.192851 -0.622398 0.466912 -0.729289 -0.398816 0.235301 -0.602737 -0.092204 -1.169998 2.303264 0.679660 0.646705 0.482410 -0.899627 0.019473 1.000000
19 0.451568 0.618603 1.302514 2.134508 -1.022581 -1.402306 0.273898 -1.518312 -0.687917 -0.154051 0.387745 -0.822215 -1.220757 1.511640 -0.606724 -0.350177 1.327382 2.691558 1.263377 -0.182989 0.028751 -0.958892 0.463568 2.276930 -2.241599 -0.507526 -0.191001 0.709664 -0.072078 0.516194 548.295751 1.000000
20 -0.215227 -0.329981 -1.671313 -0.330814 1.033448 -0.247836 0.594026 1.070939 1.543608 0.438639 -1.598362 1.586940 -0.612310 0.075879 -0.602019 1.194888 1.767856 0.546992 0.589724 0.012643 0.440808 -0.194157 1.094769 -1.275093 -0.009352 1.232290 -1.073713 0.815786 0.704616 -0.271375 11.820679 1.000000
21 0.372881 -0.097738 -0.151056 -1.200269 -0.547112 0.314326 -0.151223 -0.223165 -0.434907 -1.356422 -0.547854 0.726246 -0.455901 -0.292847 0.278853 -0.944427 -0.327052 -1.889221 -0.025692 0.578783 0.403329 0.080223 0.515879 -0.242565 -0.015358 -0.582617 0.159998 1.484597 -1.591910 0.612195 0.997778 1.000000
22 -0.409948 2.122847 -1.816064 -1.073801 -0.019448 -1.149107 -0.338294 0.094152 -0.424467 -2.429772 0.109076 0.931952 -0.892654 0.333177 1.267535 -1.061398 1.407383 0.700962 1.630821 0.202845 1.118629 1.678573 0.642671 -0.264208 0.601748 -1.629500 -0.582594 -0.602249 -2.047474 1.088145 214.527529 1.000000
23 -0.519637 -1.447216 -0.407273 1.427417 -0.223498 0.520004 -0.655933 -0.266681 1.024309 0.381778 -0.172587 1.171461 -0.270940 0.749886 1.106635 0.439009 0.948478 0.697769 -0.668476 0.254514 -0.229171 1.059683 0.313751 0.092225 -0.804756 0.704941 -1.384045 -0.133160 0.591551 2.311068 82.226582 1.000000
