active=20: F_T=0.843000, F_V=0.707700
active=19: F_T=0.837900, F_V=0.716100
active=18: F_T=0.840700, F_V=0.723000
active=17: F_T=0.836400, F_V=0.735700
active=16: F_T=0.837200, F_V=0.741400
active=15: F_T=0.840900, F_V=0.743300
active=14: F_T=0.835600, F_V=0.743100
active=13: F_T=0.836400, F_V=0.749700
active=12: F_T=0.832500, F_V=0.766400
active=11: F_T=0.833300, F_V=0.772100
active=10: F_T=0.824000, F_V=0.764600
active=9: F_T=0.818000, F_V=0.767300
active=8: F_T=0.814300, F_V=0.763100
active=7: F_T=0.811600, F_V=0.760100
active=6: F_T=0.811000, F_V=0.763200
active=5: F_T=0.795200, F_V=0.765400
active=4: F_T=0.792800, F_V=0.771900
active=3: F_T=0.774100, F_V=0.752400
active=2: F_T=0.727400, F_V=0.717200
active=1: F_T=0.656500, F_V=0.654900
active=0: F_T=0.500000, F_V=0.500000
