active=100: F_T=0.974800, F_V=0.613600
active=99: F_T=0.973500, F_V=0.611600
active=98: F_T=0.975200, F_V=0.610700
active=97: F_T=0.974400, F_V=0.619600
active=96: F_T=0.974700, F_V=0.622200
active=95: F_T=0.975000, F_V=0.625900
active=94: F_T=0.974600, F_V=0.626000
active=93: F_T=0.973400, F_V=0.631500
active=92: F_T=0.974300, F_V=0.626800
active=91: F_T=0.974300, F_V=0.631900
active=90: F_T=0.972800, F_V=0.637500
active=89: F_T=0.971800, F_V=0.636000
active=88: F_T=0.970800, F_V=0.637300
active=87: F_T=0.973200, F_V=0.644100
active=86: F_T=0.970800, F_V=0.651500
active=85: F_T=0.970400, F_V=0.639400
active=84: F_T=0.969200, F_V=0.650200
active=83: F_T=0.970000, F_V=0.655600
active=82: F_T=0.971000, F_V=0.651000
active=81: F_T=0.966400, F_V=0.653900
active=80: F_T=0.966700, F_V=0.661100
active=79: F_T=0.970000, F_V=0.655400
active=78: F_T=0.967600, F_V=0.655400
active=77: F_T=0.964100, F_V=0.669200
active=76: F_T=0.968300, F_V=0.666100
active=75: F_T=0.967800, F_V=0.670600
active=74: F_T=0.966900, F_V=0.674200
active=73: F_T=0.966300, F_V=0.670900
active=72: F_T=0.966900, F_V=0.666600
active=71: F_T=0.965700, F_V=0.678200
active=70: F_T=0.963100, F_V=0.688200
active=69: F_T=0.963400, F_V=0.683900
active=68: F_T=0.965000, F_V=0.683800
active=67: F_T=0.962100, F_V=0.699400
active=66: F_T=0.961100, F_V=0.697200
active=65: F_T=0.960700, F_V=0.711100
active=64: F_T=0.963300, F_V=0.706600
active=63: F_T=0.961600, F_V=0.705600
active=62: F_T=0.960600, F_V=0.708600
active=61: F_T=0.959300, F_V=0.702400
active=60: F_T=0.954200, F_V=0.713300
active=59: F_T=0.957700, F_V=0.707900
active=58: F_T=0.955100, F_V=0.711200
active=57: F_T=0.955700, F_V=0.716500
active=56: F_T=0.952000, F_V=0.713800
active=55: F_T=0.949800, F_V=0.714700
active=54: F_T=0.947200, F_V=0.715700
active=53: F_T=0.944600, F_V=0.721000
active=52: F_T=0.944100, F_V=0.725300
active=51: F_T=0.946900, F_V=0.709200
active=50: F_T=0.938900, F_V=0.710500
active=49: F_T=0.935700, F_V=0.718900
active=48: F_T=0.934500, F_V=0.713500
active=47: F_T=0.928300, F_V=0.728500
active=46: F_T=0.929000, F_V=0.729300
active=45: F_T=0.935500, F_V=0.735300
active=44: F_T=0.934800, F_V=0.732600
active=43: F_T=0.930200, F_V=0.731200
active=42: F_T=0.919500, F_V=0.735600
active=41: F_T=0.913200, F_V=0.730200
active=40: F_T=0.911800, F_V=0.739800
active=39: F_T=0.911800, F_V=0.739700
active=38: F_T=0.911200, F_V=0.747400
active=37: F_T=0.909100, F_V=0.753000
active=36: F_T=0.906900, F_V=0.755600
active=35: F_T=0.908000, F_V=0.761300
active=34: F_T=0.912000, F_V=0.770000
active=33: F_T=0.910000, F_V=0.777100
active=32: F_T=0.907800, F_V=0.767500
active=31: F_T=0.902600, F_V=0.766500
active=30: F_T=0.900300, F_V=0.778300
active=29: F_T=0.888700, F_V=0.767200
active=28: F_T=0.894200, F_V=0.767800
active=27: F_T=0.887700, F_V=0.774400
active=26: F_T=0.882900, F_V=0.768900
active=25: F_T=0.878800, F_V=0.753900
active=24: F_T=0.869000, F_V=0.762300
active=23: F_T=0.871700, F_V=0.758700
active=22: F_T=0.870700, F_V=0.763800
active=21: F_T=0.870900, F_V=0.767500
active=20: F_T=0.869500, F_V=0.771400
active=19: F_T=0.856600, F_V=0.767300
active=18: F_T=0.861500, F_V=0.763800
active=17: F_T=0.860000, F_V=0.760000
active=16: F_T=0.854400, F_V=0.752800
active=15: F_T=0.854500, F_V=0.752600
active=14: F_T=0.838600, F_V=0.740600
active=13: F_T=0.826700, F_V=0.736400
active=12: F_T=0.817800, F_V=0.734800
active=11: F_T=0.814200, F_V=0.738600
active=10: F_T=0.790000, F_V=0.710300
active=9: F_T=0.775700, F_V=0.722200
active=8: F_T=0.754900, F_V=0.701400
active=7: F_T=0.756400, F_V=0.691500
active=6: F_T=0.722800, F_V=0.684000
active=5: F_T=0.745700, F_V=0.701400
active=4: F_T=0.720700, F_V=0.683000
active=3: F_T=0.692400, F_V=0.661100
active=2: F_T=0.644000, F_V=0.628200
active=1: F_T=0.553000, F_V=0.560800
active=0: F_T=0.500000, F_V=0.500000
