active=100: F_T=1.000000, F_V=0.575000
active=99: F_T=1.000000, F_V=0.552500
active=98: F_T=1.000000, F_V=0.562500
active=97: F_T=1.000000, F_V=0.566250
active=96: F_T=1.000000, F_V=0.580000
active=95: F_T=1.000000, F_V=0.593750
active=94: F_T=1.000000, F_V=0.606250
active=93: F_T=1.000000, F_V=0.588750
active=92: F_T=1.000000, F_V=0.581250
active=91: F_T=1.000000, F_V=0.557500
active=90: F_T=1.000000, F_V=0.598750
active=89: F_T=1.000000, F_V=0.607500
active=88: F_T=1.000000, F_V=0.595000
active=87: F_T=1.000000, F_V=0.581250
active=86: F_T=1.000000, F_V=0.592500
active=85: F_T=1.000000, F_V=0.578750
active=84: F_T=1.000000, F_V=0.565000
active=83: F_T=1.000000, F_V=0.611250
active=82: F_T=1.000000, F_V=0.613750
active=81: F_T=1.000000, F_V=0.586250
active=80: F_T=1.000000, F_V=0.583750
active=79: F_T=1.000000, F_V=0.606250
active=78: F_T=1.000000, F_V=0.636250
active=77: F_T=1.000000, F_V=0.611250
active=76: F_T=1.000000, F_V=0.643750
active=75: F_T=1.000000, F_V=0.652500
active=74: F_T=1.000000, F_V=0.662500
active=73: F_T=1.000000, F_V=0.683750
active=72: F_T=1.000000, F_V=0.700000
active=71: F_T=1.000000, F_V=0.702500
active=70: F_T=1.000000, F_V=0.727500
active=69: F_T=1.000000, F_V=0.695000
active=68: F_T=1.000000, F_V=0.687500
active=67: F_T=1.000000, F_V=0.745000
active=66: F_T=1.000000, F_V=0.740000
active=65: F_T=1.000000, F_V=0.751250
active=64: F_T=1.000000, F_V=0.733750
active=63: F_T=1.000000, F_V=0.731250
active=62: F_T=1.000000, F_V=0.756250
active=61: F_T=1.000000, F_V=0.731250
active=60: F_T=1.000000, F_V=0.758750
active=59: F_T=1.000000, F_V=0.718750
active=58: F_T=1.000000, F_V=0.747500
active=57: F_T=1.000000, F_V=0.733750
active=56: F_T=1.000000, F_V=0.751250
active=55: F_T=1.000000, F_V=0.740000
active=54: F_T=1.000000, F_V=0.753750
active=53: F_T=1.000000, F_V=0.767500
active=52: F_T=1.000000, F_V=0.783750
active=51: F_T=1.000000, F_V=0.808750
active=50: F_T=1.000000, F_V=0.821250
active=49: F_T=1.000000, F_V=0.810000
active=48: F_T=1.000000, F_V=0.833750
active=47: F_T=1.000000, F_V=0.823750
active=46: F_T=1.000000, F_V=0.855000
active=45: F_T=1.000000, F_V=0.835000
active=44: F_T=1.000000, F_V=0.853750
active=43: F_T=1.000000, F_V=0.837500
active=42: F_T=1.000000, F_V=0.868750
active=41: F_T=1.000000, F_V=0.848750
active=40: F_T=1.000000, F_V=0.855000
active=39: F_T=1.000000, F_V=0.841250
active=38: F_T=1.000000, F_V=0.850000
active=37: F_T=1.000000, F_V=0.846250
active=36: F_T=1.000000, F_V=0.851250
active=35: F_T=1.000000, F_V=0.851250
active=34: F_T=1.000000, F_V=0.845000
active=33: F_T=1.000000, F_V=0.847500
active=32: F_T=1.000000, F_V=0.838750
active=31: F_T=1.000000, F_V=0.823750
active=30: F_T=1.000000, F_V=0.821250
active=29: F_T=1.000000, F_V=0.835000
active=28: F_T=1.000000, F_V=0.846250
active=27: F_T=1.000000, F_V=0.838750
active=26: F_T=1.000000, F_V=0.853750
active=25: F_T=1.000000, F_V=0.891250
active=24: F_T=1.000000, F_V=0.888750
active=23: F_T=1.000000, F_V=0.907500
active=22: F_T=1.000000, F_V=0.856250
active=21: F_T=1.000000, F_V=0.858750
active=20: F_T=1.000000, F_V=0.872500
active=19: F_T=1.000000, F_V=0.855000
active=18: F_T=1.000000, F_V=0.856250
active=17: F_T=1.000000, F_V=0.888750
active=16: F_T=1.000000, F_V=0.865000
active=15: F_T=1.000000, F_V=0.887500
active=14: F_T=1.000000, F_V=0.855000
active=13: F_T=1.000000, F_V=0.852500
active=12: F_T=1.000000, F_V=0.880000
active=11: F_T=1.000000, F_V=0.817500
active=10: F_T=1.000000, F_V=0.898750
active=9: F_T=1.000000, F_V=0.835000
active=8: F_T=1.000000, F_V=0.840000
active=7: F_T=1.000000, F_V=0.870000
active=6: F_T=1.000000, F_V=0.810000
active=5: F_T=1.000000, F_V=0.862500
active=4: F_T=1.000000, F_V=0.871250
active=3: F_T=1.000000, F_V=0.871250
active=2: F_T=0.880000, F_V=0.771250
active=1: F_T=0.882500, F_V=0.738750
active=0: F_T=0.500000, F_V=0.500000
