active=100: F_T=1.000000, F_V=0.638200
active=99: F_T=1.000000, F_V=0.660600
active=98: F_T=1.000000, F_V=0.644200
active=97: F_T=1.000000, F_V=0.649200
active=96: F_T=1.000000, F_V=0.659400
active=95: F_T=1.000000, F_V=0.654800
active=94: F_T=1.000000, F_V=0.650600
active=93: F_T=1.000000, F_V=0.655400
active=92: F_T=1.000000, F_V=0.666800
active=91: F_T=1.000000, F_V=0.661000
active=90: F_T=1.000000, F_V=0.672200
active=89: F_T=1.000000, F_V=0.689200
active=88: F_T=1.000000, F_V=0.686400
active=87: F_T=1.000000, F_V=0.685000
active=86: F_T=1.000000, F_V=0.695600
active=85: F_T=1.000000, F_V=0.694200
active=84: F_T=1.000000, F_V=0.709600
active=83: F_T=1.000000, F_V=0.702000
active=82: F_T=1.000000, F_V=0.705000
active=81: F_T=1.000000, F_V=0.699400
active=80: F_T=1.000000, F_V=0.710400
active=79: F_T=1.000000, F_V=0.708800
active=78: F_T=1.000000, F_V=0.729200
active=77: F_T=1.000000, F_V=0.719400
active=76: F_T=1.000000, F_V=0.718000
active=75: F_T=1.000000, F_V=0.722000
active=74: F_T=1.000000, F_V=0.732000
active=73: F_T=1.000000, F_V=0.729200
active=72: F_T=1.000000, F_V=0.742200
active=71: F_T=1.000000, F_V=0.744200
active=70: F_T=1.000000, F_V=0.748600
active=69: F_T=1.000000, F_V=0.749200
active=68: F_T=1.000000, F_V=0.752200
active=67: F_T=1.000000, F_V=0.775600
active=66: F_T=1.000000, F_V=0.760400
active=65: F_T=1.000000, F_V=0.754400
active=64: F_T=1.000000, F_V=0.771200
active=63: F_T=1.000000, F_V=0.770000
active=62: F_T=1.000000, F_V=0.768200
active=61: F_T=1.000000, F_V=0.767400
active=60: F_T=0.999600, F_V=0.771400
active=59: F_T=0.999400, F_V=0.786400
active=58: F_T=0.999800, F_V=0.787400
active=57: F_T=0.999600, F_V=0.796000
active=56: F_T=0.998600, F_V=0.791400
active=55: F_T=0.998800, F_V=0.790200
active=54: F_T=0.997200, F_V=0.794000
active=53: F_T=0.997600, F_V=0.788000
active=52: F_T=0.996200, F_V=0.786000
active=51: F_T=0.996800, F_V=0.778000
active=50: F_T=0.994400, F_V=0.797400
active=49: F_T=0.994400, F_V=0.805600
active=48: F_T=0.990800, F_V=0.795800
active=47: F_T=0.986000, F_V=0.799400
active=46: F_T=0.988600, F_V=0.794600
active=45: F_T=0.986000, F_V=0.788600
active=44: F_T=0.984600, F_V=0.784200
active=43: F_T=0.981600, F_V=0.777600
active=42: F_T=0.978400, F_V=0.773800
active=41: F_T=0.979600, F_V=0.779200
active=40: F_T=0.977800, F_V=0.794400
active=39: F_T=0.978000, F_V=0.789600
active=38: F_T=0.974400, F_V=0.782800
active=37: F_T=0.980800, F_V=0.788600
active=36: F_T=0.976200, F_V=0.791600
active=35: F_T=0.974000, F_V=0.787800
active=34: F_T=0.972000, F_V=0.797800
active=33: F_T=0.971600, F_V=0.790400
active=32: F_T=0.972000, F_V=0.786600
active=31: F_T=0.968000, F_V=0.776400
active=30: F_T=0.969400, F_V=0.793600
active=29: F_T=0.972600, F_V=0.801600
active=28: F_T=0.967800, F_V=0.812000
active=27: F_T=0.958400, F_V=0.798800
active=26: F_T=0.949400, F_V=0.791200
active=25: F_T=0.951200, F_V=0.780800
active=24: F_T=0.941400, F_V=0.791600
active=23: F_T=0.949200, F_V=0.791000
active=22: F_T=0.928200, F_V=0.799000
active=21: F_T=0.928400, F_V=0.795800
active=20: F_T=0.923400, F_V=0.797800
active=19: F_T=0.911200, F_V=0.787400
active=18: F_T=0.907200, F_V=0.785000
active=17: F_T=0.904200, F_V=0.782800
active=16: F_T=0.881400, F_V=0.774600
active=15: F_T=0.886200, F_V=0.783200
active=14: F_T=0.873200, F_V=0.765200
active=13: F_T=0.873400, F_V=0.786400
active=12: F_T=0.877200, F_V=0.784000
active=11: F_T=0.851200, F_V=0.766400
active=10: F_T=0.830600, F_V=0.765600
active=9: F_T=0.828400, F_V=0.769000
active=8: F_T=0.797200, F_V=0.753200
active=7: F_T=0.794400, F_V=0.746400
active=6: F_T=0.774400, F_V=0.752800
active=5: F_T=0.792000, F_V=0.753200
active=4: F_T=0.759200, F_V=0.707200
active=3: F_T=0.705000, F_V=0.661600
active=2: F_T=0.651600, F_V=0.637800
active=1: F_T=0.567200, F_V=0.558200
active=0: F_T=0.520000, F_V=0.480000
