active=80: F_T=0.972400, F_V=0.692900
active=79: F_T=0.972300, F_V=0.698200
active=78: F_T=0.970500, F_V=0.703400
active=77: F_T=0.970500, F_V=0.713200
active=76: F_T=0.973200, F_V=0.704900
active=75: F_T=0.969100, F_V=0.707800
active=74: F_T=0.970500, F_V=0.707500
active=73: F_T=0.969800, F_V=0.716500
active=72: F_T=0.969500, F_V=0.724800
active=71: F_T=0.969400, F_V=0.728800
active=70: F_T=0.967500, F_V=0.725400
active=69: F_T=0.967500, F_V=0.728500
active=68: F_T=0.966000, F_V=0.728800
active=67: F_T=0.966600, F_V=0.734400
active=66: F_T=0.966400, F_V=0.744800
active=65: F_T=0.965500, F_V=0.750400
active=64: F_T=0.967100, F_V=0.741700
active=63: F_T=0.963100, F_V=0.746700
active=62: F_T=0.965400, F_V=0.751500
active=61: F_T=0.961300, F_V=0.748000
active=60: F_T=0.959100, F_V=0.754200
active=59: F_T=0.961900, F_V=0.759100
active=58: F_T=0.961200, F_V=0.758100
active=57: F_T=0.958000, F_V=0.760700
active=56: F_T=0.956100, F_V=0.752800
active=55: F_T=0.947200, F_V=0.762400
active=54: F_T=0.955200, F_V=0.757900
active=53: F_T=0.951400, F_V=0.769300
active=52: F_T=0.952800, F_V=0.768300
active=51: F_T=0.950600, F_V=0.773500
active=50: F_T=0.944700, F_V=0.778100
active=49: F_T=0.948900, F_V=0.773500
active=48: F_T=0.948400, F_V=0.772500
active=47: F_T=0.942400, F_V=0.775200
active=46: F_T=0.944600, F_V=0.781300
active=45: F_T=0.941900, F_V=0.777800
active=44: F_T=0.940800, F_V=0.785000
active=43: F_T=0.937400, F_V=0.786300
active=42: F_T=0.934200, F_V=0.783500
active=41: F_T=0.934900, F_V=0.787500
active=40: F_T=0.938700, F_V=0.792800
active=39: F_T=0.935900, F_V=0.802200
active=38: F_T=0.936800, F_V=0.797400
active=37: F_T=0.939600, F_V=0.810800
active=36: F_T=0.940600, F_V=0.810100
active=35: F_T=0.939900, F_V=0.819100
active=34: F_T=0.936400, F_V=0.815200
active=33: F_T=0.929400, F_V=0.817800
active=32: F_T=0.936400, F_V=0.823200
active=31: F_T=0.930800, F_V=0.815300
active=30: F_T=0.920000, F_V=0.810300
active=29: F_T=0.920400, F_V=0.813600
active=28: F_T=0.924300, F_V=0.823600
active=27: F_T=0.917800, F_V=0.817600
active=26: F_T=0.916000, F_V=0.821800
active=25: F_T=0.911700, F_V=0.818500
active=24: F_T=0.906500, F_V=0.817600
active=23: F_T=0.904700, F_V=0.813500
active=22: F_T=0.904800, F_V=0.808200
active=21: F_T=0.895000, F_V=0.820700
active=20: F_T=0.894300, F_V=0.825700
active=19: F_T=0.887000, F_V=0.814800
active=18: F_T=0.881700, F_V=0.810300
active=17: F_T=0.871900, F_V=0.815800
active=16: F_T=0.863800, F_V=0.806000
active=15: F_T=0.852400, F_V=0.791600
active=14: F_T=0.849000, F_V=0.804200
active=13: F_T=0.838500, F_V=0.790900
active=12: F_T=0.837500, F_V=0.798700
active=11: F_T=0.805500, F_V=0.774000
active=10: F_T=0.795000, F_V=0.756500
active=9: F_T=0.796300, F_V=0.773400
active=8: F_T=0.800200, F_V=0.764400
active=7: F_T=0.760800, F_V=0.732800
active=6: F_T=0.800900, F_V=0.762000
active=5: F_T=0.799900, F_V=0.763900
active=4: F_T=0.773500, F_V=0.744800
active=3: F_T=0.738800, F_V=0.721600
active=2: F_T=0.708200, F_V=0.710800
active=1: F_T=0.703600, F_V=0.700800
active=0: F_T=0.610300, F_V=0.609700
