active=80: F_T=1.000000, F_V=0.374000
active=79: F_T=1.000000, F_V=0.369000
active=78: F_T=1.000000, F_V=0.381000
active=77: F_T=1.000000, F_V=0.385000
active=76: F_T=1.000000, F_V=0.378000
active=75: F_T=1.000000, F_V=0.382000
active=74: F_T=1.000000, F_V=0.393000
active=73: F_T=1.000000, F_V=0.387000
active=72: F_T=1.000000, F_V=0.390000
active=71: F_T=1.000000, F_V=0.395000
active=70: F_T=1.000000, F_V=0.403000
active=69: F_T=1.000000, F_V=0.406000
active=68: F_T=1.000000, F_V=0.411000
active=67: F_T=1.000000, F_V=0.414000
active=66: F_T=1.000000, F_V=0.428000
active=65: F_T=1.000000, F_V=0.429000
active=64: F_T=1.000000, F_V=0.424000
active=63: F_T=1.000000, F_V=0.428000
active=62: F_T=1.000000, F_V=0.432000
active=61: F_T=1.000000, F_V=0.450000
active=60: F_T=1.000000, F_V=0.450000
active=59: F_T=1.000000, F_V=0.434000
active=58: F_T=1.000000, F_V=0.458000
active=57: F_T=1.000000, F_V=0.466000
active=56: F_T=1.000000, F_V=0.482000
active=55: F_T=1.000000, F_V=0.493000
active=54: F_T=1.000000, F_V=0.479000
active=53: F_T=1.000000, F_V=0.527000
active=52: F_T=1.000000, F_V=0.513000
active=51: F_T=1.000000, F_V=0.539000
active=50: F_T=1.000000, F_V=0.522000
active=49: F_T=1.000000, F_V=0.561000
active=48: F_T=1.000000, F_V=0.561000
active=47: F_T=1.000000, F_V=0.567000
active=46: F_T=1.000000, F_V=0.564000
active=45: F_T=1.000000, F_V=0.568000
active=44: F_T=1.000000, F_V=0.588000
active=43: F_T=1.000000, F_V=0.603000
active=42: F_T=1.000000, F_V=0.602000
active=41: F_T=1.000000, F_V=0.633000
active=40: F_T=1.000000, F_V=0.611000
active=39: F_T=1.000000, F_V=0.642000
active=38: F_T=1.000000, F_V=0.635000
active=37: F_T=1.000000, F_V=0.636000
active=36: F_T=1.000000, F_V=0.637000
active=35: F_T=1.000000, F_V=0.671000
active=34: F_T=1.000000, F_V=0.663000
active=33: F_T=1.000000, F_V=0.703000
active=32: F_T=1.000000, F_V=0.725000
active=31: F_T=1.000000, F_V=0.702000
active=30: F_T=1.000000, F_V=0.700000
active=29: F_T=1.000000, F_V=0.729000
active=28: F_T=1.000000, F_V=0.756000
active=27: F_T=1.000000, F_V=0.768000
active=26: F_T=1.000000, F_V=0.766000
active=25: F_T=1.000000, F_V=0.757000
active=24: F_T=1.000000, F_V=0.774000
active=23: F_T=1.000000, F_V=0.784000
active=22: F_T=1.000000, F_V=0.785000
active=21: F_T=1.000000, F_V=0.777000
active=20: F_T=1.000000, F_V=0.760000
active=19: F_T=1.000000, F_V=0.763000
active=18: F_T=1.000000, F_V=0.742000
active=17: F_T=1.000000, F_V=0.762000
active=16: F_T=1.000000, F_V=0.801000
active=15: F_T=1.000000, F_V=0.833000
active=14: F_T=1.000000, F_V=0.831000
active=13: F_T=1.000000, F_V=0.820000
active=12: F_T=1.000000, F_V=0.834000
active=11: F_T=1.000000, F_V=0.823000
active=10: F_T=1.000000, F_V=0.837000
active=9: F_T=1.000000, F_V=0.891000
active=8: F_T=1.000000, F_V=0.924000
active=7: F_T=1.000000, F_V=0.890000
active=6: F_T=1.000000, F_V=0.867000
active=5: F_T=1.000000, F_V=0.898000
active=4: F_T=1.000000, F_V=0.861000
active=3: F_T=1.000000, F_V=0.914000
active=2: F_T=1.000000, F_V=0.902000
active=1: F_T=0.943000, F_V=0.833000
active=0: F_T=0.600000, F_V=0.400000
