active=80: F_T=1.000000, F_V=0.440526
active=79: F_T=1.000000, F_V=0.442632
active=78: F_T=1.000000, F_V=0.441053
active=77: F_T=1.000000, F_V=0.444737
active=76: F_T=1.000000, F_V=0.445000
active=75: F_T=1.000000, F_V=0.463421
active=74: F_T=1.000000, F_V=0.458158
active=73: F_T=1.000000, F_V=0.451579
active=72: F_T=1.000000, F_V=0.481053
active=71: F_T=1.000000, F_V=0.477632
active=70: F_T=1.000000, F_V=0.465526
active=69: F_T=1.000000, F_V=0.488684
active=68: F_T=1.000000, F_V=0.497632
active=67: F_T=1.000000, F_V=0.490000
active=66: F_T=1.000000, F_V=0.496316
active=65: F_T=1.000000, F_V=0.507632
active=64: F_T=1.000000, F_V=0.506053
active=63: F_T=1.000000, F_V=0.502105
active=62: F_T=1.000000, F_V=0.515000
active=61: F_T=1.000000, F_V=0.517895
active=60: F_T=1.000000, F_V=0.518421
active=59: F_T=1.000000, F_V=0.538158
active=58: F_T=1.000000, F_V=0.518158
active=57: F_T=1.000000, F_V=0.537895
active=56: F_T=1.000000, F_V=0.540263
active=55: F_T=0.999500, F_V=0.555526
active=54: F_T=0.999500, F_V=0.551316
active=53: F_T=0.999500, F_V=0.555000
active=52: F_T=0.998500, F_V=0.556842
active=51: F_T=0.998250, F_V=0.568421
active=50: F_T=0.997750, F_V=0.569474
active=49: F_T=0.995750, F_V=0.572105
active=48: F_T=0.995750, F_V=0.588684
active=47: F_T=0.995750, F_V=0.583421
active=46: F_T=0.995500, F_V=0.585789
active=45: F_T=0.992250, F_V=0.595263
active=44: F_T=0.993750, F_V=0.591842
active=43: F_T=0.990750, F_V=0.618421
active=42: F_T=0.991250, F_V=0.613947
active=41: F_T=0.985750, F_V=0.618684
active=40: F_T=0.987500, F_V=0.628684
active=39: F_T=0.989750, F_V=0.631842
active=38: F_T=0.985750, F_V=0.645000
active=37: F_T=0.985500, F_V=0.654211
active=36: F_T=0.981250, F_V=0.651053
active=35: F_T=0.982250, F_V=0.649474
active=34: F_T=0.984000, F_V=0.666053
active=33: F_T=0.977500, F_V=0.679474
active=32: F_T=0.980750, F_V=0.679737
active=31: F_T=0.976250, F_V=0.688421
active=30: F_T=0.976750, F_V=0.688947
active=29: F_T=0.977250, F_V=0.700263
active=28: F_T=0.972500, F_V=0.702632
active=27: F_T=0.974000, F_V=0.699737
active=26: F_T=0.975750, F_V=0.712105
active=25: F_T=0.971750, F_V=0.710263
active=24: F_T=0.970750, F_V=0.706053
active=23: F_T=0.970750, F_V=0.707105
active=22: F_T=0.962000, F_V=0.727105
active=21: F_T=0.964500, F_V=0.739737
active=20: F_T=0.959000, F_V=0.739737
active=19: F_T=0.950500, F_V=0.731053
active=18: F_T=0.958000, F_V=0.743421
active=17: F_T=0.951250, F_V=0.745789
active=16: F_T=0.951500, F_V=0.738684
active=15: F_T=0.938250, F_V=0.752368
active=14: F_T=0.949250, F_V=0.736579
active=13: F_T=0.945750, F_V=0.743947
active=12: F_T=0.927250, F_V=0.732105
active=11: F_T=0.919750, F_V=0.749737
active=10: F_T=0.903750, F_V=0.732895
active=9: F_T=0.882500, F_V=0.717895
active=8: F_T=0.860000, F_V=0.726842
active=7: F_T=0.808500, F_V=0.670526
active=6: F_T=0.801000, F_V=0.693947
active=5: F_T=0.805500, F_V=0.690263
active=4: F_T=0.786500, F_V=0.690263
active=3: F_T=0.739500, F_V=0.661842
active=2: F_T=0.600000, F_V=0.537632
active=1: F_T=0.502750, F_V=0.452368
active=0: F_T=0.500000, F_V=0.473684
