active=100: F_T=0.976000, F_V=0.626300
active=99: F_T=0.974600, F_V=0.630300
active=98: F_T=0.976000, F_V=0.623500
active=97: F_T=0.975200, F_V=0.626900
active=96: F_T=0.975600, F_V=0.632000
active=95: F_T=0.975000, F_V=0.641900
active=94: F_T=0.975300, F_V=0.639100
active=93: F_T=0.974300, F_V=0.643200
active=92: F_T=0.975600, F_V=0.648500
active=91: F_T=0.972600, F_V=0.644300
active=90: F_T=0.972700, F_V=0.647100
active=89: F_T=0.973600, F_V=0.652700
active=88: F_T=0.971900, F_V=0.657500
active=87: F_T=0.971900, F_V=0.664900
active=86: F_T=0.971100, F_V=0.658700
active=85: F_T=0.971100, F_V=0.664100
active=84: F_T=0.969600, F_V=0.670000
active=83: F_T=0.969700, F_V=0.668700
active=82: F_T=0.970100, F_V=0.672500
active=81: F_T=0.970100, F_V=0.679300
active=80: F_T=0.966600, F_V=0.672800
active=79: F_T=0.968100, F_V=0.691000
active=78: F_T=0.969000, F_V=0.692000
active=77: F_T=0.965000, F_V=0.689800
active=76: F_T=0.964300, F_V=0.692300
active=75: F_T=0.964600, F_V=0.694200
active=74: F_T=0.968400, F_V=0.698300
active=73: F_T=0.965900, F_V=0.707700
active=72: F_T=0.963900, F_V=0.713500
active=71: F_T=0.963500, F_V=0.709500
active=70: F_T=0.960000, F_V=0.716300
active=69: F_T=0.961300, F_V=0.718900
active=68: F_T=0.963100, F_V=0.722600
active=67: F_T=0.962500, F_V=0.727600
active=66: F_T=0.961100, F_V=0.722500
active=65: F_T=0.961300, F_V=0.732300
active=64: F_T=0.956500, F_V=0.731400
active=63: F_T=0.957000, F_V=0.733200
active=62: F_T=0.957200, F_V=0.737000
active=61: F_T=0.958100, F_V=0.748400
active=60: F_T=0.955200, F_V=0.750900
active=59: F_T=0.955100, F_V=0.741200
active=58: F_T=0.952800, F_V=0.749400
active=57: F_T=0.952400, F_V=0.751200
active=56: F_T=0.951900, F_V=0.761700
active=55: F_T=0.956300, F_V=0.755700
active=54: F_T=0.950900, F_V=0.770200
active=53: F_T=0.950700, F_V=0.771300
active=52: F_T=0.950400, F_V=0.782100
active=51: F_T=0.946300, F_V=0.780700
active=50: F_T=0.944900, F_V=0.778700
active=49: F_T=0.942400, F_V=0.783700
active=48: F_T=0.947300, F_V=0.792100
active=47: F_T=0.942900, F_V=0.800900
active=46: F_T=0.944300, F_V=0.790900
active=45: F_T=0.943400, F_V=0.792800
active=44: F_T=0.941300, F_V=0.799200
active=43: F_T=0.940000, F_V=0.801100
active=42: F_T=0.939200, F_V=0.807900
active=41: F_T=0.943100, F_V=0.812900
active=40: F_T=0.935900, F_V=0.822500
active=39: F_T=0.934100, F_V=0.824100
active=38: F_T=0.939900, F_V=0.824900
active=37: F_T=0.932800, F_V=0.819400
active=36: F_T=0.931400, F_V=0.828200
active=35: F_T=0.929700, F_V=0.816900
active=34: F_T=0.927200, F_V=0.817000
active=33: F_T=0.926600, F_V=0.818000
active=32: F_T=0.924600, F_V=0.817700
active=31: F_T=0.918800, F_V=0.819600
active=30: F_T=0.919600, F_V=0.815500
active=29: F_T=0.911500, F_V=0.821800
active=28: F_T=0.914600, F_V=0.827900
active=27: F_T=0.906900, F_V=0.829400
active=26: F_T=0.912400, F_V=0.829000
active=25: F_T=0.907500, F_V=0.822600
active=24: F_T=0.902500, F_V=0.832800
active=23: F_T=0.896700, F_V=0.823500
active=22: F_T=0.893900, F_V=0.830600
active=21: F_T=0.889200, F_V=0.826200
active=20: F_T=0.880800, F_V=0.823500
active=19: F_T=0.891100, F_V=0.816700
active=18: F_T=0.887900, F_V=0.824700
active=17: F_T=0.880100, F_V=0.830700
active=16: F_T=0.874400, F_V=0.820900
active=15: F_T=0.868300, F_V=0.814000
active=14: F_T=0.853000, F_V=0.814000
active=13: F_T=0.853400, F_V=0.812900
active=12: F_T=0.842900, F_V=0.806700
active=11: F_T=0.826000, F_V=0.791600
active=10: F_T=0.829400, F_V=0.797300
active=9: F_T=0.828500, F_V=0.792500
active=8: F_T=0.807600, F_V=0.761600
active=7: F_T=0.782100, F_V=0.740300
active=6: F_T=0.757800, F_V=0.718500
active=5: F_T=0.740200, F_V=0.697100
active=4: F_T=0.714700, F_V=0.697700
active=3: F_T=0.727600, F_V=0.702200
active=2: F_T=0.700700, F_V=0.697100
active=1: F_T=0.667600, F_V=0.666300
active=0: F_T=0.510500, F_V=0.509500
