active=60: F_T=0.972500, F_V=0.727400
active=59: F_T=0.970100, F_V=0.738700
active=58: F_T=0.968800, F_V=0.751600
active=57: F_T=0.967900, F_V=0.749800
active=56: F_T=0.970100, F_V=0.758000
active=55: F_T=0.969800, F_V=0.757600
active=54: F_T=0.968300, F_V=0.767700
active=53: F_T=0.968200, F_V=0.768900
active=52: F_T=0.968300, F_V=0.772000
active=51: F_T=0.967600, F_V=0.773900
active=50: F_T=0.966300, F_V=0.784800
active=49: F_T=0.967600, F_V=0.790700
active=48: F_T=0.967400, F_V=0.790600
active=47: F_T=0.969300, F_V=0.793500
active=46: F_T=0.967200, F_V=0.801400
active=45: F_T=0.967400, F_V=0.806300
active=44: F_T=0.965700, F_V=0.808800
active=43: F_T=0.969700, F_V=0.812000
active=42: F_T=0.966400, F_V=0.821000
active=41: F_T=0.966300, F_V=0.818300
active=40: F_T=0.967100, F_V=0.831100
active=39: F_T=0.965500, F_V=0.828700
active=38: F_T=0.965300, F_V=0.837000
active=37: F_T=0.966700, F_V=0.838000
active=36: F_T=0.966400, F_V=0.853400
active=35: F_T=0.965100, F_V=0.849300
active=34: F_T=0.968000, F_V=0.860400
active=33: F_T=0.965500, F_V=0.854300
active=32: F_T=0.965900, F_V=0.859200
active=31: F_T=0.958500, F_V=0.865700
active=30: F_T=0.963100, F_V=0.863200
active=29: F_T=0.959000, F_V=0.869200
active=28: F_T=0.959000, F_V=0.865400
active=27: F_T=0.953800, F_V=0.862600
active=26: F_T=0.949500, F_V=0.860800
active=25: F_T=0.947000, F_V=0.859800
active=24: F_T=0.950900, F_V=0.854700
active=23: F_T=0.953200, F_V=0.858700
active=22: F_T=0.954600, F_V=0.869700
active=21: F_T=0.947800, F_V=0.863100
active=20: F_T=0.939000, F_V=0.844400
active=19: F_T=0.941000, F_V=0.856000
active=18: F_T=0.936800, F_V=0.856600
active=17: F_T=0.928600, F_V=0.858000
active=16: F_T=0.922900, F_V=0.861900
active=15: F_T=0.914500, F_V=0.835300
active=14: F_T=0.901700, F_V=0.830300
active=13: F_T=0.874600, F_V=0.809600
active=12: F_T=0.857400, F_V=0.780700
active=11: F_T=0.846500, F_V=0.783100
active=10: F_T=0.815400, F_V=0.763000
active=9: F_T=0.821600, F_V=0.770000
active=8: F_T=0.809800, F_V=0.760800
active=7: F_T=0.822600, F_V=0.787100
active=6: F_T=0.778500, F_V=0.729100
active=5: F_T=0.749900, F_V=0.708800
active=4: F_T=0.729400, F_V=0.700300
active=3: F_T=0.717000, F_V=0.688300
active=2: F_T=0.700200, F_V=0.679600
active=1: F_T=0.628100, F_V=0.608300
active=0: F_T=0.511200, F_V=0.508800
