active=60: F_T=1.000000, F_V=0.481000
active=59: F_T=1.000000, F_V=0.490000
active=58: F_T=1.000000, F_V=0.501000
active=57: F_T=1.000000, F_V=0.522000
active=56: F_T=1.000000, F_V=0.527000
active=55: F_T=1.000000, F_V=0.543000
active=54: F_T=1.000000, F_V=0.528000
active=53: F_T=1.000000, F_V=0.545000
active=52: F_T=1.000000, F_V=0.536000
active=51: F_T=1.000000, F_V=0.571000
active=50: F_T=1.000000, F_V=0.550000
active=49: F_T=1.000000, F_V=0.566000
active=48: F_T=1.000000, F_V=0.575000
active=47: F_T=1.000000, F_V=0.610000
active=46: F_T=1.000000, F_V=0.596000
active=45: F_T=1.000000, F_V=0.600000
active=44: F_T=1.000000, F_V=0.594000
active=43: F_T=1.000000, F_V=0.603000
active=42: F_T=1.000000, F_V=0.631000
active=41: F_T=1.000000, F_V=0.624000
active=40: F_T=1.000000, F_V=0.632000
active=39: F_T=1.000000, F_V=0.640000
active=38: F_T=1.000000, F_V=0.665000
active=37: F_T=1.000000, F_V=0.685000
active=36: F_T=1.000000, F_V=0.670000
active=35: F_T=1.000000, F_V=0.713000
active=34: F_T=1.000000, F_V=0.682000
active=33: F_T=1.000000, F_V=0.695000
active=32: F_T=1.000000, F_V=0.684000
active=31: F_T=1.000000, F_V=0.707000
active=30: F_T=1.000000, F_V=0.719000
active=29: F_T=1.000000, F_V=0.718000
active=28: F_T=1.000000, F_V=0.728000
active=27: F_T=1.000000, F_V=0.729000
active=26: F_T=1.000000, F_V=0.744000
active=25: F_T=1.000000, F_V=0.727000
active=24: F_T=1.000000, F_V=0.761000
active=23: F_T=1.000000, F_V=0.779000
active=22: F_T=1.000000, F_V=0.766000
active=21: F_T=1.000000, F_V=0.811000
active=20: F_T=1.000000, F_V=0.796000
active=19: F_T=1.000000, F_V=0.863000
active=18: F_T=1.000000, F_V=0.835000
active=17: F_T=1.000000, F_V=0.855000
active=16: F_T=1.000000, F_V=0.867000
active=15: F_T=1.000000, F_V=0.866000
active=14: F_T=1.000000, F_V=0.845000
active=13: F_T=1.000000, F_V=0.872000
active=12: F_T=1.000000, F_V=0.860000
active=11: F_T=1.000000, F_V=0.875000
active=10: F_T=1.000000, F_V=0.906000
active=9: F_T=1.000000, F_V=0.905000
active=8: F_T=1.000000, F_V=0.890000
active=7: F_T=1.000000, F_V=0.868000
active=6: F_T=1.000000, F_V=0.890000
active=5: F_T=1.000000, F_V=0.889000
active=4: F_T=1.000000, F_V=0.869000
active=3: F_T=1.000000, F_V=0.932000
active=2: F_T=0.998000, F_V=0.949000
active=1: F_T=0.811000, F_V=0.715000
active=0: F_T=0.600000, F_V=0.400000
