N=200
P=50
R=2
1 -0.516427 0.728233 -1.914596 -0.439038 1.241927 -2.286270 -0.904758 -2.137547 0.050018 -0.658024 0.227242 NA -0.791243 1.039504 0.838429 0.242637 0.185316 -0.403493 0.084249 -0.329259 -1.144823 -0.369912 0.661477 0.020001 -1.354047 1.501141 0.755822 1.852456 -0.687753 0.577219 -0.638943 1.020586 -0.022087 -1.239743 1.969523 -1.515729 0.641303 0.287649 -1.476261 0.098681 -1.364797 NA 2.535863 1.139982 0.086990 1.951490 1.106995 0.219369 -0.100930 -1.391223 0.405403 1.000000
2 -0.008568 -1.617003 1.007075 0.384274 0.938459 1.872355 0.801220 -0.338418 0.090870 0.728275 -0.060996 -1.058890 0.752943 -0.361727 0.618123 -2.099200 -0.775633 -0.123494 0.230210 0.695606 -0.894883 -1.242437 -1.357203 1.838339 0.634102 0.344723 -0.418798 -0.556099 -1.116344 0.580573 0.608110 0.958373 -0.036171 1.618365 -2.033773 0.437787 NA -0.045770 -0.037104 0.049729 1.597835 -1.191881 0.469878 NA -0.725645 2.587798 -0.754071 -0.859197 0.822112 1.215044 2.950977 0.000000
3 0.282732 NA -0.742112 -0.298607 0.881518 -0.112830 0.187446 0.605712 -0.937536 -0.445138 -1.313068 0.679412 -1.791426 -1.173656 NA -1.366658 -0.143708 NA -1.140129 0.474889 1.073941 0.963677 -0.782115 0.910745 -0.238041 -0.022949 -0.628749 -0.409856 -0.625135 -0.905703 -1.348957 -1.361828 -1.202102 0.458602 -1.032284 1.292359 0.453682 1.158098 -0.061093 0.425848 2.694624 NA 0.120769 -0.842506 -1.543757 NA NA -1.363822 -0.146731 0.504421 1.593714 0.000000
4 0.041709 0.388100 0.218104 2.299135 0.349139 -0.090431 1.473185 1.093339 -1.526124 -0.484202 0.686172 -1.563062 0.159783 -0.066212 -0.132918 -0.893597 -0.815887 0.997889 -2.031689 NA 0.573937 -0.710757 0.770018 2.207682 -0.056004 -0.759714 -0.513277 2.063630 0.741639 -1.063718 -0.411549 1.504590 0.186222 -0.634218 0.381771 0.839494 1.055603 -2.050592 3.331193 -1.702795 NA NA -0.333559 0.031962 -0.390644 -0.367238 -1.121608 -0.986987 0.557648 -0.980675 0.131124 1.000000
5 -1.873493 0.111128 -0.396020 -0.645263 1.488671 -0.682630 0.091169 1.207671 0.681795 -0.576355 1.082007 1.550959 -0.903286 1.056934 1.025750 0.181844 0.711153 -0.376077 1.018576 -0.469860 0.074628 -0.952676 -0.784988 -0.108455 -1.006959 2.669588 1.244727 0.315299 1.298859 -0.355914 -0.070506 1.424264 -0.828461 0.628279 -0.461538 1.318606 -0.659242 1.446849 0.801848 1.158037 -0.082726 -1.086597 -0.194698 1.214260 -0.054144 -0.274901 -0.457990 2.739327 -0.066916 -1.132078 7.167288 1.000000
6 -0.494433 -0.382724 0.478728 1.041768 0.944539 0.901563 1.098752 -0.090625 -0.521099 0.797413 0.089437 1.139595 0.746630 0.018320 3.026231 0.523045 1.647570 0.386453 -0.222498 NA 0.479929 -0.925628 -0.742663 0.523456 -1.232445 3.468900 -0.087940 -0.566116 -0.430578 0.181225 0.103126 0.666609 -0.332547 0.710357 -1.178373 0.370047 -0.080329 0.732505 -0.090628 -0.953635 -0.280538 0.637101 0.486144 -0.784936 0.296026 NA 0.850158 0.675913 1.411937 1.558691 1.472535 0.000000
7 -0.488395 NA 1.387524 -1.007343 -0.984346 NA 1.060049 0.994635 -0.935690 -0.982531 1.027290 -0.915531 0.937077 0.748464 -1.119709 -0.441318 0.521225 0.392451 -0.980475 -0.360836 NA -2.053670 0.176430 0.914593 NA 0.593245 -0.796304 1.687301 -0.495843 -0.242752 -0.851518 -1.537328 1.192549 -0.749084 0.334921 0.363472 -0.490696 -0.256467 -0.129601 0.638860 0.406938 -1.818838 -0.080227 0.328250 -0.225026 -0.035789 NA 0.505387 -0.379009 0.026278 3.549972 1.000000
8 -1.144346 0.869782 1.480255 1.227244 -1.630015 0.071962 NA -0.803375 -0.400940 -1.558739 -0.889909 -1.592644 2.057962 1.364247 NA 1.448237 0.496571 0.448285 0.390663 -0.068146 0.551236 -0.036976 2.280351 0.857862 0.404767 1.303764 1.144641 -0.055143 1.114490 0.170236 -1.238720 0.125774 1.881890 0.294221 -0.666686 -0.779876 -0.094632 -1.554563 1.428774 -0.069633 -1.741046 -1.093066 -2.536363 -0.313829 0.275649 -2.554406 -1.492898 -0.910656 1.426824 0.126528 0.371748 1.000000
9 1.034018 0.521185 0.163147 0.973988 -0.005263 -1.198032 0.222207 0.389415 0.168193 -1.367493 0.110467 -0.134850 -0.227157 -0.525138 0.664432 -0.725804 -0.155098 -0.835487 0.713609 -1.019042 -1.147456 NA -0.414195 -1.157686 -0.070154 -0.778712 1.031563 -0.581776 0.368132 -0.501164 -0.481944 1.076423 -0.079345 -1.627885 -0.227728 0.008059 -0.817017 1.053065 0.993762 0.530160 -0.304698 -0.771415 NA 0.080040 -1.222666 -0.243815 -0.533103 -1.351904 -1.532757 0.013805 1.378668 1.000000
10 -0.991242 0.445412 0.378461 -0.701485 1.604008 -1.001100 0.858094 1.430568 -0.484647 0.312604 -0.214169 1.285335 0.103457 0.664508 -0.499053 -1.067956 0.204491 -0.737160 1.441624 NA 0.574312 1.686622 1.523773 -0.282741 0.270260 -1.312955 -1.564092 -0.075118 1.433172 -0.741971 -0.203999 0.075385 -0.317950 3.125794 0.353253 1.199786 0.607712 -0.011092 -0.940492 0.070331 0.555019 1.265018 -1.528342 -0.549550 -0.170781 0.709918 -0.540142 -0.557113 1.052871 -2.014785 2.643622 1.000000
11 0.447993 -1.896740 0.028729 0.358644 -1.545545 0.647817 0.340651 1.380901 NA -0.811292 -1.016968 0.170814 1.385008 1.264307 0.671862 -0.731815 0.300594 -0.733565 -0.251626 0.541859 -0.101491 -0.802121 -0.221760 0.383768 -1.229283 1.908500 -0.607430 -0.927747 0.261234 0.931364 -0.576851 -1.272096 -0.037914 NA NA 0.724366 0.537533 0.411058 0.517759 -0.050937 -0.627152 -0.094598 0.255946 0.609419 -0.282476 1.313515 -0.684473 -1.051326 0.241571 0.153016 0.040356 1.000000
12 -1.320731 NA 1.816216 -0.388141 -0.972207 NA 0.606673 0.701941 -1.251124 -0.001769 1.160224 -0.105917 1.043502 -1.092057 -1.313652 1.110145 -0.321689 1.264683 0.175942 0.395435 -2.067369 1.142921 -1.459744 0.161857 1.713095 -1.270182 0.591041 1.146464 0.540800 -0.731911 1.356098 -1.177996 0.607964 -0.819459 -1.165403 -1.014079 NA -1.906379 0.564655 1.329013 -0.157202 0.276595 0.349171 1.759095 0.514588 0.489083 0.521857 -0.147850 -1.291418 1.101272 1.255380 0.000000
13 0.615428 -1.118164 -0.494856 0.892953 -1.643955 0.184230 -0.233701 0.206102 -0.040720 0.818750 NA 0.136624 0.309937 0.296329 -1.554436 0.905186 -2.268052 -0.742039 1.032543 1.465398 -0.178344 0.351655 -0.883362 1.646614 1.631568 1.255786 -0.592202 0.410474 0.156888 NA -0.124642 -0.530410 0.471679 -0.268979 1.026635 1.173969 0.929380 0.477769 -0.628844 1.087962 -0.614587 1.441724 0.351695 -0.334529 NA 1.249570 0.900844 0.606806 -1.359673 -0.985711 1.142298 1.000000
14 0.491437 0.217029 2.192781 0.173970 0.649716 -0.298010 -0.501936 0.230316 0.645274 -1.839854 0.037807 -0.101787 NA -0.070326 0.186926 1.616110 0.402734 0.705519 -0.148331 -0.773239 -1.894556 -0.612560 -1.687992 -0.448613 -0.660212 1.091265 -0.308931 NA 0.220333 -0.814930 -0.491587 0.864646 0.472381 0.066024 1.346982 0.429081 0.284988 -0.532376 0.394425 -0.138417 -0.302766 -1.547465 -0.395910 -0.570861 -0.357541 0.198066 -1.529056 0.374654 -0.473520 -1.273628 0.646425 1.000000
15 1.423149 0.861250 -0.355527 -0.779507 1.790265 -0.793577 1.290183 0.868526 -0.155558 0.133339 -0.656430 1.652707 0.463354 -0.248192 -1.682272 NA 0.762096 1.570203 -0.815197 -1.323705 0.483765 -0.472592 -0.318273 0.157928 -1.422466 -0.924380 -2.050542 -1.455473 -0.610528 0.958026 -0.125700 0.741231 0.072022 0.904865 1.334941 1.269882 -0.250390 0.429572 -0.743393 1.621705 -0.121276 -1.215321 -1.504606 -0.151201 0.161288 0.075046 -1.446085 -1.567088 0.164847 0.231042 4.130793 1.000000
16 0.066666 1.654552 -0.550332 0.207942 0.104840 -0.411201 0.323125 0.585478 0.603514 NA 0.435752 -1.340618 1.659723 0.386522 1.196657 0.313030 -0.019914 -1.625748 -0.361572 0.392917 -0.568113 NA 0.120179 -0.179188 0.977771 0.949336 -1.611687 -0.414236 2.032107 -1.038862 -1.692172 -0.156791 -0.767876 1.262775 -0.210332 -0.041826 -0.437585 -0.954309 -0.093272 2.234577 -0.549695 1.277684 NA -0.454897 0.341681 -0.791031 0.380467 0.133022 0.373998 -0.447588 1.795712 1.000000
17 -0.541794 -0.639493 -0.786922 1.376328 1.111928 0.295683 -0.372320 -0.641543 -1.363569 NA -1.435857 1.197287 1.516139 -3.013310 -0.695842 -0.793852 -0.493684 0.758164 1.103375 -1.005143 1.021045 -0.645900 -0.819053 -1.783865 -0.321395 -0.387324 -1.281808 0.491235 1.689542 -0.144620 0.314893 1.218295 1.001196 1.139454 -0.367097 0.643348 0.855746 0.901655 0.218101 2.144749 -1.234343 1.109189 2.069712 0.338527 0.117526 1.758727 -0.505691 -0.703621 -0.824017 -2.136935 0.879536 1.000000
18 0.938367 -0.627766 1.842764 -0.084272 -0.390685 -0.771190 1.563242 -0.128530 0.958375 -2.279353 -0.829723 0.786044 -0.088874 -1.567849 -0.894094 0.318427 -0.603074 -0.992571 0.928523 0.764726 -0.673421 1.467328 0.436361 0.044857 -0.186507 NA -2.146186 -0.748849 -1.521218 1.286031 1.992920 -1.067868 -1.128971 0.221644 -0.419261 1.070498 0.194401 -0.281004 -1.194052 -0.239938 1.006616 -2.673193 -0.551148 -0.656638 -0.390260 2.386002 0.568300 -2.159178 0.319208 1.391653 0.181777 1.000000
