active=80: F_T=0.923660, F_V=0.708073
active=79: F_T=0.920309, F_V=0.708594
active=78: F_T=0.921856, F_V=0.711927
active=77: F_T=0.924588, F_V=0.714323
active=76: F_T=0.917526, F_V=0.717500
active=75: F_T=0.923763, F_V=0.717917
active=74: F_T=0.916753, F_V=0.724062
active=73: F_T=0.915103, F_V=0.724531
active=72: F_T=0.918299, F_V=0.724271
active=71: F_T=0.919897, F_V=0.727344
active=70: F_T=0.914948, F_V=0.731094
active=69: F_T=0.917371, F_V=0.733021
active=68: F_T=0.913711, F_V=0.738281
active=67: F_T=0.914072, F_V=0.733646
active=66: F_T=0.914278, F_V=0.736719
active=65: F_T=0.913918, F_V=0.741667
active=64: F_T=0.911959, F_V=0.744427
active=63: F_T=0.909845, F_V=0.743698
active=62: F_T=0.906031, F_V=0.745104
active=61: F_T=0.907526, F_V=0.749531
active=60: F_T=0.906598, F_V=0.754115
active=59: F_T=0.910155, F_V=0.757500
active=58: F_T=0.906598, F_V=0.752552
active=57: F_T=0.905567, F_V=0.753698
active=56: F_T=0.903763, F_V=0.756094
active=55: F_T=0.902835, F_V=0.765521
active=54: F_T=0.899639, F_V=0.762396
active=53: F_T=0.902577, F_V=0.771875
active=52: F_T=0.903247, F_V=0.770677
active=51: F_T=0.899381, F_V=0.770937
active=50: F_T=0.901856, F_V=0.777083
active=49: F_T=0.895052, F_V=0.775833
active=48: F_T=0.895670, F_V=0.777292
active=47: F_T=0.893351, F_V=0.780521
active=46: F_T=0.896340, F_V=0.774948
active=45: F_T=0.894485, F_V=0.781510
active=44: F_T=0.891907, F_V=0.780729
active=43: F_T=0.885361, F_V=0.784062
active=42: F_T=0.884021, F_V=0.785729
active=41: F_T=0.885412, F_V=0.788854
active=40: F_T=0.884948, F_V=0.790990
active=39: F_T=0.886082, F_V=0.790677
active=38: F_T=0.882423, F_V=0.786042
active=37: F_T=0.876856, F_V=0.793698
active=36: F_T=0.880515, F_V=0.798490
active=35: F_T=0.879381, F_V=0.789792
active=34: F_T=0.875464, F_V=0.789063
active=33: F_T=0.881959, F_V=0.794635
active=32: F_T=0.877423, F_V=0.807396
active=31: F_T=0.876082, F_V=0.791615
active=30: F_T=0.872784, F_V=0.797604
active=29: F_T=0.872216, F_V=0.795833
active=28: F_T=0.866598, F_V=0.794479
active=27: F_T=0.858866, F_V=0.795260
active=26: F_T=0.866546, F_V=0.793177
active=25: F_T=0.862113, F_V=0.786406
active=24: F_T=0.860825, F_V=0.790937
active=23: F_T=0.862887, F_V=0.796562
active=22: F_T=0.853814, F_V=0.785938
active=21: F_T=0.854381, F_V=0.784323
active=20: F_T=0.849897, F_V=0.782396
active=19: F_T=0.842113, F_V=0.784896
active=18: F_T=0.845825, F_V=0.786875
active=17: F_T=0.837526, F_V=0.782552
active=16: F_T=0.837835, F_V=0.785312
active=15: F_T=0.849433, F_V=0.797187
active=14: F_T=0.850670, F_V=0.810885
active=13: F_T=0.836392, F_V=0.791510
active=12: F_T=0.836856, F_V=0.792656
active=11: F_T=0.833608, F_V=0.799375
active=10: F_T=0.805619, F_V=0.773750
active=9: F_T=0.801959, F_V=0.773021
active=8: F_T=0.783814, F_V=0.754115
active=7: F_T=0.760258, F_V=0.728594
active=6: F_T=0.745515, F_V=0.712240
active=5: F_T=0.737474, F_V=0.715573
active=4: F_T=0.695670, F_V=0.683438
active=3: F_T=0.689794, F_V=0.676719
active=2: F_T=0.616237, F_V=0.608281
active=1: F_T=0.570309, F_V=0.569479
active=0: F_T=0.505155, F_V=0.495208
