active=60: F_T=0.910600, F_V=0.509400
active=59: F_T=0.916100, F_V=0.514400
active=58: F_T=0.908700, F_V=0.506700
active=57: F_T=0.907300, F_V=0.519100
active=56: F_T=0.901600, F_V=0.521800
active=55: F_T=0.898700, F_V=0.530100
active=54: F_T=0.898000, F_V=0.531200
active=53: F_T=0.894500, F_V=0.532800
active=52: F_T=0.890000, F_V=0.534100
active=51: F_T=0.893500, F_V=0.537600
active=50: F_T=0.883900, F_V=0.534500
active=49: F_T=0.880000, F_V=0.549800
active=48: F_T=0.880000, F_V=0.544500
active=47: F_T=0.870900, F_V=0.545200
active=46: F_T=0.868000, F_V=0.557300
active=45: F_T=0.875200, F_V=0.552700
active=44: F_T=0.865600, F_V=0.558100
active=43: F_T=0.859200, F_V=0.554300
active=42: F_T=0.856000, F_V=0.562700
active=41: F_T=0.847700, F_V=0.571500
active=40: F_T=0.848600, F_V=0.565900
active=39: F_T=0.842400, F_V=0.567600
active=38: F_T=0.842600, F_V=0.567400
active=37: F_T=0.832500, F_V=0.574900
active=36: F_T=0.835600, F_V=0.578500
active=35: F_T=0.826100, F_V=0.578200
active=34: F_T=0.827500, F_V=0.582600
active=33: F_T=0.815900, F_V=0.591300
active=32: F_T=0.819300, F_V=0.596200
active=31: F_T=0.805600, F_V=0.603100
active=30: F_T=0.813200, F_V=0.601400
active=29: F_T=0.800400, F_V=0.605000
active=28: F_T=0.800800, F_V=0.600000
active=27: F_T=0.789900, F_V=0.621600
active=26: F_T=0.778900, F_V=0.612300
active=25: F_T=0.783200, F_V=0.623700
active=24: F_T=0.781100, F_V=0.627700
active=23: F_T=0.782900, F_V=0.622800
active=22: F_T=0.780600, F_V=0.636200
active=21: F_T=0.770800, F_V=0.621200
active=20: F_T=0.757900, F_V=0.630600
active=19: F_T=0.755900, F_V=0.629900
active=18: F_T=0.743900, F_V=0.625900
active=17: F_T=0.738300, F_V=0.628400
active=16: F_T=0.744000, F_V=0.644300
active=15: F_T=0.721600, F_V=0.641700
active=14: F_T=0.708300, F_V=0.637800
active=13: F_T=0.722100, F_V=0.637200
active=12: F_T=0.724100, F_V=0.644400
active=11: F_T=0.705600, F_V=0.620300
active=10: F_T=0.706100, F_V=0.623500
active=9: F_T=0.659800, F_V=0.587300
active=8: F_T=0.665800, F_V=0.618300
active=7: F_T=0.670700, F_V=0.621000
active=6: F_T=0.672400, F_V=0.626300
active=5: F_T=0.666100, F_V=0.613700
active=4: F_T=0.651000, F_V=0.622800
active=3: F_T=0.613800, F_V=0.579300
active=2: F_T=0.586900, F_V=0.571800
active=1: F_T=0.564600, F_V=0.561500
active=0: F_T=0.500000, F_V=0.500000
