N=100
P=100
R=2
1 1.435524 0.090617 0.706883 -0.884189 0.114115 -0.439557 0.743151 0.844628 0.704944 -0.604465 0.230521 -0.772571 1.488974 -0.404481 0.964168 0.643680 -1.628903 -0.053366 -1.516231 0.210750 0.748667 -0.243673 -0.939318 -0.266991 -0.178117 -0.144702 0.178256 -1.587735 -0.501294 -1.030593 -0.053761 1.646370 0.786731 -0.039240 0.330120 -0.632656 -0.866137 -1.102414 -0.461402 0.793246 -0.520346 0.064082 0.460736 0.438352 0.633642 -0.158444 0.039418 -0.666750 -1.369031 -0.610716 -1.841193 -1.854276 -0.799906 -1.697410 0.478031 -0.528361 -0.802641 -0.512442 -0.827075 -0.022148 0.162412 -1.867402 -1.240882 -0.422912 -1.120151 -0.633306 -0.540322 0.786042 -0.330193 -1.609018 0.256156 -0.937191 -0.094421 1.669501 -1.769695 -0.238876 -0.632198 -3.267113 0.620533 -1.253571 2.037793 0.158016 -0.555689 -0.902635 0.005660 0.294580 -0.897089 -0.656907 0.221146 1.939290 1.901792 -2.158587 -0.356869 0.236937 1.291350 0.113732 -0.637883 1.175916 0.407891 -0.842291 10.021691 1.000000
2 0.653414 1.116479 0.722550 1.001785 -0.079118 -0.333134 0.534419 1.491091 0.166972 1.343170 -2.070490 2.599485 -1.643792 0.080411 0.263765 -0.222525 0.334668 -0.219554 1.293559 -0.139751 0.170090 -0.794489 0.678209 1.084278 1.190228 0.345573 0.172042 -1.577433 0.370400 0.032711 0.513260 -0.531432 -0.774786 -0.503574 0.910339 -0.390036 -1.632518 -1.594618 -0.560601 0.833891 -0.736290 0.274606 1.374727 -1.030658 -2.120693 -0.852180 0.636719 1.118427 0.157353 0.260861 -2.276012 -0.063245 -0.857023 0.243455 1.374501 0.636249 0.132449 -0.991990 -0.536602 -0.913029 -1.188801 0.563946 2.044467 -0.235038 -1.079144 -0.406784 -1.122969 0.128937 0.904164 1.822210 -0.180352 -0.369600 1.102124 -2.337811 0.104741 0.483394 -1.279079 -0.641880 -0.574893 -0.183506 -0.997912 1.211189 -0.293953 0.426546 -0.073757 0.546443 -0.205620 0.116383 -1.016144 -2.802819 -1.629985 -1.442130 0.184345 1.715386 0.269054 -0.751002 0.107995 -0.238389 -1.481108 -0.739089 4.997181 1.000000
3 0.015050 -1.010878 1.593489 0.437743 1.869581 -1.658811 -0.146833 1.597844 -0.959869 -0.166644 0.515023 1.391966 -0.482363 -1.331138 -0.039309 -0.303329 0.684927 0.128584 0.366697 1.070149 1.525545 0.743973 -2.516012 -0.443566 0.996146 -0.718506 0.888111 0.107477 0.614248 1.554311 0.023154 0.688427 1.026569 -0.708519 0.769924 1.088281 -0.889600 0.859750 2.036071 -0.062271 0.653534 0.524754 -0.581456 0.012257 1.906161 -0.486561 0.753546 -0.101684 -0.025196 0.925004 0.824360 1.151290 0.171605 1.734039 -0.312296 0.405474 0.425128 0.634534 1.744999 -0.296663 -1.988120 -0.612973 0.019950 -2.068018 -0.025846 0.396119 -1.385306 -0.687312 1.432307 0.863072 1.612428 -1.407464 0.436491 0.249752 2.609352 -0.363805 0.051257 1.728967 -0.418388 -0.866300 -0.609926 1.719379 0.319296 1.436364 -1.639669 2.255387 0.348183 -2.011518 0.537177 -1.094196 0.504375 0.233760 -1.845026 1.218551 -0.111336 -0.528628 -0.112858 0.568905 -1.768439 -1.262770 1.128490 1.000000
4 2.568210 -1.837674 -0.691304 0.936327 1.366227 -0.432942 -0.727909 -1.027107 -0.842723 -0.081702 -0.992680 -1.286319 1.283160 -0.728520 2.147712 -0.016226 -0.683967 -0.581125 -2.986735 -0.208638 -0.499940 -0.608666 0.432985 -1.076837 -0.624634 0.302402 -0.570043 -0.212454 0.524850 0.622056 -0.508042 0.424928 -0.061764 0.041942 -1.594893 1.175288 0.256308 -0.583625 0.252832 0.560949 0.240899 0.531649 -1.317597 -0.997489 0.346960 1.239495 -0.374437 -0.352400 0.004004 -0.820726 -1.317516 0.381815 0.264550 1.363173 0.344905 0.106973 -1.338598 1.773680 -0.101670 0.786451 1.300051 0.451349 0.591547 1.148219 -0.330492 -1.345933 -0.781884 -0.614127 -0.203926 0.718558 0.044378 1.017216 -0.369121 -1.488929 0.288858 -0.518939 -0.248061 -1.215035 0.050416 0.971956 0.276680 -1.552684 0.445831 -0.228501 -1.304991 -1.884162 0.260402 0.804999 -1.096393 1.351331 -0.132928 -0.470502 -0.571365 -3.029893 -0.795802 -0.696620 -0.226412 0.324546 2.080696 -0.093773 7.895793 1.000000
5 -0.803489 -0.377579 0.155242 0.935969 0.406746 -0.774640 1.442706 -0.054214 -0.599871 -0.234883 1.535193 -0.871975 1.279172 -0.228336 0.966091 -0.403974 -0.412787 -1.250023 -1.065317 -1.792725 -0.393868 -0.076539 0.564418 -1.534497 1.035503 0.138718 -1.369817 -0.172829 2.665082 -1.102733 -0.437429 -0.061168 0.009825 -1.206899 -0.709102 1.101202 -0.337684 0.695020 2.561944 -0.443956 -1.880526 0.146214 -0.962845 -0.240605 0.678078 -1.226370 0.155011 1.666107 0.879707 0.021804 -0.983102 -1.925631 -0.847744 0.609117 0.536374 1.597287 1.156268 -0.871091 -1.265574 0.192017 0.224013 -0.309564 -0.868823 2.287989 -0.139728 -1.217855 0.940629 0.560263 -0.219715 0.248580 -0.228501 0.328632 0.133682 -2.207069 1.168178 -0.671280 0.641772 -0.752586 0.192643 -0.970795 -0.486111 -0.040157 -0.553034 -2.079863 -0.396016 -0.058171 -0.002667 -0.706461 -1.269330 1.018339 -2.578200 -1.820204 -1.765238 0.246659 -0.738957 0.050719 -0.853732 0.062829 0.945640 1.884909 4.302883 1.000000
6 1.496211 -0.969301 -2.889350 -1.325995 -1.111612 -1.086745 0.717818 -0.339158 -0.764257 1.618028 -0.139291 -0.051900 0.318202 0.259813 0.954893 -0.491249 1.897423 -0.016344 -0.125860 -1.256736 0.781056 -0.309902 0.409025 0.835139 0.268232 0.980017 -0.706716 -0.788463 0.833453 1.135999 -0.708669 -1.085464 0.331272 -0.297226 1.928879 -0.242970 0.904388 -0.889358 1.844769 -0.479261 -0.667130 1.506184 -1.095055 -1.714112 -1.987543 -0.646137 0.449554 -0.542213 -1.874751 -1.154689 -1.129140 -0.218010 -0.332749 -0.907466 -0.593428 -0.994532 -0.997204 -0.106358 -1.042161 0.139963 1.619136 2.018160 1.900097 2.353963 1.623003 -0.220320 0.129728 -0.158138 -0.135924 -0.242191 0.045473 1.583313 0.694838 2.533798 0.285123 1.226259 -1.716837 -0.188608 1.437918 0.660941 -1.504829 0.914998 0.733918 1.151437 -0.865707 1.057249 -0.767789 1.603668 0.995007 -0.111958 -0.338781 0.017125 -0.904110 0.534711 -0.259124 -0.463326 -0.567643 1.117815 0.636484 -0.114835 6.033115 1.000000
7 -0.101568 -0.533582 -0.061829 0.675899 -0.200216 0.670276 1.245277 -1.059840 0.136613 0.806377 -2.330078 -1.401004 -0.312160 -0.203257 1.178631 -0.423002 -1.498716 0.902453 1.884420 -0.354953 -0.743155 1.028926 0.889527 0.307522 1.652003 1.171468 0.671754 -1.475045 1.627312 1.032266 0.562384 0.878789 0.660575 0.873733 2.493426 1.729786 0.769163 -0.836815 -0.151392 1.292031 -0.007996 -1.101235 0.080434 0.523050 0.620573 -0.117675 -0.556284 0.388337 0.616505 1.261449 0.139547 0.636359 1.012397 -0.626007 0.165658 -1.173390 -2.001116 -1.890706 0.124943 0.899325 0.789566 -0.126935 -0.745571 1.580420 -0.427541 -1.288398 0.545220 0.004761 -0.884676 1.159491 1.779687 0.191756 0.908831 1.472818 -0.152409 -0.881716 0.055731 1.185061 0.285878 0.031227 0.462214 0.265720 -0.623650 0.037569 -0.890159 0.219463 1.133388 0.580860 -0.563960 -1.923768 1.180252 -1.129896 0.529055 0.337301 0.420063 -0.498131 1.803264 -0.905732 -0.578841 1.035285 3.018929 1.000000
8 -1.066643 -0.176171 -0.026793 -0.227546 0.342608 -1.638888 1.544975 0.660160 -1.445090 -0.235323 -0.331421 1.038502 1.755781 -1.103713 -0.538482 1.251178 -0.113713 0.701603 0.244222 -1.284961 0.810935 -0.346097 0.279738 0.103704 0.406470 2.140672 -0.103260 0.079829 -1.217386 -1.332952 -0.778030 0.308060 -0.177591 2.248759 0.883720 0.234416 -1.061007 0.364418 -0.673344 -1.705717 -2.120714 -0.512885 -0.014798 0.466616 2.200196 0.684087 1.376120 1.036814 0.773586 -0.282643 0.119239 -0.961693 0.604861 0.299824 1.249111 1.282959 1.456771 -0.600222 0.071785 -0.065255 1.156836 1.930942 -1.248987 -0.376037 0.296611 -0.450312 -1.503061 -0.671453 -1.397245 0.882362 -0.010507 -0.016119 -1.397781 0.803736 -0.560338 0.289900 1.041045 0.166497 -0.077215 -0.056830 0.317915 0.082340 -0.133832 -0.211966 0.043874 0.433104 1.218634 1.259808 1.681012 -1.397762 -0.667891 -1.374064 -1.193940 -1.926501 1.880991 0.101822 0.427808 0.792228 1.843802 0.536551 1.127453 1.000000
9 1.497207 0.120016 -0.777976 0.926749 -1.330425 -1.272015 -0.589003 -0.598244 0.547509 0.264694 0.903618 0.432610 -1.144192 0.307321 0.482297 0.415674 -0.599113 -0.174086 1.017386 0.298786 -1.723135 -2.052213 -1.415714 -1.329884 -1.372610 -0.944041 -0.417651 1.829740 -0.121689 -0.416978 0.492399 1.383684 -1.016670 -0.178556 -0.573911 -0.819402 0.188524 -0.298361 0.195936 -0.999210 -1.345654 -0.639150 0.539703 -0.208997 0.187473 0.512754 -0.282592 0.999863 0.464004 0.383007 -1.541191 -2.487887 -0.509369 -0.662969 1.081555 -0.117849 0.131272 0.323549 0.994909 0.288512 0.423972 0.139304 0.911154 2.026290 -0.909853 0.889043 -0.747163 1.048244 -2.173972 -0.076122 -1.324661 -2.150024 0.952123 -2.255987 1.106767 -1.016234 -0.725437 -0.094584 -0.514887 -0.890319 0.971481 0.992861 0.886701 0.699664 0.330850 -0.618244 0.308319 1.029704 -0.003312 -0.904745 -0.831059 2.363101 -0.257998 -0.324397 -0.848211 0.500985 -0.660052 -0.502819 -0.087535 0.533656 4.653821 1.000000
10 -0.185131 1.814524 1.405400 0.420182 -0.200166 0.083401 -1.533059 -1.644835 1.278427 0.027222 0.224134 -2.074791 -1.318556 -1.634325 1.960515 0.191585 -0.618735 -0.312609 0.506130 0.950747 0.344871 0.708713 -0.274506 0.993507 -0.177377 0.399902 -0.688203 -1.155722 0.108371 0.845015 0.021585 -0.797267 -0.051594 -0.723906 -0.592777 1.366114 -1.693388 0.568228 -0.679239 -0.357236 0.273719 -0.216765 1.001129 -0.749518 -0.033048 -1.017377 1.005887 -0.262949 0.886770 -0.725971 0.155158 0.894726 0.574471 1.763640 0.546555 -0.295110 -0.832028 1.807445 1.842492 -0.741214 -1.461993 -1.015291 0.273565 -1.245762 -0.257349 0.754961 -0.123515 -0.145288 1.751978 -0.452431 1.084672 -0.566886 1.564994 -0.268817 -0.070364 0.032276 -0.651908 0.371173 0.425023 0.195139 0.660791 -0.381603 -1.269601 -3.179876 1.302216 -0.120403 0.305719 -1.021556 -0.761354 1.850074 -2.077633 1.176085 -0.412195 -0.170848 -1.235979 0.354708 1.605813 -0.166023 1.092551 -0.767672 1.069318 1.000000
