N=100
P=40
R=2
1 -1.047802 1.194791 -0.617628 -0.908583 -0.257599 -1.292637 0.583050 1.407092 -0.186081 -0.105170 NA 1.051725 2.616473 -0.427356 0.886092 0.744906 -0.287105 1.158184 -1.617417 0.640318 0.820765 0.676667 -0.534934 -0.942625 -0.225816 -1.461046 0.441871 0.856924 -0.197135 0.289353 -1.149474 0.818399 -0.610345 0.252251 0.744721 0.372154 0.301968 0.667291 0.340238 -0.945853 6.007414 1.000000
2 1.513419 -1.123071 1.149951 -0.675200 -0.890137 1.261196 0.348179 0.233787 0.360916 0.541176 1.716621 -0.005816 0.592061 -0.857994 0.146914 NA 0.031306 1.404928 0.621756 -0.852768 -0.831949 -0.279513 0.653354 1.415883 0.665289 -0.246368 0.864699 -0.356847 -2.689609 -0.733029 NA -0.417244 1.865156 -0.332056 NA -0.609662 -0.752173 -1.012460 1.145234 -1.223167 1.261738 1.000000
3 0.352144 -1.583532 -0.241476 -0.384029 0.110402 0.765000 -1.185717 0.943833 1.904637 -0.063502 0.370972 0.946745 -1.083752 1.621934 0.801152 -0.181819 0.073951 0.451207 0.672503 0.363264 NA -0.940603 -0.885408 NA -1.367955 -0.082184 -0.132882 0.174729 0.120060 0.861246 2.054238 -0.775205 -1.330602 0.637397 0.273823 -1.372443 -0.352624 1.723794 1.073276 -0.502929 14.068892 1.000000
4 0.377425 -0.062086 0.006554 -0.413215 -0.660735 -3.344378 1.462739 -0.514064 -0.010750 0.824426 -0.553801 -0.075143 1.529997 -0.667751 0.964347 2.728643 -0.620050 1.211831 0.364611 0.531105 -1.200449 -0.363612 1.321916 1.107500 -1.090184 0.841790 0.741895 0.560342 -0.295327 -1.851223 0.400982 -0.984701 -1.079156 0.169578 -1.784150 0.292904 1.155611 -0.097574 -0.917742 -1.363720 0.768888 1.000000
5 -0.036571 -2.916426 -1.752059 1.270675 -2.095101 0.250709 -1.323342 0.366095 1.019711 -0.168841 0.188780 1.632436 -0.137024 -0.523831 0.384689 1.254880 -1.251235 -1.798213 -0.476404 -0.581152 0.639525 0.497382 2.651150 0.191550 0.727493 -2.409504 0.118258 -0.868117 0.151809 1.536317 1.187371 0.072569 -0.451258 -0.272926 1.185067 1.543895 0.568927 -2.028691 1.283465 0.558723 28.912365 1.000000
6 NA NA 0.490813 0.758322 0.921591 NA -0.323498 -1.026814 0.609344 -0.718022 -0.229368 -0.580999 1.431586 -0.815135 -0.325707 1.071732 -1.109266 -0.258225 -0.327188 NA -0.065502 -0.202733 -0.185851 0.734872 0.161146 0.147024 0.186995 -0.912478 NA 1.416864 -0.482870 -0.084766 -0.581641 1.196869 0.175719 -0.449583 0.880396 0.775425 -0.290080 -1.583343 0.764160 1.000000
7 -0.595045 -0.941811 -0.054063 1.867209 -0.548907 -2.217687 -0.762989 0.520033 -1.517993 -0.077311 1.350505 -0.500553 0.597562 0.896717 0.201566 -0.225153 1.661087 -1.941010 -0.802654 NA 0.682850 -0.137884 -2.020598 NA -1.702108 -1.086846 -1.897894 -1.130197 0.459974 -0.625758 -0.041131 NA NA -1.026722 0.169703 -0.511948 0.704718 1.831132 -1.347370 0.511799 1.147392 1.000000
8 0.310826 NA -0.286077 NA -0.659668 -0.337736 0.326461 0.824785 -1.686161 -1.319096 -0.472418 -0.332536 -1.478898 2.701744 1.553250 0.677960 0.902510 2.441934 0.454578 -0.147750 -1.803919 1.695028 NA 0.167204 0.153007 0.119974 -1.919284 0.872334 0.949616 1.050218 0.261669 -0.889721 -2.546706 0.617501 -0.283521 0.958965 0.072468 0.845771 -0.587446 -0.163916 2.181727 1.000000
9 -1.414637 0.598122 -0.470418 1.117559 0.476318 -0.720469 -0.064644 -0.150269 -0.137344 -0.693790 -0.877565 -0.912232 NA -1.365628 1.243150 0.009825 1.225695 -0.519651 0.373980 0.196881 1.400830 NA 0.096276 -1.848810 -0.701632 1.622325 -1.748901 -0.993628 0.177897 -0.675364 -1.173594 0.870507 0.704057 -0.684412 0.471614 -0.280809 -0.498289 0.837623 0.835198 0.319882 0.173779 1.000000
10 0.238721 -0.459791 -1.226667 -0.092586 1.686506 1.933332 0.793366 0.456159 0.545201 NA NA 0.870997 0.619815 -0.254551 1.346292 -0.229921 -0.452532 -0.053600 -1.253662 -0.366646 0.280058 0.392531 -0.589193 0.730265 0.911934 -0.661427 0.311016 0.450783 -0.673542 -0.354394 -1.632282 -0.153763 -1.245835 -0.303023 0.579797 0.057348 -0.265474 -0.855229 -1.373650 0.632610 0.107234 1.000000
