active=60: F_T=0.995600, F_V=0.640800
active=59: F_T=0.996800, F_V=0.659000
active=58: F_T=0.996000, F_V=0.666800
active=57: F_T=0.993800, F_V=0.665200
active=56: F_T=0.991400, F_V=0.668800
active=55: F_T=0.992600, F_V=0.679400
active=54: F_T=0.989200, F_V=0.684800
active=53: F_T=0.987800, F_V=0.685200
active=52: F_T=0.985800, F_V=0.696000
active=51: F_T=0.985000, F_V=0.698200
active=50: F_T=0.984800, F_V=0.695200
active=49: F_T=0.984200, F_V=0.706600
active=48: F_T=0.984200, F_V=0.706200
active=47: F_T=0.983600, F_V=0.723000
active=46: F_T=0.983200, F_V=0.715800
active=45: F_T=0.976800, F_V=0.721800
active=44: F_T=0.978800, F_V=0.719200
active=43: F_T=0.977200, F_V=0.726600
active=42: F_T=0.976800, F_V=0.731200
active=41: F_T=0.976800, F_V=0.735400
active=40: F_T=0.974600, F_V=0.744400
active=39: F_T=0.974600, F_V=0.757400
active=38: F_T=0.978400, F_V=0.749600
active=37: F_T=0.974600, F_V=0.766200
active=36: F_T=0.975200, F_V=0.759400
active=35: F_T=0.972800, F_V=0.766800
active=34: F_T=0.975400, F_V=0.783000
active=33: F_T=0.970000, F_V=0.773000
active=32: F_T=0.973200, F_V=0.774800
active=31: F_T=0.969000, F_V=0.789600
active=30: F_T=0.967800, F_V=0.785400
active=29: F_T=0.966400, F_V=0.794400
active=28: F_T=0.960200, F_V=0.790800
active=27: F_T=0.957600, F_V=0.783400
active=26: F_T=0.957400, F_V=0.786200
active=25: F_T=0.957400, F_V=0.799400
active=24: F_T=0.965200, F_V=0.809200
active=23: F_T=0.958600, F_V=0.797600
active=22: F_T=0.953200, F_V=0.811400
active=21: F_T=0.958800, F_V=0.798200
active=20: F_T=0.957600, F_V=0.821200
active=19: F_T=0.961400, F_V=0.839200
active=18: F_T=0.956600, F_V=0.840600
active=17: F_T=0.962400, F_V=0.855200
active=16: F_T=0.961800, F_V=0.848400
active=15: F_T=0.962600, F_V=0.854200
active=14: F_T=0.955800, F_V=0.856800
active=13: F_T=0.958800, F_V=0.860600
active=12: F_T=0.952800, F_V=0.864400
active=11: F_T=0.941200, F_V=0.841200
active=10: F_T=0.931400, F_V=0.846200
active=9: F_T=0.892400, F_V=0.830600
active=8: F_T=0.895600, F_V=0.815600
active=7: F_T=0.860800, F_V=0.799200
active=6: F_T=0.832800, F_V=0.768800
active=5: F_T=0.811400, F_V=0.758600
active=4: F_T=0.810400, F_V=0.747600
active=3: F_T=0.764000, F_V=0.712000
active=2: F_T=0.757800, F_V=0.707000
active=1: F_T=0.673600, F_V=0.681600
active=0: F_T=0.520000, F_V=0.480000
