active=40: F_T=0.883034, F_V=0.753708
active=39: F_T=0.877303, F_V=0.760000
active=38: F_T=0.875225, F_V=0.765674
active=37: F_T=0.876742, F_V=0.763876
active=36: F_T=0.876517, F_V=0.767191
active=35: F_T=0.870730, F_V=0.767921
active=34: F_T=0.871685, F_V=0.771011
active=33: F_T=0.870562, F_V=0.771461
active=32: F_T=0.865730, F_V=0.771517
active=31: F_T=0.863820, F_V=0.773708
active=30: F_T=0.865169, F_V=0.774382
active=29: F_T=0.859719, F_V=0.778371
active=28: F_T=0.856067, F_V=0.776067
active=27: F_T=0.854213, F_V=0.770674
active=26: F_T=0.849382, F_V=0.773539
active=25: F_T=0.846236, F_V=0.775955
active=24: F_T=0.843989, F_V=0.779775
active=23: F_T=0.843933, F_V=0.776292
active=22: F_T=0.839663, F_V=0.775337
active=21: F_T=0.834888, F_V=0.770506
active=20: F_T=0.835449, F_V=0.782022
active=19: F_T=0.840618, F_V=0.789438
active=18: F_T=0.842528, F_V=0.792022
active=17: F_T=0.840955, F_V=0.790225
active=16: F_T=0.834663, F_V=0.785562
active=15: F_T=0.827135, F_V=0.785169
active=14: F_T=0.827809, F_V=0.788427
active=13: F_T=0.819944, F_V=0.791461
active=12: F_T=0.820056, F_V=0.788371
active=11: F_T=0.812753, F_V=0.782753
active=10: F_T=0.803764, F_V=0.770787
active=9: F_T=0.803820, F_V=0.781966
active=8: F_T=0.807865, F_V=0.784270
active=7: F_T=0.814157, F_V=0.787809
active=6: F_T=0.791910, F_V=0.768258
active=5: F_T=0.782753, F_V=0.761348
active=4: F_T=0.778146, F_V=0.763764
active=3: F_T=0.713371, F_V=0.697809
active=2: F_T=0.677528, F_V=0.672360
active=1: F_T=0.640056, F_V=0.640674
active=0: F_T=0.505618, F_V=0.494382
