active=40: F_T=0.975800, F_V=0.676000
active=39: F_T=0.975600, F_V=0.702200
active=38: F_T=0.971600, F_V=0.699800
active=37: F_T=0.974000, F_V=0.710400
active=36: F_T=0.975200, F_V=0.704600
active=35: F_T=0.973800, F_V=0.708400
active=34: F_T=0.971600, F_V=0.714000
active=33: F_T=0.967200, F_V=0.724800
active=32: F_T=0.969600, F_V=0.721400
active=31: F_T=0.966000, F_V=0.733200
active=30: F_T=0.962000, F_V=0.726800
active=29: F_T=0.958200, F_V=0.727000
active=28: F_T=0.961400, F_V=0.732200
active=27: F_T=0.957000, F_V=0.741200
active=26: F_T=0.956800, F_V=0.752800
active=25: F_T=0.952400, F_V=0.760400
active=24: F_T=0.952600, F_V=0.754200
active=23: F_T=0.945800, F_V=0.755000
active=22: F_T=0.939200, F_V=0.759800
active=21: F_T=0.943800, F_V=0.767400
active=20: F_T=0.939400, F_V=0.775800
active=19: F_T=0.936800, F_V=0.784600
active=18: F_T=0.939400, F_V=0.797400
active=17: F_T=0.927000, F_V=0.792000
active=16: F_T=0.934400, F_V=0.787200
active=15: F_T=0.927400, F_V=0.794200
active=14: F_T=0.921400, F_V=0.801200
active=13: F_T=0.922800, F_V=0.824400
active=12: F_T=0.923000, F_V=0.833800
active=11: F_T=0.918600, F_V=0.840600
active=10: F_T=0.917200, F_V=0.834000
active=9: F_T=0.914200, F_V=0.823200
active=8: F_T=0.912400, F_V=0.843600
active=7: F_T=0.892400, F_V=0.835200
active=6: F_T=0.889800, F_V=0.825400
active=5: F_T=0.837000, F_V=0.797000
active=4: F_T=0.788200, F_V=0.724400
active=3: F_T=0.784400, F_V=0.732400
active=2: F_T=0.756400, F_V=0.714800
active=1: F_T=0.706200, F_V=0.691200
active=0: F_T=0.520000, F_V=0.480000
