active=20: F_T=0.807418, F_V=0.730824
active=19: F_T=0.804505, F_V=0.742033
active=18: F_T=0.803956, F_V=0.736429
active=17: F_T=0.800769, F_V=0.744670
active=16: F_T=0.803022, F_V=0.743791
active=15: F_T=0.799560, F_V=0.749505
active=14: F_T=0.803132, F_V=0.746099
active=13: F_T=0.795000, F_V=0.751044
active=12: F_T=0.798022, F_V=0.753516
active=11: F_T=0.792637, F_V=0.759176
active=10: F_T=0.793516, F_V=0.758516
active=9: F_T=0.787363, F_V=0.754780
active=8: F_T=0.768956, F_V=0.746429
active=7: F_T=0.752143, F_V=0.735769
active=6: F_T=0.727253, F_V=0.717527
active=5: F_T=0.713352, F_V=0.703736
active=4: F_T=0.721374, F_V=0.699780
active=3: F_T=0.717802, F_V=0.709066
active=2: F_T=0.684341, F_V=0.677582
active=1: F_T=0.659121, F_V=0.650604
active=0: F_T=0.505495, F_V=0.494505
