active=60: F_T=1.000000, F_V=0.500000
active=59: F_T=1.000000, F_V=0.500000
active=58: F_T=1.000000, F_V=0.500000
active=57: F_T=1.000000, F_V=0.500000
active=56: F_T=1.000000, F_V=0.500000
active=55: F_T=1.000000, F_V=0.500000
active=54: F_T=1.000000, F_V=0.500000
active=53: F_T=1.000000, F_V=0.500000
active=52: F_T=1.000000, F_V=0.500000
active=51: F_T=1.000000, F_V=0.500000
active=50: F_T=1.000000, F_V=0.500000
active=49: F_T=1.000000, F_V=0.500000
active=48: F_T=1.000000, F_V=0.493750
active=47: F_T=1.000000, F_V=0.496250
active=46: F_T=1.000000, F_V=0.515000
active=45: F_T=1.000000, F_V=0.507500
active=44: F_T=1.000000, F_V=0.511250
active=43: F_T=1.000000, F_V=0.537500
active=42: F_T=1.000000, F_V=0.531250
active=41: F_T=1.000000, F_V=0.553750
active=40: F_T=1.000000, F_V=0.600000
active=39: F_T=1.000000, F_V=0.642500
active=38: F_T=1.000000, F_V=0.630000
active=37: F_T=1.000000, F_V=0.640000
active=36: F_T=1.000000, F_V=0.677500
active=35: F_T=1.000000, F_V=0.686250
active=34: F_T=1.000000, F_V=0.715000
active=33: F_T=1.000000, F_V=0.723750
active=32: F_T=1.000000, F_V=0.721250
active=31: F_T=1.000000, F_V=0.753750
active=30: F_T=1.000000, F_V=0.735000
active=29: F_T=1.000000, F_V=0.766250
active=28: F_T=1.000000, F_V=0.766250
active=27: F_T=1.000000, F_V=0.777500
active=26: F_T=1.000000, F_V=0.785000
active=25: F_T=1.000000, F_V=0.762500
active=24: F_T=1.000000, F_V=0.808750
active=23: F_T=1.000000, F_V=0.826250
active=22: F_T=1.000000, F_V=0.797500
active=21: F_T=1.000000, F_V=0.812500
active=20: F_T=1.000000, F_V=0.791250
active=19: F_T=1.000000, F_V=0.782500
active=18: F_T=1.000000, F_V=0.793750
active=17: F_T=1.000000, F_V=0.775000
active=16: F_T=1.000000, F_V=0.810000
active=15: F_T=1.000000, F_V=0.798750
active=14: F_T=1.000000, F_V=0.813750
active=13: F_T=1.000000, F_V=0.800000
active=12: F_T=1.000000, F_V=0.808750
active=11: F_T=1.000000, F_V=0.787500
active=10: F_T=1.000000, F_V=0.783750
active=9: F_T=1.000000, F_V=0.743750
active=8: F_T=1.000000, F_V=0.731250
active=7: F_T=1.000000, F_V=0.713750
active=6: F_T=1.000000, F_V=0.755000
active=5: F_T=1.000000, F_V=0.826250
active=4: F_T=0.996000, F_V=0.803750
active=3: F_T=1.000000, F_V=0.813750
active=2: F_T=0.906000, F_V=0.716250
active=1: F_T=0.861000, F_V=0.706250
active=0: F_T=0.600000, F_V=0.500000
