active=30: F_T=0.919200, F_V=0.796900
active=29: F_T=0.914400, F_V=0.813500
active=28: F_T=0.911100, F_V=0.814300
active=27: F_T=0.912100, F_V=0.813500
active=26: F_T=0.915200, F_V=0.819300
active=25: F_T=0.911500, F_V=0.830000
active=24: F_T=0.914300, F_V=0.829800
active=23: F_T=0.911800, F_V=0.830900
active=22: F_T=0.913800, F_V=0.840800
active=21: F_T=0.919500, F_V=0.848500
active=20: F_T=0.909800, F_V=0.848500
active=19: F_T=0.907700, F_V=0.842100
active=18: F_T=0.906900, F_V=0.840000
active=17: F_T=0.905900, F_V=0.850300
active=16: F_T=0.906600, F_V=0.849600
active=15: F_T=0.902200, F_V=0.848400
active=14: F_T=0.907100, F_V=0.850700
active=13: F_T=0.884900, F_V=0.836900
active=12: F_T=0.888800, F_V=0.845400
active=11: F_T=0.878800, F_V=0.833000
active=10: F_T=0.872100, F_V=0.829700
active=9: F_T=0.856200, F_V=0.814700
active=8: F_T=0.848700, F_V=0.806600
active=7: F_T=0.857500, F_V=0.818900
active=6: F_T=0.819300, F_V=0.785100
active=5: F_T=0.785900, F_V=0.755100
active=4: F_T=0.732700, F_V=0.721500
active=3: F_T=0.674800, F_V=0.659300
active=2: F_T=0.678800, F_V=0.661300
active=1: F_T=0.658400, F_V=0.656000
active=0: F_T=0.500000, F_V=0.500000
