N=200
P=100
R=2
1 -1.262311 -1.974339 0.511246 -1.377328 -0.545165 1.073949 0.995368 0.248184 1.417011 1.013581 NA -0.907230 -1.295220 -1.742761 -1.273017 -0.055645 0.557457 0.743742 -0.210908 -1.637187 0.464799 NA 0.693418 -0.676794 -0.411038 NA 0.084742 -1.775649 1.339870 0.443676 0.825535 -1.620208 1.259288 0.055710 0.401831 1.767970 -0.186809 -1.103773 0.258614 0.515525 0.959991 -0.946458 -0.194119 -0.607158 -0.062195 -0.745490 -0.899226 -0.043710 0.144849 -0.499243 -1.092110 1.412205 1.072743 0.099360 0.236572 1.271362 -1.823126 NA 1.017671 -2.024097 0.401962 0.244582 -0.244352 1.119113 0.699482 -0.640369 0.198640 -0.370323 0.334468 -1.358610 -0.558118 -1.039680 0.592000 -0.879700 -0.104462 1.916725 0.141392 -0.664750 NA NA 0.422391 NA 1.392115 1.312088 -0.886846 NA -1.114397 0.630230 -0.126505 0.007777 0.063157 -0.087137 -0.379816 -0.795416 0.073803 1.332343 0.417977 0.237431 -1.006520 -1.462725 8.545403 0.000000
2 1.867357 0.680309 -0.280740 0.225019 -0.017174 1.362098 -0.014577 0.602162 -0.177686 NA 0.666177 0.984947 0.390452 -0.323738 1.694978 -0.659128 -1.318302 -0.561995 -0.130071 -0.569730 0.023574 NA 1.382175 -0.063247 NA -0.802253 0.666311 -0.101691 -0.998489 -0.136701 0.103015 0.097961 -1.154984 -0.023186 1.152398 1.555782 -1.155369 -0.555462 -0.544458 -0.987808 -0.442720 -1.510614 0.814177 -1.548155 0.519178 0.472572 -0.428312 -0.364323 -0.832996 -0.167016 0.192707 0.716317 -1.309974 -0.525405 1.264227 -0.025433 -0.235084 -0.104710 -1.376472 0.155663 0.354041 0.107604 2.197022 -0.062534 1.486982 -0.473321 2.247331 0.104642 0.463170 -0.443039 -0.131334 -1.756378 NA 0.370935 -0.406448 -1.087215 -0.085300 -0.782765 -0.344150 0.254918 0.931773 0.311330 -0.187002 -0.018380 -0.335130 -0.494548 -0.245398 -0.224002 0.223700 1.278620 0.043373 0.218900 1.138572 -0.268792 0.308498 -0.985514 -0.259260 0.169978 NA 0.762923 0.077277 1.000000
3 -0.739582 0.941112 0.375250 0.499344 -1.828937 0.871385 -1.193373 0.003478 -0.604382 -0.759517 -1.047263 0.569206 -0.651569 -1.333329 0.582539 -1.228793 1.091348 -1.353904 -0.896748 -0.065381 -0.349739 -1.416484 1.117618 -1.181639 NA -1.985893 -1.659908 0.841432 -0.869019 -1.567789 1.353870 -0.351445 1.578331 -0.773138 -1.009606 0.602611 0.143263 -0.697157 -0.188492 0.406553 -0.886448 -0.444889 -0.043178 0.211642 -0.418388 -1.200954 -0.175283 -0.951095 -0.519811 0.136674 0.279870 -1.112742 -1.108941 1.337477 -1.088903 0.230445 -0.090954 0.371217 0.487638 -1.439835 -0.069492 0.302180 0.784180 -0.259883 0.252841 0.445773 0.286224 -0.093902 -0.027604 -0.480692 -1.004772 -0.456329 -0.394931 1.912552 -0.571362 0.073485 0.322741 0.670739 NA -1.377070 0.273571 0.299678 0.481660 -0.407367 1.463248 -0.350671 -0.125855 1.924997 0.646992 -0.439351 -0.195386 0.228495 -0.506682 -1.467885 NA 0.842729 -1.493682 -0.921537 0.111745 -1.003267 0.617997 1.000000
4 0.262673 2.123969 -1.324801 NA -2.756031 0.468971 -0.093665 0.602161 2.097888 0.809623 1.172388 -0.319979 -1.044992 0.883602 -0.984343 0.844600 -0.238678 -0.757144 1.119495 0.214908 1.053888 NA 0.166148 0.183341 0.191035 0.305028 0.998082 -0.333907 0.794011 NA 0.207275 0.827437 1.458395 1.550809 -1.007498 0.647428 -0.552998 -0.747224 0.830183 -1.107557 -0.933068 -1.387879 -0.184168 1.350221 0.978370 -0.305440 NA 0.264154 -0.524107 -0.336499 1.890022 0.584367 0.654868 0.337386 -0.100596 NA 1.017210 -0.013536 -0.808937 -0.374022 1.101243 -0.001162 -0.412711 -0.179274 0.108085 -0.492924 0.448838 0.894266 1.868776 0.725762 0.186964 -1.092724 -0.658598 -1.667170 NA 1.025752 -0.081270 0.569838 -0.724181 0.447727 -1.028870 0.547370 -0.255531 -0.059057 -0.065862 -0.610367 -0.646598 1.511338 1.864545 -0.401969 -0.712881 0.944340 0.007910 -0.913691 0.925967 0.651184 0.016913 0.147078 0.741212 2.413801 5.695407 1.000000
5 -1.421326 NA 1.127364 -2.324496 -1.681769 -0.769049 0.325643 0.921104 -0.408906 1.541169 -0.487073 -0.864904 -0.500770 -0.074626 -1.595888 1.859908 NA -0.732223 -0.647839 -0.165657 -1.328923 -0.193556 1.100570 1.798412 NA 0.147940 -0.933177 0.083476 -1.570563 -0.593758 -1.337234 0.657129 -1.572819 0.697303 1.015270 -0.788641 -0.957015 0.264631 -0.077736 0.225732 0.721907 0.235671 0.023010 NA 0.066951 -0.448857 -0.269460 0.278658 0.787854 -0.405953 0.352379 -0.445535 -0.072521 -0.783596 -0.050755 -0.951180 0.612594 0.311155 0.425607 0.610975 0.316363 1.714633 -0.476933 1.414143 -1.601464 -2.011228 -0.219575 -1.025899 0.812106 1.183305 0.282724 0.957384 -0.150705 -0.185880 0.940091 -1.726084 0.064043 -0.350478 0.281012 1.412305 -0.179363 0.656207 -1.240739 -0.985453 -0.720880 0.580625 0.130620 1.784428 0.146676 -0.726549 0.250453 0.241345 0.058182 -1.090387 -0.931645 -1.062924 1.366978 0.967929 -0.883322 -1.232341 7.208802 0.000000
6 2.184168 1.119909 -0.514181 0.524041 -0.296568 -0.038690 -1.111423 -1.627455 -1.670216 1.385510 NA 1.096453 -0.426695 -0.501030 0.597612 -0.081997 1.520769 NA 0.542254 -1.413416 0.825230 1.027743 0.553184 0.610191 -1.459753 -0.374953 NA 0.115609 0.769492 0.834660 -0.809658 -0.688043 0.581430 -0.007233 0.004713 -1.795445 -1.064727 -0.865453 -1.534973 -0.135351 -2.716476 -1.414387 -0.341231 -0.804507 -0.707304 0.186110 -0.001952 -0.606114 0.028523 0.435769 -1.196541 2.040382 0.074656 -1.188432 1.126680 -0.407787 1.431475 1.239925 0.282272 -1.329750 -1.268486 -0.728974 0.935977 -1.325603 1.292881 0.640224 NA -0.944709 0.488581 -0.342930 -0.137659 -1.395424 -0.051626 0.772896 0.447135 0.760454 0.010422 -1.687733 0.337167 0.492263 -0.404492 -0.103163 -0.769516 -0.037332 -0.579735 -0.227646 -0.015292 -0.430011 NA 1.976418 -1.369680 0.676918 -0.933371 0.315870 -0.638331 -0.304755 0.011442 0.055220 2.085499 0.276166 0.170480 1.000000
7 0.378193 -0.581037 -1.275026 1.676809 -0.766694 0.651826 0.732820 0.437907 0.442474 -0.306331 1.401167 1.846982 -0.496101 -0.189979 -1.355810 0.057589 NA -0.615928 -0.396710 0.367290 0.015072 0.507071 -2.251808 -0.966348 0.692064 -0.984270 -0.666316 -2.138886 -1.111256 -0.705404 -0.565437 0.320005 -1.145097 -1.541722 -0.306733 0.402226 0.649691 -0.054977 NA 0.013349 -0.642105 -0.602225 0.787596 0.614169 -0.521119 0.102916 0.029576 -0.377894 -0.556730 -2.091137 1.672594 -1.098175 0.738165 NA -0.147000 0.073017 0.620478 0.626994 -0.868347 1.591157 0.150893 0.694225 0.018487 0.863216 1.924666 1.496136 -0.687271 0.108797 NA 0.169510 -1.739275 2.285813 -1.377195 0.481124 0.828682 1.117823 0.847666 0.362153 -0.437562 -1.845732 0.550841 -2.539676 -0.010490 -0.353824 -0.002341 -2.292785 -0.483504 0.425423 NA -1.338140 -1.420926 -0.985162 0.650204 -1.279556 0.103455 0.681659 0.291400 0.456899 -1.375662 -2.295919 0.350599 1.000000
8 NA -0.211938 1.222335 0.554434 0.065341 -1.391612 1.607124 -0.022297 1.879604 -0.438616 -2.475724 1.489042 -1.323076 1.443010 -1.868753 1.921522 -1.234127 -0.273700 -1.292660 0.248467 -1.210248 -0.384505 -0.701053 -0.177554 -1.064573 -0.510710 0.422267 0.024604 -1.644583 2.209605 0.300345 0.125106 -0.697602 -0.040967 0.916194 0.075009 0.726289 -0.178983 1.174523 -0.383602 0.702975 -1.763609 0.466906 -0.521004 -0.770727 NA 1.216740 1.397487 -0.418030 0.204863 -0.587122 -0.447858 0.370624 1.155149 -0.053212 1.195280 -1.345103 -0.611577 -1.156817 2.019780 0.297132 -1.440339 0.422991 0.129307 -0.595382 -0.074687 1.233697 0.011079 0.538711 0.486217 -0.451874 0.928817 -1.383129 -0.175505 -1.388283 0.039416 0.037412 0.551598 -0.371113 0.336571 -0.956933 1.759808 NA 1.160986 0.207823 0.042434 -0.425872 0.617857 0.025100 -0.587689 0.172784 -0.148475 0.977414 NA 0.208126 0.593360 0.787783 -0.200947 1.050236 0.010011 10.541193 0.000000
9 1.178079 -0.026212 0.245710 0.558176 0.711314 -0.122322 0.272241 -0.710756 0.051532 0.268865 -0.728276 -0.357675 0.388067 0.336070 1.684069 0.589769 -0.298781 -0.357743 -0.761425 -1.620470 0.104302 -1.030993 -0.841614 0.934943 0.291231 0.047817 0.975839 0.326438 -0.685768 0.552358 0.118031 -1.889705 -0.549958 -0.741803 -0.051688 1.813335 0.695472 -1.338350 -0.262970 -1.034213 0.304153 1.468844 0.736009 -0.909411 -0.526463 0.011264 0.476400 0.226262 0.244899 -1.635815 1.205469 1.172693 NA 0.374593 -1.206068 -0.242052 0.541846 -0.133485 0.442652 0.253608 -0.663094 0.787988 1.725716 0.299911 0.328971 -2.481750 -1.987855 0.230117 0.871398 -0.255433 -1.494279 NA -0.540966 0.668799 0.622962 -0.651708 1.283135 -1.344399 -1.196434 -2.622474 1.923503 0.482222 0.519867 1.258061 -0.370202 -0.208764 0.875448 1.412503 0.184091 0.119196 -0.244998 0.835621 -0.456851 0.871777 0.939803 2.246159 -0.056900 0.055711 0.655646 -1.086293 0.146723 1.000000
10 -1.217106 0.366278 0.069197 NA 1.138822 -0.526359 -0.051745 -0.342466 1.105928 0.816658 0.817045 -1.292577 0.812484 0.483463 0.113816 0.616445 1.600922 -0.179964 -1.745903 -0.612292 1.812595 0.541081 -0.871315 1.164308 -0.674784 NA 0.909041 -0.118682 -0.720301 0.750508 1.513283 -0.474469 NA 2.361935 -1.947589 -0.562754 0.639655 -2.011218 0.951270 3.243779 -0.535627 0.429969 NA -0.534666 -0.208818 -1.303775 2.473350 -0.340398 -0.317975 -0.450625 -0.160572 -1.374824 0.299987 0.741061 -2.424611 1.143179 1.127571 -0.479156 2.592479 -1.900460 -0.349630 0.533403 -0.016905 0.602371 1.420114 1.426479 -0.804705 -0.309132 -0.836844 -2.101512 -1.852851 -0.990831 0.349370 1.053987 0.506851 -1.321818 0.305526 -0.888292 0.036729 -0.230319 0.219960 1.611524 -1.475906 0.395843 -0.177551 -1.535846 -0.891124 -0.390068 -0.387372 -0.317868 -0.914603 -0.623969 1.813871 -0.400132 -0.110724 0.746624 0.153862 1.104280 -1.194894 -0.874620 2.939307 1.000000
