active=50: F_T=0.945800, F_V=0.709000
active=49: F_T=0.944400, F_V=0.712700
active=48: F_T=0.939300, F_V=0.720700
active=47: F_T=0.942700, F_V=0.723600
active=46: F_T=0.939200, F_V=0.730900
active=45: F_T=0.938200, F_V=0.730500
active=44: F_T=0.935500, F_V=0.739100
active=43: F_T=0.930600, F_V=0.734300
active=42: F_T=0.928300, F_V=0.743500
active=41: F_T=0.927100, F_V=0.744300
active=40: F_T=0.926500, F_V=0.750100
active=39: F_T=0.929100, F_V=0.753600
active=38: F_T=0.926700, F_V=0.757300
active=37: F_T=0.922000, F_V=0.769200
active=36: F_T=0.923900, F_V=0.762500
active=35: F_T=0.920200, F_V=0.770500
active=34: F_T=0.921800, F_V=0.780300
active=33: F_T=0.923700, F_V=0.782200
active=32: F_T=0.918600, F_V=0.791900
active=31: F_T=0.922500, F_V=0.788200
active=30: F_T=0.913600, F_V=0.797200
active=29: F_T=0.915600, F_V=0.796800
active=28: F_T=0.914800, F_V=0.802700
active=27: F_T=0.914000, F_V=0.795800
active=26: F_T=0.909200, F_V=0.805700
active=25: F_T=0.915000, F_V=0.811700
active=24: F_T=0.913700, F_V=0.815800
active=23: F_T=0.908300, F_V=0.823900
active=22: F_T=0.913200, F_V=0.826000
active=21: F_T=0.905300, F_V=0.837600
active=20: F_T=0.910200, F_V=0.832400
active=19: F_T=0.910100, F_V=0.828200
active=18: F_T=0.897800, F_V=0.830100
active=17: F_T=0.893000, F_V=0.841100
active=16: F_T=0.902000, F_V=0.846700
active=15: F_T=0.907900, F_V=0.839900
active=14: F_T=0.887200, F_V=0.827500
active=13: F_T=0.883300, F_V=0.822500
active=12: F_T=0.885800, F_V=0.835100
active=11: F_T=0.884000, F_V=0.838800
active=10: F_T=0.875700, F_V=0.829300
active=9: F_T=0.853300, F_V=0.813800
active=8: F_T=0.828000, F_V=0.789300
active=7: F_T=0.818600, F_V=0.764800
active=6: F_T=0.768800, F_V=0.718300
active=5: F_T=0.753100, F_V=0.724700
active=4: F_T=0.721900, F_V=0.687100
active=3: F_T=0.711900, F_V=0.686000
active=2: F_T=0.667600, F_V=0.643900
active=1: F_T=0.598800, F_V=0.601500
active=0: F_T=0.500000, F_V=0.500000
