active=80: F_T=1.000000, F_V=0.656400
active=79: F_T=1.000000, F_V=0.651200
active=78: F_T=1.000000, F_V=0.661800
active=77: F_T=1.000000, F_V=0.652000
active=76: F_T=1.000000, F_V=0.665600
active=75: F_T=1.000000, F_V=0.663000
active=74: F_T=1.000000, F_V=0.677400
active=73: F_T=1.000000, F_V=0.675600
active=72: F_T=1.000000, F_V=0.692400
active=71: F_T=1.000000, F_V=0.681600
active=70: F_T=1.000000, F_V=0.687200
active=69: F_T=1.000000, F_V=0.692400
active=68: F_T=1.000000, F_V=0.701800
active=67: F_T=1.000000, F_V=0.707800
active=66: F_T=1.000000, F_V=0.710200
active=65: F_T=0.999600, F_V=0.711600
active=64: F_T=1.000000, F_V=0.718600
active=63: F_T=1.000000, F_V=0.721400
active=62: F_T=0.999400, F_V=0.721600
active=61: F_T=0.999800, F_V=0.744600
active=60: F_T=0.999000, F_V=0.725800
active=59: F_T=0.999600, F_V=0.737600
active=58: F_T=0.999000, F_V=0.739400
active=57: F_T=0.998800, F_V=0.737800
active=56: F_T=0.997400, F_V=0.740000
active=55: F_T=0.998400, F_V=0.751000
active=54: F_T=0.998400, F_V=0.750800
active=53: F_T=0.998200, F_V=0.754200
active=52: F_T=0.996600, F_V=0.753400
active=51: F_T=0.996200, F_V=0.768800
active=50: F_T=0.993400, F_V=0.761000
active=49: F_T=0.994200, F_V=0.769800
active=48: F_T=0.992400, F_V=0.768600
active=47: F_T=0.992400, F_V=0.769200
active=46: F_T=0.992600, F_V=0.771800
active=45: F_T=0.990600, F_V=0.773400
active=44: F_T=0.987000, F_V=0.775000
active=43: F_T=0.984600, F_V=0.779400
active=42: F_T=0.981800, F_V=0.783400
active=41: F_T=0.985600, F_V=0.783800
active=40: F_T=0.982400, F_V=0.785200
active=39: F_T=0.986000, F_V=0.801800
active=38: F_T=0.982600, F_V=0.787200
active=37: F_T=0.982200, F_V=0.778800
active=36: F_T=0.981800, F_V=0.797200
active=35: F_T=0.982400, F_V=0.801600
active=34: F_T=0.978600, F_V=0.803800
active=33: F_T=0.981200, F_V=0.791000
active=32: F_T=0.977600, F_V=0.798000
active=31: F_T=0.977400, F_V=0.803800
active=30: F_T=0.977200, F_V=0.804800
active=29: F_T=0.982000, F_V=0.808600
active=28: F_T=0.981400, F_V=0.819400
active=27: F_T=0.978200, F_V=0.812400
active=26: F_T=0.979400, F_V=0.818800
active=25: F_T=0.977800, F_V=0.841800
active=24: F_T=0.979400, F_V=0.847000
active=23: F_T=0.976400, F_V=0.834800
active=22: F_T=0.972800, F_V=0.834600
active=21: F_T=0.974400, F_V=0.830000
active=20: F_T=0.976400, F_V=0.835600
active=19: F_T=0.966800, F_V=0.837600
active=18: F_T=0.967600, F_V=0.832200
active=17: F_T=0.963200, F_V=0.838400
active=16: F_T=0.954000, F_V=0.846600
active=15: F_T=0.946000, F_V=0.842200
active=14: F_T=0.953600, F_V=0.854400
active=13: F_T=0.950600, F_V=0.870400
active=12: F_T=0.951800, F_V=0.887600
active=11: F_T=0.929800, F_V=0.860600
active=10: F_T=0.910400, F_V=0.858000
active=9: F_T=0.914000, F_V=0.863200
active=8: F_T=0.894600, F_V=0.832400
active=7: F_T=0.894800, F_V=0.843600
active=6: F_T=0.876200, F_V=0.832800
active=5: F_T=0.870800, F_V=0.826600
active=4: F_T=0.844400, F_V=0.802800
active=3: F_T=0.812800, F_V=0.795400
active=2: F_T=0.710000, F_V=0.669800
active=1: F_T=0.590000, F_V=0.571400
active=0: F_T=0.520000, F_V=0.480000
