active=100: F_T=0.980300, F_V=0.627100
active=99: F_T=0.980100, F_V=0.639700
active=98: F_T=0.979200, F_V=0.647200
active=97: F_T=0.980400, F_V=0.641100
active=96: F_T=0.979500, F_V=0.645200
active=95: F_T=0.978100, F_V=0.652000
active=94: F_T=0.978200, F_V=0.660000
active=93: F_T=0.978900, F_V=0.659000
active=92: F_T=0.979100, F_V=0.653300
active=91: F_T=0.978000, F_V=0.655000
active=90: F_T=0.978200, F_V=0.660300
active=89: F_T=0.977900, F_V=0.672700
active=88: F_T=0.978700, F_V=0.672400
active=87: F_T=0.977200, F_V=0.677700
active=86: F_T=0.977800, F_V=0.687800
active=85: F_T=0.977700, F_V=0.684000
active=84: F_T=0.977300, F_V=0.682100
active=83: F_T=0.975600, F_V=0.688600
active=82: F_T=0.975500, F_V=0.690600
active=81: F_T=0.975400, F_V=0.699700
active=80: F_T=0.975500, F_V=0.699200
active=79: F_T=0.976000, F_V=0.691900
active=78: F_T=0.975000, F_V=0.701800
active=77: F_T=0.976000, F_V=0.703100
active=76: F_T=0.975300, F_V=0.700000
active=75: F_T=0.975400, F_V=0.708900
active=74: F_T=0.976100, F_V=0.711600
active=73: F_T=0.973000, F_V=0.713100
active=72: F_T=0.973200, F_V=0.714700
active=71: F_T=0.974600, F_V=0.717900
active=70: F_T=0.972800, F_V=0.727000
active=69: F_T=0.973300, F_V=0.720500
active=68: F_T=0.973800, F_V=0.725300
active=67: F_T=0.973700, F_V=0.729500
active=66: F_T=0.970900, F_V=0.736400
active=65: F_T=0.972000, F_V=0.738700
active=64: F_T=0.972400, F_V=0.742100
active=63: F_T=0.970800, F_V=0.746500
active=62: F_T=0.973100, F_V=0.754200
active=61: F_T=0.970000, F_V=0.750300
active=60: F_T=0.969800, F_V=0.748000
active=59: F_T=0.969100, F_V=0.755200
active=58: F_T=0.968400, F_V=0.763100
active=57: F_T=0.965700, F_V=0.764900
active=56: F_T=0.965400, F_V=0.769700
active=55: F_T=0.967600, F_V=0.762100
active=54: F_T=0.964800, F_V=0.771900
active=53: F_T=0.966100, F_V=0.770900
active=52: F_T=0.962300, F_V=0.769700
active=51: F_T=0.964400, F_V=0.775500
active=50: F_T=0.957600, F_V=0.779300
active=49: F_T=0.958200, F_V=0.781100
active=48: F_T=0.956900, F_V=0.778000
active=47: F_T=0.950600, F_V=0.780100
active=46: F_T=0.949700, F_V=0.771800
active=45: F_T=0.954500, F_V=0.777600
active=44: F_T=0.952300, F_V=0.785000
active=43: F_T=0.950300, F_V=0.780900
active=42: F_T=0.949400, F_V=0.790700
active=41: F_T=0.946600, F_V=0.802300
active=40: F_T=0.946200, F_V=0.802600
active=39: F_T=0.947100, F_V=0.804900
active=38: F_T=0.942800, F_V=0.810100
active=37: F_T=0.938600, F_V=0.804000
active=36: F_T=0.940700, F_V=0.814200
active=35: F_T=0.938300, F_V=0.811200
active=34: F_T=0.938400, F_V=0.820900
active=33: F_T=0.936800, F_V=0.818700
active=32: F_T=0.933600, F_V=0.821800
active=31: F_T=0.929000, F_V=0.818900
active=30: F_T=0.916400, F_V=0.807900
active=29: F_T=0.911500, F_V=0.803900
active=28: F_T=0.916600, F_V=0.806700
active=27: F_T=0.899900, F_V=0.798600
active=26: F_T=0.910800, F_V=0.802100
active=25: F_T=0.901000, F_V=0.797100
active=24: F_T=0.897800, F_V=0.800100
active=23: F_T=0.899600, F_V=0.797300
active=22: F_T=0.893200, F_V=0.803400
active=21: F_T=0.890300, F_V=0.800400
active=20: F_T=0.869000, F_V=0.787500
active=19: F_T=0.863600, F_V=0.782100
active=18: F_T=0.861000, F_V=0.782300
active=17: F_T=0.852800, F_V=0.782200
active=16: F_T=0.858700, F_V=0.785800
active=15: F_T=0.855900, F_V=0.779200
active=14: F_T=0.843600, F_V=0.772200
active=13: F_T=0.817300, F_V=0.751100
active=12: F_T=0.802300, F_V=0.736800
active=11: F_T=0.796000, F_V=0.747200
active=10: F_T=0.769700, F_V=0.715300
active=9: F_T=0.776000, F_V=0.733500
active=8: F_T=0.787200, F_V=0.742300
active=7: F_T=0.789300, F_V=0.759500
active=6: F_T=0.770700, F_V=0.726900
active=5: F_T=0.726300, F_V=0.700800
active=4: F_T=0.717900, F_V=0.701900
active=3: F_T=0.690200, F_V=0.669400
active=2: F_T=0.644600, F_V=0.640100
active=1: F_T=0.687700, F_V=0.694400
active=0: F_T=0.500000, F_V=0.500000
