active=40: F_T=0.818100, F_V=0.475900
active=39: F_T=0.797300, F_V=0.493200
active=38: F_T=0.813100, F_V=0.485200
active=37: F_T=0.803200, F_V=0.490900
active=36: F_T=0.794700, F_V=0.497900
active=35: F_T=0.797900, F_V=0.491700
active=34: F_T=0.794700, F_V=0.509800
active=33: F_T=0.784500, F_V=0.503600
active=32: F_T=0.780700, F_V=0.505100
active=31: F_T=0.773200, F_V=0.504300
active=30: F_T=0.767900, F_V=0.504500
active=29: F_T=0.762500, F_V=0.517700
active=28: F_T=0.762800, F_V=0.524500
active=27: F_T=0.759100, F_V=0.531500
active=26: F_T=0.750300, F_V=0.531700
active=25: F_T=0.758400, F_V=0.538400
active=24: F_T=0.748300, F_V=0.540400
active=23: F_T=0.736500, F_V=0.555400
active=22: F_T=0.740800, F_V=0.555700
active=21: F_T=0.741700, F_V=0.560500
active=20: F_T=0.732200, F_V=0.559800
active=19: F_T=0.723300, F_V=0.570400
active=18: F_T=0.728000, F_V=0.572100
active=17: F_T=0.726100, F_V=0.579700
active=16: F_T=0.717700, F_V=0.586400
active=15: F_T=0.719100, F_V=0.588800
active=14: F_T=0.709000, F_V=0.605500
active=13: F_T=0.717500, F_V=0.606700
active=12: F_T=0.705200, F_V=0.610200
active=11: F_T=0.705500, F_V=0.600300
active=10: F_T=0.696300, F_V=0.615800
active=9: F_T=0.691400, F_V=0.623100
active=8: F_T=0.694900, F_V=0.622000
active=7: F_T=0.675700, F_V=0.606500
active=6: F_T=0.661900, F_V=0.587200
active=5: F_T=0.641500, F_V=0.598000
active=4: F_T=0.638200, F_V=0.591300
active=3: F_T=0.616400, F_V=0.579700
active=2: F_T=0.539800, F_V=0.506700
active=1: F_T=0.538100, F_V=0.529600
active=0: F_T=0.500000, F_V=0.500000
