active=60: F_T=0.940700, F_V=0.561300
active=59: F_T=0.938300, F_V=0.566400
active=58: F_T=0.938700, F_V=0.578800
active=57: F_T=0.938500, F_V=0.574100
active=56: F_T=0.928300, F_V=0.586900
active=55: F_T=0.935200, F_V=0.582900
active=54: F_T=0.931700, F_V=0.595200
active=53: F_T=0.930200, F_V=0.586800
active=52: F_T=0.920800, F_V=0.589000
active=51: F_T=0.926800, F_V=0.596900
active=50: F_T=0.923000, F_V=0.603000
active=49: F_T=0.916000, F_V=0.598000
active=48: F_T=0.913600, F_V=0.605400
active=47: F_T=0.914100, F_V=0.608700
active=46: F_T=0.915400, F_V=0.618800
active=45: F_T=0.909700, F_V=0.624400
active=44: F_T=0.908600, F_V=0.620600
active=43: F_T=0.906200, F_V=0.630300
active=42: F_T=0.895800, F_V=0.641500
active=41: F_T=0.896100, F_V=0.644300
active=40: F_T=0.892300, F_V=0.650900
active=39: F_T=0.892100, F_V=0.650000
active=38: F_T=0.891800, F_V=0.643200
active=37: F_T=0.889700, F_V=0.653500
active=36: F_T=0.884800, F_V=0.652500
active=35: F_T=0.882400, F_V=0.644400
active=34: F_T=0.879900, F_V=0.657400
active=33: F_T=0.874700, F_V=0.663100
active=32: F_T=0.873300, F_V=0.671700
active=31: F_T=0.871200, F_V=0.674700
active=30: F_T=0.870000, F_V=0.678600
active=29: F_T=0.862600, F_V=0.687600
active=28: F_T=0.866300, F_V=0.693100
active=27: F_T=0.862400, F_V=0.691000
active=26: F_T=0.858200, F_V=0.693600
active=25: F_T=0.855800, F_V=0.699800
active=24: F_T=0.847500, F_V=0.698100
active=23: F_T=0.846500, F_V=0.708300
active=22: F_T=0.845900, F_V=0.697400
active=21: F_T=0.839400, F_V=0.704800
active=20: F_T=0.840600, F_V=0.712800
active=19: F_T=0.835900, F_V=0.712300
active=18: F_T=0.827900, F_V=0.715800
active=17: F_T=0.833000, F_V=0.718600
active=16: F_T=0.823700, F_V=0.724700
active=15: F_T=0.815100, F_V=0.728100
active=14: F_T=0.805000, F_V=0.725200
active=13: F_T=0.801600, F_V=0.720800
active=12: F_T=0.788900, F_V=0.722900
active=11: F_T=0.776600, F_V=0.714300
active=10: F_T=0.766700, F_V=0.706200
active=9: F_T=0.758900, F_V=0.714600
active=8: F_T=0.744300, F_V=0.705500
active=7: F_T=0.727400, F_V=0.681200
active=6: F_T=0.728200, F_V=0.690500
active=5: F_T=0.725800, F_V=0.689300
active=4: F_T=0.735200, F_V=0.708600
active=3: F_T=0.715300, F_V=0.705100
active=2: F_T=0.698200, F_V=0.689600
active=1: F_T=0.683900, F_V=0.667300
active=0: F_T=0.500000, F_V=0.500000
