active=30: F_T=0.871053, F_V=0.771526
active=29: F_T=0.863737, F_V=0.775842
active=28: F_T=0.866526, F_V=0.781316
active=27: F_T=0.864789, F_V=0.782421
active=26: F_T=0.863842, F_V=0.778263
active=25: F_T=0.865526, F_V=0.790211
active=24: F_T=0.864211, F_V=0.787000
active=23: F_T=0.859000, F_V=0.790579
active=22: F_T=0.864842, F_V=0.789000
active=21: F_T=0.858474, F_V=0.795158
active=20: F_T=0.857737, F_V=0.793474
active=19: F_T=0.853579, F_V=0.797684
active=18: F_T=0.852368, F_V=0.796895
active=17: F_T=0.853368, F_V=0.802632
active=16: F_T=0.853526, F_V=0.807316
active=15: F_T=0.856421, F_V=0.809632
active=14: F_T=0.857105, F_V=0.818895
active=13: F_T=0.859105, F_V=0.818684
active=12: F_T=0.848263, F_V=0.813211
active=11: F_T=0.846632, F_V=0.812579
active=10: F_T=0.849684, F_V=0.825789
active=9: F_T=0.826263, F_V=0.800579
active=8: F_T=0.794895, F_V=0.772684
active=7: F_T=0.768368, F_V=0.746737
active=6: F_T=0.762737, F_V=0.741316
active=5: F_T=0.768526, F_V=0.748211
active=4: F_T=0.748158, F_V=0.726526
active=3: F_T=0.708737, F_V=0.701737
active=2: F_T=0.633000, F_V=0.624947
active=1: F_T=0.594632, F_V=0.595263
active=0: F_T=0.505263, F_V=0.494737
