active=100: F_T=0.974400, F_V=0.537300
active=99: F_T=0.974500, F_V=0.545100
active=98: F_T=0.974600, F_V=0.539300
active=97: F_T=0.973700, F_V=0.536400
active=96: F_T=0.974200, F_V=0.538600
active=95: F_T=0.973100, F_V=0.541200
active=94: F_T=0.970500, F_V=0.553700
active=93: F_T=0.971200, F_V=0.557900
active=92: F_T=0.972200, F_V=0.556000
active=91: F_T=0.971400, F_V=0.556300
active=90: F_T=0.971100, F_V=0.564500
active=89: F_T=0.968100, F_V=0.558500
active=88: F_T=0.970400, F_V=0.564800
active=87: F_T=0.969900, F_V=0.561800
active=86: F_T=0.969900, F_V=0.568800
active=85: F_T=0.970100, F_V=0.572500
active=84: F_T=0.967500, F_V=0.572900
active=83: F_T=0.968800, F_V=0.580100
active=82: F_T=0.966400, F_V=0.578700
active=81: F_T=0.965900, F_V=0.588300
active=80: F_T=0.966300, F_V=0.587700
active=79: F_T=0.965600, F_V=0.595000
active=78: F_T=0.963600, F_V=0.595700
active=77: F_T=0.964900, F_V=0.595700
active=76: F_T=0.965400, F_V=0.602400
active=75: F_T=0.964700, F_V=0.597600
active=74: F_T=0.962900, F_V=0.609200
active=73: F_T=0.960300, F_V=0.604600
active=72: F_T=0.962200, F_V=0.616900
active=71: F_T=0.957300, F_V=0.605500
active=70: F_T=0.957900, F_V=0.618800
active=69: F_T=0.957500, F_V=0.608900
active=68: F_T=0.955200, F_V=0.619400
active=67: F_T=0.955800, F_V=0.621100
active=66: F_T=0.956600, F_V=0.620300
active=65: F_T=0.955100, F_V=0.611300
active=64: F_T=0.953700, F_V=0.623200
active=63: F_T=0.951100, F_V=0.618200
active=62: F_T=0.947600, F_V=0.623400
active=61: F_T=0.948300, F_V=0.629100
active=60: F_T=0.948300, F_V=0.632200
active=59: F_T=0.944300, F_V=0.635000
active=58: F_T=0.946300, F_V=0.640100
active=57: F_T=0.943200, F_V=0.644300
active=56: F_T=0.939400, F_V=0.647200
active=55: F_T=0.939100, F_V=0.657100
active=54: F_T=0.932900, F_V=0.660500
active=53: F_T=0.933700, F_V=0.657200
active=52: F_T=0.933500, F_V=0.656700
active=51: F_T=0.934700, F_V=0.658100
active=50: F_T=0.929900, F_V=0.652100
active=49: F_T=0.932900, F_V=0.662800
active=48: F_T=0.931700, F_V=0.671800
active=47: F_T=0.925500, F_V=0.672200
active=46: F_T=0.930700, F_V=0.679300
active=45: F_T=0.921700, F_V=0.672000
active=44: F_T=0.926100, F_V=0.671700
active=43: F_T=0.924600, F_V=0.679300
active=42: F_T=0.920300, F_V=0.672900
active=41: F_T=0.914300, F_V=0.684700
active=40: F_T=0.901100, F_V=0.680900
active=39: F_T=0.900300, F_V=0.676500
active=38: F_T=0.897300, F_V=0.692300
active=37: F_T=0.890900, F_V=0.694900
active=36: F_T=0.892900, F_V=0.687300
active=35: F_T=0.885400, F_V=0.684900
active=34: F_T=0.872800, F_V=0.687500
active=33: F_T=0.878300, F_V=0.689700
active=32: F_T=0.876700, F_V=0.682900
active=31: F_T=0.869300, F_V=0.693200
active=30: F_T=0.861700, F_V=0.694400
active=29: F_T=0.853500, F_V=0.682300
active=28: F_T=0.851800, F_V=0.694200
active=27: F_T=0.845500, F_V=0.695300
active=26: F_T=0.840500, F_V=0.684400
active=25: F_T=0.831100, F_V=0.685000
active=24: F_T=0.822800, F_V=0.682700
active=23: F_T=0.827500, F_V=0.690000
active=22: F_T=0.831300, F_V=0.702900
active=21: F_T=0.824600, F_V=0.703800
active=20: F_T=0.815600, F_V=0.704200
active=19: F_T=0.811000, F_V=0.695900
active=18: F_T=0.800800, F_V=0.693300
active=17: F_T=0.798500, F_V=0.691500
active=16: F_T=0.793500, F_V=0.683100
active=15: F_T=0.779100, F_V=0.687000
active=14: F_T=0.775800, F_V=0.674200
active=13: F_T=0.768600, F_V=0.678100
active=12: F_T=0.754900, F_V=0.680800
active=11: F_T=0.757200, F_V=0.700700
active=10: F_T=0.755400, F_V=0.694400
active=9: F_T=0.773500, F_V=0.713500
active=8: F_T=0.770300, F_V=0.716900
active=7: F_T=0.768900, F_V=0.723800
active=6: F_T=0.761900, F_V=0.722200
active=5: F_T=0.762900, F_V=0.739500
active=4: F_T=0.731500, F_V=0.709800
active=3: F_T=0.688200, F_V=0.675600
active=2: F_T=0.626800, F_V=0.622200
active=1: F_T=0.629600, F_V=0.624500
active=0: F_T=0.500000, F_V=0.500000
