active=60: F_T=0.998400, F_V=0.681000
active=59: F_T=0.998000, F_V=0.690600
active=58: F_T=0.997400, F_V=0.704600
active=57: F_T=0.997200, F_V=0.697400
active=56: F_T=0.997000, F_V=0.707800
active=55: F_T=0.997000, F_V=0.700800
active=54: F_T=0.995000, F_V=0.711000
active=53: F_T=0.994200, F_V=0.722600
active=52: F_T=0.994600, F_V=0.724400
active=51: F_T=0.993600, F_V=0.737000
active=50: F_T=0.993000, F_V=0.741600
active=49: F_T=0.994400, F_V=0.736200
active=48: F_T=0.992000, F_V=0.731600
active=47: F_T=0.990600, F_V=0.734800
active=46: F_T=0.990400, F_V=0.752000
active=45: F_T=0.992200, F_V=0.756600
active=44: F_T=0.989000, F_V=0.771200
active=43: F_T=0.989800, F_V=0.764600
active=42: F_T=0.988000, F_V=0.766000
active=41: F_T=0.986200, F_V=0.772800
active=40: F_T=0.985200, F_V=0.782200
active=39: F_T=0.988600, F_V=0.778000
active=38: F_T=0.986800, F_V=0.776800
active=37: F_T=0.986400, F_V=0.782800
active=36: F_T=0.985200, F_V=0.792400
active=35: F_T=0.984800, F_V=0.796200
active=34: F_T=0.982200, F_V=0.799400
active=33: F_T=0.981800, F_V=0.803800
active=32: F_T=0.981400, F_V=0.813800
active=31: F_T=0.980000, F_V=0.806800
active=30: F_T=0.981200, F_V=0.819000
active=29: F_T=0.980200, F_V=0.807000
active=28: F_T=0.980800, F_V=0.813600
active=27: F_T=0.982400, F_V=0.828000
active=26: F_T=0.981600, F_V=0.828600
active=25: F_T=0.979000, F_V=0.830200
active=24: F_T=0.974400, F_V=0.834000
active=23: F_T=0.976200, F_V=0.849000
active=22: F_T=0.972800, F_V=0.835400
active=21: F_T=0.956200, F_V=0.822600
active=20: F_T=0.953400, F_V=0.825200
active=19: F_T=0.953800, F_V=0.835600
active=18: F_T=0.944200, F_V=0.830200
active=17: F_T=0.942000, F_V=0.839400
active=16: F_T=0.932800, F_V=0.841200
active=15: F_T=0.926600, F_V=0.838400
active=14: F_T=0.916600, F_V=0.846000
active=13: F_T=0.917800, F_V=0.835600
active=12: F_T=0.904800, F_V=0.822000
active=11: F_T=0.896800, F_V=0.836000
active=10: F_T=0.881000, F_V=0.819400
active=9: F_T=0.879400, F_V=0.827200
active=8: F_T=0.862800, F_V=0.800600
active=7: F_T=0.863600, F_V=0.810200
active=6: F_T=0.840200, F_V=0.784200
active=5: F_T=0.816800, F_V=0.769400
active=4: F_T=0.835800, F_V=0.777600
active=3: F_T=0.833000, F_V=0.798400
active=2: F_T=0.705600, F_V=0.672000
active=1: F_T=0.679400, F_V=0.675000
active=0: F_T=0.520000, F_V=0.480000
