N=100
P=10
R=3
1 0.145574 -1.771082 -1.096569 0.351305 -0.458306 -1.692033 -1.525079 -0.959078 -0.996229 1.284808 1.582399 1.000000
2 -0.462102 1.068326 1.182550 0.393368 -0.751409 1.030218 0.505440 -0.436905 -0.924949 -0.306259 0.996472 1.000000
3 -0.595519 -0.409383 -0.091639 -2.025591 -0.822353 -0.813485 2.460731 -1.139138 -1.762240 2.324617 1.879765 1.000000
4 1.005683 0.522630 -1.110572 0.260055 0.426463 -0.905082 -0.886890 0.188858 0.238091 -0.210604 3.701674 2.000000
5 -1.625470 -0.252813 -0.167688 -0.289070 -0.222584 0.065801 -1.639446 1.049617 -0.100278 -0.224918 0.289673 2.000000
6 -0.309323 0.427361 0.689907 1.597638 -0.717853 -0.998885 1.310605 1.514076 0.380819 -0.023685 3.212619 1.000000
7 -0.907757 0.766346 0.191195 -0.903087 1.657468 -0.283613 0.504009 0.605840 0.615410 -0.407372 7.359780 1.000000
8 0.037387 0.412254 -0.191602 1.796785 0.324328 -1.662635 -0.699260 0.007266 -0.467793 -0.100516 0.412777 1.000000
9 -1.255251 -1.970892 -0.902476 -1.127601 -0.175363 -0.327158 -0.651461 1.641510 1.395679 1.283301 0.262317 2.000000
10 -0.669058 0.579418 0.669895 0.781914 -0.251544 0.123789 -0.072332 0.819962 0.584660 2.135867 1.907611 1.000000
11 0.549421 -0.662941 -0.425615 0.783334 -1.340741 -0.487174 -0.799044 0.315459 2.334222 0.392903 3.581279 2.000000
12 0.027445 -1.319767 -1.512422 -0.813856 2.460949 2.236129 1.144732 -0.029854 1.391257 -0.574634 1.967167 2.000000
13 0.597622 -1.032404 0.823260 0.186875 0.315986 1.270881 0.800076 -0.445018 0.356105 0.036156 1.031692 2.000000
14 -0.379452 1.298504 0.493021 1.415248 0.833522 0.456652 0.743036 -0.200044 0.114124 -0.007465 2.041878 1.000000
15 -0.354440 1.269357 0.518177 -0.467208 -0.081931 0.909713 -2.798223 0.005317 0.807520 -0.981090 1.457324 1.000000
16 -0.087537 -1.514845 -0.840314 0.702995 0.261576 0.272425 -0.963051 0.605533 -0.903233 -0.537467 1.645059 1.000000
17 0.652979 -1.092998 -2.633557 0.347335 -0.810068 -0.558588 -0.517748 0.259469 -0.382170 -1.652138 1.563500 2.000000
18 0.402446 0.045346 -0.817329 -0.115540 1.444903 0.506324 -0.476960 -1.227201 -0.847531 -1.102744 1.317789 2.000000
19 -2.014657 -0.901801 0.379488 0.174998 1.038859 -0.226218 0.104281 1.200890 -1.050233 -0.096236 3.024969 1.000000
20 -1.110560 0.489814 -0.263439 -2.105912 -0.413656 -0.635177 -0.283149 -0.484272 -1.707657 0.426072 0.077672 1.000000
21 -0.607197 -0.024136 -0.861091 0.796171 0.521449 1.175935 0.601907 1.252357 1.207206 1.320612 9.090807 2.000000
22 -1.133903 -0.126936 0.681895 1.619254 -1.191994 1.865652 -0.553149 0.511772 0.564174 -0.932971 0.387902 1.000000
23 -0.366232 -0.283060 -0.390696 -0.023556 -1.533026 0.886386 -0.455848 -0.092516 0.663024 -0.271126 8.166762 2.000000
24 -1.487488 -0.425588 0.026961 -1.167201 0.823481 -1.337843 -1.693952 -0.522374 -2.185177 2.309768 0.853213 2.000000
25 1.134680 -0.943315 -0.446996 -0.118628 0.343731 0.382276 -0.677468 -0.634544 -0.519718 -0.460852 1.057230 2.000000
26 0.930811 -1.023170 -1.386205 -0.511292 -0.727276 1.279065 0.332791 1.228988 -1.382341 -0.502263 5.170345 2.000000
27 0.617415 0.177413 0.406110 -0.503057 -0.747242 0.475635 0.102084 0.941272 -1.499809 -0.006886 1.412849 2.000000
28 -0.291551 0.217513 0.424970 1.531038 -0.519454 0.983886 -1.807418 0.777067 1.463192 0.417126 11.211984 2.000000
29 -1.091053 0.791936 -0.130873 0.353983 0.342217 -1.044454 0.315036 0.165104 0.643788 -1.661986 0.721721 2.000000
30 -0.555213 0.763126 -0.925939 0.020174 -0.285551 -0.245867 -0.209917 0.469621 1.231684 -0.530053 6.354062 1.000000
31 -0.391848 -0.757210 -1.821579 -1.691685 -0.616930 0.134773 -0.176660 -0.379504 -0.088209 1.104020 0.600888 2.000000
32 -0.364924 -0.119917 1.143323 -2.478780 -0.222887 0.466713 -0.841533 1.277505 0.154484 -0.817729 6.205681 1.000000
33 1.504206 0.184053 -1.803572 -0.100190 0.365520 0.344450 -0.431993 0.427423 -0.330351 -0.786644 1.869019 1.000000
34 0.174893 0.744134 0.856016 1.131551 0.245071 0.153299 -0.552616 -0.183831 0.633790 1.228404 1.984124 1.000000
