active=80: F_T=0.968600, F_V=0.536300
active=79: F_T=0.964700, F_V=0.532800
active=78: F_T=0.963800, F_V=0.544300
active=77: F_T=0.963500, F_V=0.547500
active=76: F_T=0.964400, F_V=0.547200
active=75: F_T=0.964900, F_V=0.546600
active=74: F_T=0.960900, F_V=0.551100
active=73: F_T=0.964500, F_V=0.549600
active=72: F_T=0.963300, F_V=0.563300
active=71: F_T=0.960200, F_V=0.565100
active=70: F_T=0.961000, F_V=0.560900
active=69: F_T=0.956700, F_V=0.571300
active=68: F_T=0.956100, F_V=0.572900
active=67: F_T=0.956500, F_V=0.572600
active=66: F_T=0.953100, F_V=0.577700
active=65: F_T=0.956400, F_V=0.587900
active=64: F_T=0.952200, F_V=0.583600
active=63: F_T=0.950000, F_V=0.587200
active=62: F_T=0.950000, F_V=0.597600
active=61: F_T=0.950500, F_V=0.588200
active=60: F_T=0.941100, F_V=0.600600
active=59: F_T=0.946300, F_V=0.606700
active=58: F_T=0.946000, F_V=0.602400
active=57: F_T=0.940500, F_V=0.612800
active=56: F_T=0.939400, F_V=0.616300
active=55: F_T=0.933900, F_V=0.614700
active=54: F_T=0.932600, F_V=0.624600
active=53: F_T=0.930900, F_V=0.632300
active=52: F_T=0.933100, F_V=0.630600
active=51: F_T=0.933600, F_V=0.639100
active=50: F_T=0.929800, F_V=0.635800
active=49: F_T=0.925700, F_V=0.645800
active=48: F_T=0.924300, F_V=0.658300
active=47: F_T=0.922300, F_V=0.649000
active=46: F_T=0.917700, F_V=0.653100
active=45: F_T=0.917600, F_V=0.655300
active=44: F_T=0.912600, F_V=0.663200
active=43: F_T=0.915600, F_V=0.674800
active=42: F_T=0.908400, F_V=0.670300
active=41: F_T=0.910900, F_V=0.668900
active=40: F_T=0.907400, F_V=0.673400
active=39: F_T=0.904000, F_V=0.682000
active=38: F_T=0.906600, F_V=0.681800
active=37: F_T=0.906500, F_V=0.691200
active=36: F_T=0.902700, F_V=0.695800
active=35: F_T=0.897200, F_V=0.702200
active=34: F_T=0.898800, F_V=0.705900
active=33: F_T=0.889000, F_V=0.708000
active=32: F_T=0.879200, F_V=0.695300
active=31: F_T=0.889100, F_V=0.708700
active=30: F_T=0.885100, F_V=0.713800
active=29: F_T=0.893800, F_V=0.733000
active=28: F_T=0.889000, F_V=0.743500
active=27: F_T=0.891900, F_V=0.745200
active=26: F_T=0.891300, F_V=0.749500
active=25: F_T=0.891400, F_V=0.759800
active=24: F_T=0.881700, F_V=0.738300
active=23: F_T=0.873900, F_V=0.734300
active=22: F_T=0.873200, F_V=0.741700
active=21: F_T=0.861000, F_V=0.735000
active=20: F_T=0.856000, F_V=0.741200
active=19: F_T=0.853600, F_V=0.719300
active=18: F_T=0.832600, F_V=0.715200
active=17: F_T=0.826300, F_V=0.718700
active=16: F_T=0.822000, F_V=0.716300
active=15: F_T=0.821800, F_V=0.730400
active=14: F_T=0.824000, F_V=0.725000
active=13: F_T=0.806300, F_V=0.713600
active=12: F_T=0.798500, F_V=0.714200
active=11: F_T=0.778000, F_V=0.702700
active=10: F_T=0.770200, F_V=0.702400
active=9: F_T=0.767100, F_V=0.705000
active=8: F_T=0.773500, F_V=0.714300
active=7: F_T=0.754500, F_V=0.708600
active=6: F_T=0.761600, F_V=0.706200
active=5: F_T=0.729200, F_V=0.690400
active=4: F_T=0.701800, F_V=0.660100
active=3: F_T=0.687300, F_V=0.646900
active=2: F_T=0.649900, F_V=0.621100
active=1: F_T=0.593400, F_V=0.592500
active=0: F_T=0.500000, F_V=0.500000
