active=80: F_T=0.974300, F_V=0.636400
active=79: F_T=0.974700, F_V=0.635000
active=78: F_T=0.970600, F_V=0.645600
active=77: F_T=0.973600, F_V=0.651400
active=76: F_T=0.973000, F_V=0.645200
active=75: F_T=0.970900, F_V=0.643700
active=74: F_T=0.969700, F_V=0.658900
active=73: F_T=0.970800, F_V=0.655700
active=72: F_T=0.969700, F_V=0.653900
active=71: F_T=0.970000, F_V=0.662100
active=70: F_T=0.968000, F_V=0.665800
active=69: F_T=0.968600, F_V=0.667300
active=68: F_T=0.971700, F_V=0.666700
active=67: F_T=0.969100, F_V=0.665400
active=66: F_T=0.965400, F_V=0.677500
active=65: F_T=0.968600, F_V=0.688600
active=64: F_T=0.966000, F_V=0.678600
active=63: F_T=0.965900, F_V=0.688600
active=62: F_T=0.965600, F_V=0.683500
active=61: F_T=0.963700, F_V=0.691800
active=60: F_T=0.962000, F_V=0.697100
active=59: F_T=0.961500, F_V=0.706800
active=58: F_T=0.960600, F_V=0.700900
active=57: F_T=0.961700, F_V=0.700000
active=56: F_T=0.958300, F_V=0.706100
active=55: F_T=0.956000, F_V=0.710100
active=54: F_T=0.955200, F_V=0.713000
active=53: F_T=0.954500, F_V=0.714900
active=52: F_T=0.954400, F_V=0.723800
active=51: F_T=0.953800, F_V=0.725200
active=50: F_T=0.954000, F_V=0.730500
active=49: F_T=0.951500, F_V=0.734400
active=48: F_T=0.951900, F_V=0.737000
active=47: F_T=0.952100, F_V=0.737700
active=46: F_T=0.952100, F_V=0.741800
active=45: F_T=0.945600, F_V=0.743600
active=44: F_T=0.946700, F_V=0.745900
active=43: F_T=0.945800, F_V=0.746000
active=42: F_T=0.946100, F_V=0.749800
active=41: F_T=0.944700, F_V=0.746000
active=40: F_T=0.940300, F_V=0.757100
active=39: F_T=0.936100, F_V=0.762000
active=38: F_T=0.932000, F_V=0.760000
active=37: F_T=0.933400, F_V=0.771500
active=36: F_T=0.930300, F_V=0.763600
active=35: F_T=0.931200, F_V=0.761400
active=34: F_T=0.926100, F_V=0.771700
active=33: F_T=0.925900, F_V=0.778800
active=32: F_T=0.919200, F_V=0.779600
active=31: F_T=0.921500, F_V=0.780700
active=30: F_T=0.921700, F_V=0.794800
active=29: F_T=0.917700, F_V=0.789500
active=28: F_T=0.924500, F_V=0.797300
active=27: F_T=0.922600, F_V=0.797500
active=26: F_T=0.917800, F_V=0.795800
active=25: F_T=0.917800, F_V=0.799900
active=24: F_T=0.918900, F_V=0.801900
active=23: F_T=0.914200, F_V=0.798900
active=22: F_T=0.914300, F_V=0.802200
active=21: F_T=0.910000, F_V=0.803000
active=20: F_T=0.911900, F_V=0.806500
active=19: F_T=0.905700, F_V=0.811300
active=18: F_T=0.909700, F_V=0.840000
active=17: F_T=0.904900, F_V=0.835000
active=16: F_T=0.900800, F_V=0.831500
active=15: F_T=0.888200, F_V=0.830800
active=14: F_T=0.896800, F_V=0.832600
active=13: F_T=0.887700, F_V=0.826200
active=12: F_T=0.891700, F_V=0.834500
active=11: F_T=0.891300, F_V=0.837000
active=10: F_T=0.897800, F_V=0.841800
active=9: F_T=0.908300, F_V=0.851200
active=8: F_T=0.862500, F_V=0.818200
active=7: F_T=0.850900, F_V=0.805800
active=6: F_T=0.824700, F_V=0.780000
active=5: F_T=0.810000, F_V=0.770500
active=4: F_T=0.745400, F_V=0.716100
active=3: F_T=0.708900, F_V=0.690900
active=2: F_T=0.691100, F_V=0.669800
active=1: F_T=0.610100, F_V=0.611800
active=0: F_T=0.500000, F_V=0.500000
