active=80: F_T=0.962100, F_V=0.567800
active=79: F_T=0.959400, F_V=0.576700
active=78: F_T=0.959100, F_V=0.572700
active=77: F_T=0.958400, F_V=0.572700
active=76: F_T=0.960100, F_V=0.570700
active=75: F_T=0.957500, F_V=0.577600
active=74: F_T=0.955300, F_V=0.587900
active=73: F_T=0.955200, F_V=0.588400
active=72: F_T=0.953300, F_V=0.588200
active=71: F_T=0.953000, F_V=0.593000
active=70: F_T=0.950400, F_V=0.590700
active=69: F_T=0.952600, F_V=0.592200
active=68: F_T=0.949000, F_V=0.596900
active=67: F_T=0.950600, F_V=0.594700
active=66: F_T=0.946100, F_V=0.599800
active=65: F_T=0.943300, F_V=0.609500
active=64: F_T=0.942100, F_V=0.603900
active=63: F_T=0.946400, F_V=0.605800
active=62: F_T=0.941000, F_V=0.614700
active=61: F_T=0.939800, F_V=0.622500
active=60: F_T=0.937100, F_V=0.623300
active=59: F_T=0.940300, F_V=0.628700
active=58: F_T=0.938200, F_V=0.618600
active=57: F_T=0.936000, F_V=0.619400
active=56: F_T=0.928800, F_V=0.630300
active=55: F_T=0.929500, F_V=0.634900
active=54: F_T=0.927100, F_V=0.631200
active=53: F_T=0.926600, F_V=0.641700
active=52: F_T=0.925100, F_V=0.637600
active=51: F_T=0.921900, F_V=0.641800
active=50: F_T=0.918100, F_V=0.639400
active=49: F_T=0.918100, F_V=0.646800
active=48: F_T=0.913300, F_V=0.652700
active=47: F_T=0.916600, F_V=0.657300
active=46: F_T=0.914400, F_V=0.655700
active=45: F_T=0.907800, F_V=0.662200
active=44: F_T=0.899700, F_V=0.659500
active=43: F_T=0.903700, F_V=0.655100
active=42: F_T=0.903500, F_V=0.656800
active=41: F_T=0.895800, F_V=0.680700
active=40: F_T=0.898300, F_V=0.677800
active=39: F_T=0.888900, F_V=0.676100
active=38: F_T=0.894000, F_V=0.670400
active=37: F_T=0.885100, F_V=0.689300
active=36: F_T=0.887900, F_V=0.688800
active=35: F_T=0.885000, F_V=0.692000
active=34: F_T=0.880800, F_V=0.696300
active=33: F_T=0.881400, F_V=0.688800
active=32: F_T=0.868400, F_V=0.686700
active=31: F_T=0.870200, F_V=0.695100
active=30: F_T=0.866200, F_V=0.697800
active=29: F_T=0.865600, F_V=0.709900
active=28: F_T=0.863100, F_V=0.709900
active=27: F_T=0.866800, F_V=0.714100
active=26: F_T=0.856200, F_V=0.713100
active=25: F_T=0.847300, F_V=0.706400
active=24: F_T=0.846300, F_V=0.711700
active=23: F_T=0.836900, F_V=0.716500
active=22: F_T=0.844200, F_V=0.717800
active=21: F_T=0.833800, F_V=0.731400
active=20: F_T=0.832800, F_V=0.729400
active=19: F_T=0.819300, F_V=0.725700
active=18: F_T=0.816100, F_V=0.714900
active=17: F_T=0.809100, F_V=0.730000
active=16: F_T=0.805800, F_V=0.724900
active=15: F_T=0.799400, F_V=0.720800
active=14: F_T=0.791400, F_V=0.718300
active=13: F_T=0.775700, F_V=0.709700
active=12: F_T=0.761100, F_V=0.701200
active=11: F_T=0.782600, F_V=0.715400
active=10: F_T=0.785600, F_V=0.719900
active=9: F_T=0.774900, F_V=0.724200
active=8: F_T=0.758400, F_V=0.707000
active=7: F_T=0.745200, F_V=0.675800
active=6: F_T=0.745700, F_V=0.684200
active=5: F_T=0.695700, F_V=0.644900
active=4: F_T=0.652000, F_V=0.617600
active=3: F_T=0.634800, F_V=0.613700
active=2: F_T=0.568800, F_V=0.558400
active=1: F_T=0.534000, F_V=0.526800
active=0: F_T=0.500000, F_V=0.500000
