N=100
P=20
R=2
1 -0.646952 0.145452 0.056493 0.463589 -0.454251 -0.045039 0.508511 -0.050079 0.704687 0.127675 -2.688694 -0.952737 NA -0.438876 0.849019 -0.560119 -1.600982 0.190518 -1.674910 0.903223 1.223447 0.000000
2 0.077136 0.713106 1.474795 1.682595 -1.686919 -0.995227 0.259780 1.422930 0.462744 0.262455 1.445648 -0.678102 0.149924 -1.924445 0.089331 -0.470011 -0.117581 -0.940762 -1.043416 -1.452893 2.689252 1.000000
3 -0.829359 -2.459501 -1.104664 -0.873810 -0.436278 NA 1.705877 0.734172 1.141165 2.583682 0.301911 -0.573490 0.129374 -0.317055 -0.149559 -0.122166 1.388849 NA 0.850633 0.084906 10.014753 0.000000
4 -0.067323 0.513912 -1.118962 0.245236 -0.190258 0.971516 0.757679 -0.307285 -1.063748 1.739263 1.056236 0.400194 -0.112166 0.711606 0.695982 0.669673 0.765186 -0.875952 -0.093524 1.014416 2.735620 0.000000
5 0.312573 0.939331 -0.585873 -0.165084 -0.848176 -0.556799 -0.928527 -0.755120 -1.117208 -0.136112 1.245277 -0.447509 0.578296 -0.688876 -1.570505 -0.949039 2.263442 -3.015072 1.302673 1.296505 0.127193 1.000000
6 -0.276518 -1.000062 0.078703 0.299173 -0.970625 -0.406791 -0.923182 -1.697951 -0.044885 -0.302929 1.235256 0.471278 -1.451027 0.025065 -1.065201 -1.120235 -0.789433 NA -0.432516 0.430439 0.116757 1.000000
7 0.479153 -1.219595 -0.050181 -1.416108 0.603688 -1.055481 1.212608 1.967115 -0.468828 -0.499287 -0.352027 1.420102 1.274015 -2.230295 1.471665 -0.129903 1.248037 0.334230 -0.435753 -0.003507 5.584298 0.000000
8 1.087160 0.608327 0.980006 1.627215 0.163845 -1.937163 1.919372 -0.467230 0.079583 1.528964 -0.546417 -1.129361 -1.154454 1.456678 0.713288 0.465937 -0.006156 0.278733 0.567184 -1.214891 0.088235 1.000000
9 0.389282 -0.485111 1.123543 1.230247 -0.053242 0.850891 -1.458306 -1.995490 0.893018 0.160286 -0.314201 -0.157159 -0.020384 0.910391 2.752122 1.441593 -0.850619 0.634219 -1.685687 -1.568903 0.315475 1.000000
10 NA NA -0.824118 NA -0.769196 0.505758 -1.045001 -0.028097 NA -0.710104 -1.007320 0.532129 0.129795 0.185942 -0.308562 0.937042 1.054363 -1.891243 -0.493967 NA 1.202145 1.000000
11 -0.243826 0.685638 -0.991798 -0.859590 1.218137 -0.889699 -1.977347 0.568916 0.055364 0.521378 NA 1.550348 -0.368493 0.155588 0.287002 0.414389 0.082739 -0.638331 -1.008187 1.156622 0.929328 1.000000
12 0.367874 -0.841523 -1.104190 -0.828163 1.073757 -0.257733 -0.689563 -0.866792 1.245914 0.424254 NA -1.302124 0.508581 0.937810 1.391788 -0.124003 -0.605804 -0.421389 0.196449 0.431789 7.660425 0.000000
13 1.232262 -1.648121 -0.631596 0.283590 -0.365960 0.576230 1.397483 -0.485201 0.593118 0.733937 1.114802 -0.137071 -1.078505 -0.524469 NA 0.320082 -0.241031 -0.329429 NA 1.031415 1.088739 1.000000
14 1.263117 NA 0.540727 -0.754816 1.178644 -0.097140 1.225186 -0.369955 -1.869987 1.206856 1.062376 -0.349680 -0.549085 -2.185206 -0.693242 -0.144993 0.462787 0.092226 -0.336643 0.973163 1.172883 1.000000
