active=40: F_T=0.970800, F_V=0.631400
active=39: F_T=0.970000, F_V=0.647800
active=38: F_T=0.969000, F_V=0.641200
active=37: F_T=0.960200, F_V=0.651400
active=36: F_T=0.964600, F_V=0.654600
active=35: F_T=0.961000, F_V=0.657200
active=34: F_T=0.962800, F_V=0.658400
active=33: F_T=0.959800, F_V=0.665200
active=32: F_T=0.955200, F_V=0.670000
active=31: F_T=0.953600, F_V=0.678600
active=30: F_T=0.951200, F_V=0.684000
active=29: F_T=0.943800, F_V=0.701400
active=28: F_T=0.941200, F_V=0.708200
active=27: F_T=0.939200, F_V=0.705800
active=26: F_T=0.937200, F_V=0.695000
active=25: F_T=0.938200, F_V=0.699800
active=24: F_T=0.931000, F_V=0.699800
active=23: F_T=0.927400, F_V=0.724200
active=22: F_T=0.929400, F_V=0.726400
active=21: F_T=0.915400, F_V=0.718800
active=20: F_T=0.918600, F_V=0.729400
active=19: F_T=0.902800, F_V=0.723600
active=18: F_T=0.896600, F_V=0.727400
active=17: F_T=0.893000, F_V=0.731200
active=16: F_T=0.894600, F_V=0.740800
active=15: F_T=0.884600, F_V=0.735000
active=14: F_T=0.872200, F_V=0.743000
active=13: F_T=0.875800, F_V=0.738800
active=12: F_T=0.867000, F_V=0.748200
active=11: F_T=0.822000, F_V=0.727000
active=10: F_T=0.843800, F_V=0.725400
active=9: F_T=0.818000, F_V=0.717200
active=8: F_T=0.829000, F_V=0.739600
active=7: F_T=0.802400, F_V=0.705400
active=6: F_T=0.839800, F_V=0.729000
active=5: F_T=0.812400, F_V=0.723600
active=4: F_T=0.770800, F_V=0.679200
active=3: F_T=0.695000, F_V=0.665200
active=2: F_T=0.648600, F_V=0.606200
active=1: F_T=0.664400, F_V=0.645800
active=0: F_T=0.520000, F_V=0.480000
