active=40: F_T=1.000000, F_V=0.295000
active=39: F_T=1.000000, F_V=0.326667
active=38: F_T=1.000000, F_V=0.313333
active=37: F_T=1.000000, F_V=0.326667
active=36: F_T=1.000000, F_V=0.300000
active=35: F_T=1.000000, F_V=0.296667
active=34: F_T=1.000000, F_V=0.328333
active=33: F_T=1.000000, F_V=0.346667
active=32: F_T=1.000000, F_V=0.376667
active=31: F_T=1.000000, F_V=0.413333
active=30: F_T=1.000000, F_V=0.395000
active=29: F_T=1.000000, F_V=0.508333
active=28: F_T=1.000000, F_V=0.471667
active=27: F_T=1.000000, F_V=0.503333
active=26: F_T=1.000000, F_V=0.478333
active=25: F_T=1.000000, F_V=0.500000
active=24: F_T=1.000000, F_V=0.475000
active=23: F_T=1.000000, F_V=0.495000
active=22: F_T=1.000000, F_V=0.620000
active=21: F_T=1.000000, F_V=0.595000
active=20: F_T=1.000000, F_V=0.646667
active=19: F_T=1.000000, F_V=0.660000
active=18: F_T=1.000000, F_V=0.650000
active=17: F_T=1.000000, F_V=0.666667
active=16: F_T=1.000000, F_V=0.660000
active=15: F_T=1.000000, F_V=0.676667
active=14: F_T=1.000000, F_V=0.798333
active=13: F_T=1.000000, F_V=0.748333
active=12: F_T=1.000000, F_V=0.755000
active=11: F_T=1.000000, F_V=0.733333
active=10: F_T=1.000000, F_V=0.796667
active=9: F_T=1.000000, F_V=0.716667
active=8: F_T=1.000000, F_V=0.711667
active=7: F_T=1.000000, F_V=0.770000
active=6: F_T=1.000000, F_V=0.761667
active=5: F_T=1.000000, F_V=0.720000
active=4: F_T=1.000000, F_V=0.786667
active=3: F_T=1.000000, F_V=0.788333
active=2: F_T=1.000000, F_V=0.671667
active=1: F_T=1.000000, F_V=0.775000
active=0: F_T=0.666667, F_V=0.333333
