active=20: F_T=0.686000, F_V=0.482500
active=19: F_T=0.683800, F_V=0.481900
active=18: F_T=0.680600, F_V=0.493800
active=17: F_T=0.668300, F_V=0.492900
active=16: F_T=0.670500, F_V=0.502900
active=15: F_T=0.668800, F_V=0.512700
active=14: F_T=0.668900, F_V=0.521100
active=13: F_T=0.659100, F_V=0.534600
active=12: F_T=0.653500, F_V=0.531400
active=11: F_T=0.650000, F_V=0.522600
active=10: F_T=0.636100, F_V=0.526200
active=9: F_T=0.640700, F_V=0.540800
active=8: F_T=0.628300, F_V=0.529500
active=7: F_T=0.623900, F_V=0.536400
active=6: F_T=0.619100, F_V=0.547100
active=5: F_T=0.607600, F_V=0.551400
active=4: F_T=0.621800, F_V=0.571900
active=3: F_T=0.615900, F_V=0.564000
active=2: F_T=0.592000, F_V=0.578000
active=1: F_T=0.584900, F_V=0.575200
active=0: F_T=0.500000, F_V=0.500000
