active=20: F_T=0.897200, F_V=0.673200
active=19: F_T=0.898400, F_V=0.681600
active=18: F_T=0.887800, F_V=0.679800
active=17: F_T=0.878800, F_V=0.688000
active=16: F_T=0.886000, F_V=0.701600
active=15: F_T=0.876200, F_V=0.716200
active=14: F_T=0.863600, F_V=0.716200
active=13: F_T=0.851400, F_V=0.716400
active=12: F_T=0.851600, F_V=0.740400
active=11: F_T=0.846200, F_V=0.741000
active=10: F_T=0.846400, F_V=0.753200
active=9: F_T=0.824200, F_V=0.746400
active=8: F_T=0.804200, F_V=0.739000
active=7: F_T=0.782400, F_V=0.725000
active=6: F_T=0.781000, F_V=0.720600
active=5: F_T=0.780600, F_V=0.715000
active=4: F_T=0.777000, F_V=0.720200
active=3: F_T=0.762200, F_V=0.708200
active=2: F_T=0.698800, F_V=0.649600
active=1: F_T=0.693000, F_V=0.668800
active=0: F_T=0.520000, F_V=0.480000
