active=80: F_T=1.000000, F_V=0.513125
active=79: F_T=1.000000, F_V=0.510417
active=78: F_T=1.000000, F_V=0.520625
active=77: F_T=1.000000, F_V=0.531667
active=76: F_T=1.000000, F_V=0.540417
active=75: F_T=1.000000, F_V=0.542500
active=74: F_T=1.000000, F_V=0.536250
active=73: F_T=1.000000, F_V=0.537708
active=72: F_T=1.000000, F_V=0.552083
active=71: F_T=1.000000, F_V=0.568750
active=70: F_T=1.000000, F_V=0.559375
active=69: F_T=0.999800, F_V=0.573542
active=68: F_T=1.000000, F_V=0.569167
active=67: F_T=1.000000, F_V=0.590417
active=66: F_T=0.999400, F_V=0.587500
active=65: F_T=0.999800, F_V=0.599375
active=64: F_T=0.999600, F_V=0.593542
active=63: F_T=0.999000, F_V=0.591042
active=62: F_T=0.998800, F_V=0.606875
active=61: F_T=0.997600, F_V=0.607083
active=60: F_T=0.997400, F_V=0.609375
active=59: F_T=0.995400, F_V=0.614792
active=58: F_T=0.994800, F_V=0.629167
active=57: F_T=0.993800, F_V=0.612500
active=56: F_T=0.990600, F_V=0.638750
active=55: F_T=0.989200, F_V=0.651250
active=54: F_T=0.988400, F_V=0.652708
active=53: F_T=0.988200, F_V=0.653333
active=52: F_T=0.986200, F_V=0.650208
active=51: F_T=0.984200, F_V=0.655833
active=50: F_T=0.984400, F_V=0.675208
active=49: F_T=0.981000, F_V=0.674583
active=48: F_T=0.980600, F_V=0.683125
active=47: F_T=0.982200, F_V=0.671250
active=46: F_T=0.978400, F_V=0.677708
active=45: F_T=0.974600, F_V=0.688542
active=44: F_T=0.975600, F_V=0.678333
active=43: F_T=0.972800, F_V=0.700417
active=42: F_T=0.972600, F_V=0.696042
active=41: F_T=0.969400, F_V=0.700417
active=40: F_T=0.969600, F_V=0.701042
active=39: F_T=0.967200, F_V=0.720208
active=38: F_T=0.968400, F_V=0.723542
active=37: F_T=0.970400, F_V=0.727083
active=36: F_T=0.969400, F_V=0.735625
active=35: F_T=0.967400, F_V=0.737083
active=34: F_T=0.967000, F_V=0.730417
active=33: F_T=0.964800, F_V=0.747708
active=32: F_T=0.963000, F_V=0.733750
active=31: F_T=0.962800, F_V=0.738958
active=30: F_T=0.962200, F_V=0.754583
active=29: F_T=0.964200, F_V=0.761875
active=28: F_T=0.961600, F_V=0.742708
active=27: F_T=0.961000, F_V=0.749167
active=26: F_T=0.960200, F_V=0.781042
active=25: F_T=0.956400, F_V=0.764375
active=24: F_T=0.954800, F_V=0.773125
active=23: F_T=0.951200, F_V=0.762708
active=22: F_T=0.935600, F_V=0.763750
active=21: F_T=0.937000, F_V=0.761667
active=20: F_T=0.938200, F_V=0.773125
active=19: F_T=0.930200, F_V=0.777500
active=18: F_T=0.932600, F_V=0.766667
active=17: F_T=0.925200, F_V=0.773125
active=16: F_T=0.926600, F_V=0.774583
active=15: F_T=0.916200, F_V=0.786250
active=14: F_T=0.919000, F_V=0.766875
active=13: F_T=0.931600, F_V=0.789583
active=12: F_T=0.918800, F_V=0.774792
active=11: F_T=0.897600, F_V=0.768333
active=10: F_T=0.892400, F_V=0.769792
active=9: F_T=0.885800, F_V=0.761042
active=8: F_T=0.846600, F_V=0.741667
active=7: F_T=0.871000, F_V=0.781042
active=6: F_T=0.822400, F_V=0.740625
active=5: F_T=0.800600, F_V=0.751458
active=4: F_T=0.742400, F_V=0.686250
active=3: F_T=0.708800, F_V=0.655000
active=2: F_T=0.694600, F_V=0.667917
active=1: F_T=0.589800, F_V=0.590000
active=0: F_T=0.520000, F_V=0.500000
