active=60: F_T=0.915700, F_V=0.522700
active=59: F_T=0.912300, F_V=0.517800
active=58: F_T=0.910100, F_V=0.519100
active=57: F_T=0.909300, F_V=0.523600
active=56: F_T=0.903700, F_V=0.517900
active=55: F_T=0.902400, F_V=0.528400
active=54: F_T=0.907800, F_V=0.532400
active=53: F_T=0.904600, F_V=0.533000
active=52: F_T=0.891200, F_V=0.542100
active=51: F_T=0.892300, F_V=0.541400
active=50: F_T=0.890600, F_V=0.553300
active=49: F_T=0.884900, F_V=0.539300
active=48: F_T=0.884300, F_V=0.552100
active=47: F_T=0.876900, F_V=0.560100
active=46: F_T=0.883200, F_V=0.556400
active=45: F_T=0.866100, F_V=0.563700
active=44: F_T=0.870300, F_V=0.564700
active=43: F_T=0.869000, F_V=0.569500
active=42: F_T=0.857700, F_V=0.569400
active=41: F_T=0.856500, F_V=0.572700
active=40: F_T=0.856500, F_V=0.582800
active=39: F_T=0.848500, F_V=0.586500
active=38: F_T=0.846200, F_V=0.583700
active=37: F_T=0.851700, F_V=0.589800
active=36: F_T=0.838200, F_V=0.588900
active=35: F_T=0.836500, F_V=0.591700
active=34: F_T=0.831900, F_V=0.597200
active=33: F_T=0.830000, F_V=0.599000
active=32: F_T=0.822400, F_V=0.608200
active=31: F_T=0.817300, F_V=0.607800
active=30: F_T=0.820000, F_V=0.612000
active=29: F_T=0.812000, F_V=0.609000
active=28: F_T=0.810900, F_V=0.624100
active=27: F_T=0.803300, F_V=0.627200
active=26: F_T=0.802100, F_V=0.629300
active=25: F_T=0.801200, F_V=0.624900
active=24: F_T=0.790900, F_V=0.635500
active=23: F_T=0.774800, F_V=0.627700
active=22: F_T=0.776200, F_V=0.617000
active=21: F_T=0.757100, F_V=0.614400
active=20: F_T=0.744700, F_V=0.606200
active=19: F_T=0.736300, F_V=0.624700
active=18: F_T=0.743300, F_V=0.630800
active=17: F_T=0.737500, F_V=0.641900
active=16: F_T=0.743100, F_V=0.639800
active=15: F_T=0.739700, F_V=0.647900
active=14: F_T=0.736300, F_V=0.645600
active=13: F_T=0.731700, F_V=0.649800
active=12: F_T=0.721400, F_V=0.640400
active=11: F_T=0.723500, F_V=0.658300
active=10: F_T=0.713600, F_V=0.650800
active=9: F_T=0.718000, F_V=0.661000
active=8: F_T=0.730400, F_V=0.667600
active=7: F_T=0.703700, F_V=0.655200
active=6: F_T=0.692200, F_V=0.645600
active=5: F_T=0.690200, F_V=0.648900
active=4: F_T=0.674800, F_V=0.636500
active=3: F_T=0.634500, F_V=0.592500
active=2: F_T=0.598300, F_V=0.585500
active=1: F_T=0.557400, F_V=0.551600
active=0: F_T=0.500000, F_V=0.500000
