active=100: F_T=0.975200, F_V=0.559100
active=99: F_T=0.975500, F_V=0.569900
active=98: F_T=0.974000, F_V=0.557400
active=97: F_T=0.973200, F_V=0.570400
active=96: F_T=0.973700, F_V=0.573200
active=95: F_T=0.973900, F_V=0.564700
active=94: F_T=0.974400, F_V=0.573500
active=93: F_T=0.973900, F_V=0.578100
active=92: F_T=0.973800, F_V=0.581100
active=91: F_T=0.970600, F_V=0.580700
active=90: F_T=0.971800, F_V=0.580100
active=89: F_T=0.971200, F_V=0.587700
active=88: F_T=0.970400, F_V=0.588300
active=87: F_T=0.970000, F_V=0.582100
active=86: F_T=0.971000, F_V=0.597300
active=85: F_T=0.970900, F_V=0.590600
active=84: F_T=0.970800, F_V=0.605400
active=83: F_T=0.969000, F_V=0.603900
active=82: F_T=0.968800, F_V=0.608900
active=81: F_T=0.967200, F_V=0.617800
active=80: F_T=0.967400, F_V=0.610100
active=79: F_T=0.968400, F_V=0.613700
active=78: F_T=0.970100, F_V=0.619400
active=77: F_T=0.968200, F_V=0.614200
active=76: F_T=0.966500, F_V=0.618900
active=75: F_T=0.965700, F_V=0.627300
active=74: F_T=0.967200, F_V=0.629200
active=73: F_T=0.963500, F_V=0.632800
active=72: F_T=0.965300, F_V=0.628100
active=71: F_T=0.965300, F_V=0.638700
active=70: F_T=0.962300, F_V=0.638700
active=69: F_T=0.963500, F_V=0.631200
active=68: F_T=0.963500, F_V=0.650300
active=67: F_T=0.961600, F_V=0.653600
active=66: F_T=0.960000, F_V=0.654200
active=65: F_T=0.960000, F_V=0.655900
active=64: F_T=0.958100, F_V=0.659500
active=63: F_T=0.958400, F_V=0.665700
active=62: F_T=0.958400, F_V=0.668000
active=61: F_T=0.958800, F_V=0.664900
active=60: F_T=0.954900, F_V=0.671700
active=59: F_T=0.955900, F_V=0.666700
active=58: F_T=0.950600, F_V=0.680600
active=57: F_T=0.951600, F_V=0.672900
active=56: F_T=0.949900, F_V=0.684500
active=55: F_T=0.946000, F_V=0.684500
active=54: F_T=0.951100, F_V=0.681200
active=53: F_T=0.945300, F_V=0.684500
active=52: F_T=0.943900, F_V=0.682000
active=51: F_T=0.945000, F_V=0.696200
active=50: F_T=0.940700, F_V=0.707300
active=49: F_T=0.937500, F_V=0.709800
active=48: F_T=0.938500, F_V=0.694600
active=47: F_T=0.934600, F_V=0.704500
active=46: F_T=0.933000, F_V=0.712000
active=45: F_T=0.930200, F_V=0.711200
active=44: F_T=0.930700, F_V=0.722100
active=43: F_T=0.927800, F_V=0.716400
active=42: F_T=0.931500, F_V=0.721500
active=41: F_T=0.923300, F_V=0.722000
active=40: F_T=0.928600, F_V=0.725000
active=39: F_T=0.923200, F_V=0.712500
active=38: F_T=0.917000, F_V=0.725000
active=37: F_T=0.915800, F_V=0.732200
active=36: F_T=0.912400, F_V=0.735200
active=35: F_T=0.907300, F_V=0.721100
active=34: F_T=0.903000, F_V=0.719800
active=33: F_T=0.898000, F_V=0.727600
active=32: F_T=0.892900, F_V=0.730700
active=31: F_T=0.894200, F_V=0.735800
active=30: F_T=0.887300, F_V=0.733700
active=29: F_T=0.873100, F_V=0.723700
active=28: F_T=0.872400, F_V=0.715000
active=27: F_T=0.879400, F_V=0.710400
active=26: F_T=0.870200, F_V=0.712800
active=25: F_T=0.868900, F_V=0.713700
active=24: F_T=0.864200, F_V=0.716600
active=23: F_T=0.844700, F_V=0.716400
active=22: F_T=0.844400, F_V=0.709800
active=21: F_T=0.848900, F_V=0.715200
active=20: F_T=0.841000, F_V=0.714800
active=19: F_T=0.831000, F_V=0.717100
active=18: F_T=0.810100, F_V=0.709300
active=17: F_T=0.812400, F_V=0.697500
active=16: F_T=0.799300, F_V=0.682600
active=15: F_T=0.804900, F_V=0.711700
active=14: F_T=0.793200, F_V=0.693300
active=13: F_T=0.771500, F_V=0.685600
active=12: F_T=0.782900, F_V=0.694100
active=11: F_T=0.766000, F_V=0.677600
active=10: F_T=0.771400, F_V=0.702200
active=9: F_T=0.758900, F_V=0.689300
active=8: F_T=0.722400, F_V=0.670200
active=7: F_T=0.703400, F_V=0.660700
active=6: F_T=0.713900, F_V=0.676100
active=5: F_T=0.710000, F_V=0.668000
active=4: F_T=0.673600, F_V=0.636100
active=3: F_T=0.666500, F_V=0.640000
active=2: F_T=0.624500, F_V=0.603300
active=1: F_T=0.633100, F_V=0.632200
active=0: F_T=0.500000, F_V=0.500000
