active=20: F_T=0.773100, F_V=0.624600
active=19: F_T=0.771800, F_V=0.628700
active=18: F_T=0.771200, F_V=0.626400
active=17: F_T=0.769400, F_V=0.638800
active=16: F_T=0.768100, F_V=0.634700
active=15: F_T=0.759700, F_V=0.652200
active=14: F_T=0.760600, F_V=0.660300
active=13: F_T=0.754100, F_V=0.665500
active=12: F_T=0.755500, F_V=0.662900
active=11: F_T=0.750300, F_V=0.677400
active=10: F_T=0.738500, F_V=0.675800
active=9: F_T=0.733300, F_V=0.679000
active=8: F_T=0.725000, F_V=0.674800
active=7: F_T=0.727700, F_V=0.680000
active=6: F_T=0.727600, F_V=0.679300
active=5: F_T=0.698300, F_V=0.640800
active=4: F_T=0.720500, F_V=0.692800
active=3: F_T=0.679600, F_V=0.653600
active=2: F_T=0.678000, F_V=0.674600
active=1: F_T=0.659600, F_V=0.646600
active=0: F_T=0.510100, F_V=0.509900
