active=20: F_T=0.878936, F_V=0.771630
active=19: F_T=0.869255, F_V=0.779891
active=18: F_T=0.872447, F_V=0.774457
active=17: F_T=0.875000, F_V=0.783261
active=16: F_T=0.874894, F_V=0.793152
active=15: F_T=0.876702, F_V=0.798478
active=14: F_T=0.865319, F_V=0.804565
active=13: F_T=0.869787, F_V=0.791739
active=12: F_T=0.866915, F_V=0.801522
active=11: F_T=0.850957, F_V=0.784457
active=10: F_T=0.842766, F_V=0.786413
active=9: F_T=0.828936, F_V=0.785217
active=8: F_T=0.841383, F_V=0.809022
active=7: F_T=0.843936, F_V=0.804783
active=6: F_T=0.846489, F_V=0.819130
active=5: F_T=0.805532, F_V=0.772500
active=4: F_T=0.766064, F_V=0.740543
active=3: F_T=0.739362, F_V=0.714457
active=2: F_T=0.680532, F_V=0.661522
active=1: F_T=0.625532, F_V=0.619783
active=0: F_T=0.510638, F_V=0.490435
