active=80: F_T=1.000000, F_V=0.404000
active=79: F_T=1.000000, F_V=0.409000
active=78: F_T=1.000000, F_V=0.404000
active=77: F_T=1.000000, F_V=0.412000
active=76: F_T=1.000000, F_V=0.414000
active=75: F_T=1.000000, F_V=0.421000
active=74: F_T=1.000000, F_V=0.417000
active=73: F_T=1.000000, F_V=0.408000
active=72: F_T=1.000000, F_V=0.408000
active=71: F_T=1.000000, F_V=0.418000
active=70: F_T=1.000000, F_V=0.431000
active=69: F_T=1.000000, F_V=0.439000
active=68: F_T=1.000000, F_V=0.436000
active=67: F_T=1.000000, F_V=0.434000
active=66: F_T=1.000000, F_V=0.432000
active=65: F_T=1.000000, F_V=0.455000
active=64: F_T=1.000000, F_V=0.456000
active=63: F_T=1.000000, F_V=0.449000
active=62: F_T=1.000000, F_V=0.466000
active=61: F_T=1.000000, F_V=0.462000
active=60: F_T=1.000000, F_V=0.466000
active=59: F_T=1.000000, F_V=0.477000
active=58: F_T=1.000000, F_V=0.479000
active=57: F_T=1.000000, F_V=0.494000
active=56: F_T=1.000000, F_V=0.513000
active=55: F_T=1.000000, F_V=0.505000
active=54: F_T=1.000000, F_V=0.543000
active=53: F_T=1.000000, F_V=0.531000
active=52: F_T=1.000000, F_V=0.553000
active=51: F_T=1.000000, F_V=0.571000
active=50: F_T=1.000000, F_V=0.578000
active=49: F_T=1.000000, F_V=0.576000
active=48: F_T=1.000000, F_V=0.582000
active=47: F_T=1.000000, F_V=0.575000
active=46: F_T=1.000000, F_V=0.583000
active=45: F_T=1.000000, F_V=0.587000
active=44: F_T=1.000000, F_V=0.594000
active=43: F_T=1.000000, F_V=0.634000
active=42: F_T=1.000000, F_V=0.623000
active=41: F_T=1.000000, F_V=0.640000
active=40: F_T=1.000000, F_V=0.646000
active=39: F_T=1.000000, F_V=0.632000
active=38: F_T=1.000000, F_V=0.636000
active=37: F_T=1.000000, F_V=0.673000
active=36: F_T=1.000000, F_V=0.667000
active=35: F_T=1.000000, F_V=0.681000
active=34: F_T=1.000000, F_V=0.721000
active=33: F_T=1.000000, F_V=0.691000
active=32: F_T=1.000000, F_V=0.715000
active=31: F_T=1.000000, F_V=0.732000
active=30: F_T=1.000000, F_V=0.734000
active=29: F_T=1.000000, F_V=0.734000
active=28: F_T=1.000000, F_V=0.733000
active=27: F_T=1.000000, F_V=0.734000
active=26: F_T=1.000000, F_V=0.745000
active=25: F_T=1.000000, F_V=0.780000
active=24: F_T=1.000000, F_V=0.771000
active=23: F_T=1.000000, F_V=0.789000
active=22: F_T=1.000000, F_V=0.802000
active=21: F_T=1.000000, F_V=0.763000
active=20: F_T=1.000000, F_V=0.782000
active=19: F_T=1.000000, F_V=0.816000
active=18: F_T=1.000000, F_V=0.769000
active=17: F_T=1.000000, F_V=0.792000
active=16: F_T=1.000000, F_V=0.796000
active=15: F_T=1.000000, F_V=0.766000
active=14: F_T=1.000000, F_V=0.813000
active=13: F_T=1.000000, F_V=0.792000
active=12: F_T=1.000000, F_V=0.796000
active=11: F_T=1.000000, F_V=0.802000
active=10: F_T=1.000000, F_V=0.789000
active=9: F_T=1.000000, F_V=0.839000
active=8: F_T=1.000000, F_V=0.828000
active=7: F_T=1.000000, F_V=0.822000
active=6: F_T=1.000000, F_V=0.847000
active=5: F_T=1.000000, F_V=0.806000
active=4: F_T=0.999000, F_V=0.733000
active=3: F_T=0.995000, F_V=0.746000
active=2: F_T=0.942000, F_V=0.774000
active=1: F_T=0.899000, F_V=0.776000
active=0: F_T=0.600000, F_V=0.400000
