active=40: F_T=0.987381, F_V=0.537381
active=39: F_T=0.985952, F_V=0.531905
active=38: F_T=0.986190, F_V=0.534048
active=37: F_T=0.985952, F_V=0.549048
active=36: F_T=0.984524, F_V=0.551429
active=35: F_T=0.985476, F_V=0.543095
active=34: F_T=0.985714, F_V=0.566905
active=33: F_T=0.979762, F_V=0.564048
active=32: F_T=0.978571, F_V=0.558810
active=31: F_T=0.972857, F_V=0.589286
active=30: F_T=0.977857, F_V=0.578333
active=29: F_T=0.977619, F_V=0.596429
active=28: F_T=0.971667, F_V=0.594048
active=27: F_T=0.970714, F_V=0.595714
active=26: F_T=0.970000, F_V=0.595714
active=25: F_T=0.963333, F_V=0.611905
active=24: F_T=0.965714, F_V=0.619762
active=23: F_T=0.956190, F_V=0.639762
active=22: F_T=0.960238, F_V=0.634762
active=21: F_T=0.956667, F_V=0.647381
active=20: F_T=0.947619, F_V=0.638333
active=19: F_T=0.939762, F_V=0.649286
active=18: F_T=0.938571, F_V=0.645238
active=17: F_T=0.932619, F_V=0.660476
active=16: F_T=0.920000, F_V=0.659286
active=15: F_T=0.919048, F_V=0.656667
active=14: F_T=0.916190, F_V=0.695238
active=13: F_T=0.902143, F_V=0.691667
active=12: F_T=0.876667, F_V=0.691667
active=11: F_T=0.882619, F_V=0.682619
active=10: F_T=0.868571, F_V=0.705476
active=9: F_T=0.875952, F_V=0.726190
active=8: F_T=0.861667, F_V=0.717619
active=7: F_T=0.839286, F_V=0.735238
active=6: F_T=0.823571, F_V=0.735476
active=5: F_T=0.809286, F_V=0.722619
active=4: F_T=0.808095, F_V=0.720952
active=3: F_T=0.772619, F_V=0.686429
active=2: F_T=0.745714, F_V=0.694762
active=1: F_T=0.611667, F_V=0.607619
active=0: F_T=0.523810, F_V=0.476190
