active=40: F_T=0.854300, F_V=0.505500
active=39: F_T=0.852400, F_V=0.510800
active=38: F_T=0.845300, F_V=0.511800
active=37: F_T=0.845600, F_V=0.515900
active=36: F_T=0.837700, F_V=0.522100
active=35: F_T=0.832500, F_V=0.519700
active=34: F_T=0.830500, F_V=0.517200
active=33: F_T=0.826600, F_V=0.531300
active=32: F_T=0.821200, F_V=0.528200
active=31: F_T=0.817500, F_V=0.544500
active=30: F_T=0.809800, F_V=0.536900
active=29: F_T=0.806200, F_V=0.543800
active=28: F_T=0.803500, F_V=0.552500
active=27: F_T=0.795900, F_V=0.548000
active=26: F_T=0.790300, F_V=0.545600
active=25: F_T=0.782400, F_V=0.549200
active=24: F_T=0.775800, F_V=0.556300
active=23: F_T=0.768300, F_V=0.562800
active=22: F_T=0.763900, F_V=0.572400
active=21: F_T=0.766000, F_V=0.575300
active=20: F_T=0.758000, F_V=0.569900
active=19: F_T=0.748000, F_V=0.564700
active=18: F_T=0.745500, F_V=0.569800
active=17: F_T=0.732300, F_V=0.576900
active=16: F_T=0.740100, F_V=0.594000
active=15: F_T=0.732700, F_V=0.589800
active=14: F_T=0.729600, F_V=0.604200
active=13: F_T=0.717000, F_V=0.598300
active=12: F_T=0.716600, F_V=0.590100
active=11: F_T=0.706100, F_V=0.603700
active=10: F_T=0.696700, F_V=0.602900
active=9: F_T=0.690600, F_V=0.603000
active=8: F_T=0.686300, F_V=0.597600
active=7: F_T=0.677600, F_V=0.615400
active=6: F_T=0.684500, F_V=0.629800
active=5: F_T=0.702700, F_V=0.669200
active=4: F_T=0.694400, F_V=0.651100
active=3: F_T=0.694000, F_V=0.668800
active=2: F_T=0.663900, F_V=0.643600
active=1: F_T=0.620500, F_V=0.613100
active=0: F_T=0.500000, F_V=0.500000
