active=40: F_T=0.969000, F_V=0.657800
active=39: F_T=0.965400, F_V=0.667800
active=38: F_T=0.966600, F_V=0.670400
active=37: F_T=0.968000, F_V=0.682600
active=36: F_T=0.964400, F_V=0.706600
active=35: F_T=0.962400, F_V=0.712800
active=34: F_T=0.964600, F_V=0.715000
active=33: F_T=0.964000, F_V=0.707800
active=32: F_T=0.963800, F_V=0.712000
active=31: F_T=0.955000, F_V=0.732000
active=30: F_T=0.955200, F_V=0.740400
active=29: F_T=0.959200, F_V=0.737200
active=28: F_T=0.960000, F_V=0.740600
active=27: F_T=0.956800, F_V=0.763400
active=26: F_T=0.953000, F_V=0.756000
active=25: F_T=0.955200, F_V=0.764800
active=24: F_T=0.951200, F_V=0.772200
active=23: F_T=0.948600, F_V=0.762600
active=22: F_T=0.939600, F_V=0.775600
active=21: F_T=0.940800, F_V=0.786000
active=20: F_T=0.941200, F_V=0.802000
active=19: F_T=0.940000, F_V=0.794800
active=18: F_T=0.937800, F_V=0.809400
active=17: F_T=0.935200, F_V=0.810800
active=16: F_T=0.934400, F_V=0.830400
active=15: F_T=0.932200, F_V=0.804800
active=14: F_T=0.927800, F_V=0.833600
active=13: F_T=0.920800, F_V=0.816200
active=12: F_T=0.921400, F_V=0.821800
active=11: F_T=0.901000, F_V=0.828600
active=10: F_T=0.909000, F_V=0.819000
active=9: F_T=0.909000, F_V=0.853000
active=8: F_T=0.900200, F_V=0.843600
active=7: F_T=0.895200, F_V=0.851400
active=6: F_T=0.899600, F_V=0.865200
active=5: F_T=0.857400, F_V=0.803200
active=4: F_T=0.825600, F_V=0.788600
active=3: F_T=0.804200, F_V=0.773600
active=2: F_T=0.747400, F_V=0.718800
active=1: F_T=0.671000, F_V=0.652800
active=0: F_T=0.520000, F_V=0.480000
