active=20: F_T=0.945937, F_V=0.550312
active=19: F_T=0.947500, F_V=0.565625
active=18: F_T=0.943125, F_V=0.565312
active=17: F_T=0.939688, F_V=0.564688
active=16: F_T=0.932187, F_V=0.573750
active=15: F_T=0.928125, F_V=0.576875
active=14: F_T=0.922188, F_V=0.592500
active=13: F_T=0.924687, F_V=0.611875
active=12: F_T=0.905312, F_V=0.635938
active=11: F_T=0.887500, F_V=0.647813
active=10: F_T=0.900625, F_V=0.645000
active=9: F_T=0.878125, F_V=0.662500
active=8: F_T=0.864375, F_V=0.684375
active=7: F_T=0.843750, F_V=0.681875
active=6: F_T=0.818438, F_V=0.688438
active=5: F_T=0.828750, F_V=0.700000
active=4: F_T=0.776563, F_V=0.661250
active=3: F_T=0.737500, F_V=0.653438
active=2: F_T=0.678125, F_V=0.635938
active=1: F_T=0.652813, F_V=0.646875
active=0: F_T=0.500000, F_V=0.500000
