active=20: F_T=0.959167, F_V=0.705208
active=19: F_T=0.954792, F_V=0.712500
active=18: F_T=0.956667, F_V=0.733542
active=17: F_T=0.952083, F_V=0.734792
active=16: F_T=0.943958, F_V=0.732292
active=15: F_T=0.940417, F_V=0.735833
active=14: F_T=0.933958, F_V=0.745000
active=13: F_T=0.924792, F_V=0.746458
active=12: F_T=0.906458, F_V=0.746250
active=11: F_T=0.920625, F_V=0.766458
active=10: F_T=0.914792, F_V=0.773125
active=9: F_T=0.895833, F_V=0.763125
active=8: F_T=0.874583, F_V=0.741042
active=7: F_T=0.874167, F_V=0.768333
active=6: F_T=0.853333, F_V=0.782292
active=5: F_T=0.854583, F_V=0.801875
active=4: F_T=0.822708, F_V=0.773542
active=3: F_T=0.772083, F_V=0.729167
active=2: F_T=0.737083, F_V=0.699583
active=1: F_T=0.725833, F_V=0.708750
active=0: F_T=0.500000, F_V=0.500000
