active=100: F_T=0.968800, F_V=0.577700
active=99: F_T=0.967100, F_V=0.574100
active=98: F_T=0.967200, F_V=0.581100
active=97: F_T=0.967100, F_V=0.583400
active=96: F_T=0.964600, F_V=0.579400
active=95: F_T=0.967200, F_V=0.584600
active=94: F_T=0.966400, F_V=0.595500
active=93: F_T=0.964100, F_V=0.586300
active=92: F_T=0.963300, F_V=0.589100
active=91: F_T=0.965400, F_V=0.593100
active=90: F_T=0.961600, F_V=0.604900
active=89: F_T=0.962600, F_V=0.605300
active=88: F_T=0.961400, F_V=0.604200
active=87: F_T=0.961300, F_V=0.599100
active=86: F_T=0.961600, F_V=0.613200
active=85: F_T=0.961700, F_V=0.610100
active=84: F_T=0.959100, F_V=0.616000
active=83: F_T=0.957900, F_V=0.620200
active=82: F_T=0.961000, F_V=0.619000
active=81: F_T=0.958100, F_V=0.629300
active=80: F_T=0.957900, F_V=0.630900
active=79: F_T=0.955200, F_V=0.631100
active=78: F_T=0.954200, F_V=0.631200
active=77: F_T=0.954500, F_V=0.630800
active=76: F_T=0.955200, F_V=0.642300
active=75: F_T=0.952900, F_V=0.647700
active=74: F_T=0.954100, F_V=0.636500
active=73: F_T=0.950400, F_V=0.641600
active=72: F_T=0.956100, F_V=0.652200
active=71: F_T=0.951200, F_V=0.649600
active=70: F_T=0.948300, F_V=0.657600
active=69: F_T=0.952200, F_V=0.658700
active=68: F_T=0.949300, F_V=0.663500
active=67: F_T=0.945700, F_V=0.659500
active=66: F_T=0.948100, F_V=0.666900
active=65: F_T=0.949200, F_V=0.668600
active=64: F_T=0.946300, F_V=0.677200
active=63: F_T=0.946400, F_V=0.680100
active=62: F_T=0.942600, F_V=0.690000
active=61: F_T=0.946100, F_V=0.691400
active=60: F_T=0.941000, F_V=0.688900
active=59: F_T=0.941900, F_V=0.697500
active=58: F_T=0.944100, F_V=0.699400
active=57: F_T=0.942200, F_V=0.699900
active=56: F_T=0.938100, F_V=0.699500
active=55: F_T=0.936200, F_V=0.701400
active=54: F_T=0.933900, F_V=0.709600
active=53: F_T=0.936200, F_V=0.711600
active=52: F_T=0.934100, F_V=0.706900
active=51: F_T=0.934800, F_V=0.714300
active=50: F_T=0.930400, F_V=0.717500
active=49: F_T=0.931900, F_V=0.716100
active=48: F_T=0.926600, F_V=0.718200
active=47: F_T=0.927100, F_V=0.718600
active=46: F_T=0.923800, F_V=0.731400
active=45: F_T=0.920500, F_V=0.729900
active=44: F_T=0.924000, F_V=0.736200
active=43: F_T=0.925700, F_V=0.744800
active=42: F_T=0.925400, F_V=0.741600
active=41: F_T=0.924400, F_V=0.742700
active=40: F_T=0.926000, F_V=0.743000
active=39: F_T=0.919800, F_V=0.754500
active=38: F_T=0.919600, F_V=0.760600
active=37: F_T=0.922100, F_V=0.763600
active=36: F_T=0.921000, F_V=0.767200
active=35: F_T=0.919800, F_V=0.756800
active=34: F_T=0.917200, F_V=0.758900
active=33: F_T=0.916000, F_V=0.748600
active=32: F_T=0.917000, F_V=0.748400
active=31: F_T=0.912300, F_V=0.762000
active=30: F_T=0.912600, F_V=0.755300
active=29: F_T=0.902800, F_V=0.767000
active=28: F_T=0.902900, F_V=0.766900
active=27: F_T=0.903700, F_V=0.774400
active=26: F_T=0.903400, F_V=0.776600
active=25: F_T=0.905100, F_V=0.776800
active=24: F_T=0.898300, F_V=0.775200
active=23: F_T=0.902300, F_V=0.786800
active=22: F_T=0.902100, F_V=0.784300
active=21: F_T=0.906900, F_V=0.780300
active=20: F_T=0.895000, F_V=0.784400
active=19: F_T=0.894600, F_V=0.795300
active=18: F_T=0.906300, F_V=0.785200
active=17: F_T=0.888700, F_V=0.777200
active=16: F_T=0.885000, F_V=0.765900
active=15: F_T=0.877400, F_V=0.765800
active=14: F_T=0.873900, F_V=0.759900
active=13: F_T=0.845100, F_V=0.743800
active=12: F_T=0.834500, F_V=0.740100
active=11: F_T=0.843100, F_V=0.761200
active=10: F_T=0.835600, F_V=0.758400
active=9: F_T=0.823400, F_V=0.762000
active=8: F_T=0.828400, F_V=0.787000
active=7: F_T=0.807800, F_V=0.771100
active=6: F_T=0.773200, F_V=0.732900
active=5: F_T=0.717200, F_V=0.699500
active=4: F_T=0.716300, F_V=0.680400
active=3: F_T=0.674900, F_V=0.649900
active=2: F_T=0.633800, F_V=0.614900
active=1: F_T=0.595100, F_V=0.583400
active=0: F_T=0.500000, F_V=0.500000
