active=80: F_T=1.000000, F_V=0.589400
active=79: F_T=1.000000, F_V=0.592200
active=78: F_T=1.000000, F_V=0.601800
active=77: F_T=1.000000, F_V=0.606000
active=76: F_T=1.000000, F_V=0.603000
active=75: F_T=1.000000, F_V=0.610600
active=74: F_T=1.000000, F_V=0.609000
active=73: F_T=1.000000, F_V=0.622200
active=72: F_T=0.999800, F_V=0.620200
active=71: F_T=1.000000, F_V=0.632400
active=70: F_T=1.000000, F_V=0.626000
active=69: F_T=0.999600, F_V=0.633200
active=68: F_T=0.999600, F_V=0.637400
active=67: F_T=0.999400, F_V=0.648200
active=66: F_T=0.999600, F_V=0.651200
active=65: F_T=0.998600, F_V=0.652600
active=64: F_T=0.998400, F_V=0.664200
active=63: F_T=0.997600, F_V=0.673200
active=62: F_T=0.997400, F_V=0.675000
active=61: F_T=0.996600, F_V=0.673800
active=60: F_T=0.995600, F_V=0.674600
active=59: F_T=0.993200, F_V=0.687200
active=58: F_T=0.993000, F_V=0.690800
active=57: F_T=0.991000, F_V=0.699000
active=56: F_T=0.992600, F_V=0.704600
active=55: F_T=0.987800, F_V=0.713600
active=54: F_T=0.988400, F_V=0.707200
active=53: F_T=0.987200, F_V=0.710600
active=52: F_T=0.988600, F_V=0.722000
active=51: F_T=0.987800, F_V=0.717000
active=50: F_T=0.983600, F_V=0.724800
active=49: F_T=0.982600, F_V=0.729000
active=48: F_T=0.983000, F_V=0.718400
active=47: F_T=0.985800, F_V=0.728600
active=46: F_T=0.982000, F_V=0.734400
active=45: F_T=0.981600, F_V=0.731800
active=44: F_T=0.980600, F_V=0.731000
active=43: F_T=0.978800, F_V=0.738800
active=42: F_T=0.980400, F_V=0.741600
active=41: F_T=0.978800, F_V=0.756000
active=40: F_T=0.979000, F_V=0.749000
active=39: F_T=0.977000, F_V=0.756200
active=38: F_T=0.978200, F_V=0.754400
active=37: F_T=0.975400, F_V=0.756000
active=36: F_T=0.976600, F_V=0.745600
active=35: F_T=0.975000, F_V=0.750800
active=34: F_T=0.973000, F_V=0.759800
active=33: F_T=0.973200, F_V=0.765800
active=32: F_T=0.974600, F_V=0.763600
active=31: F_T=0.973200, F_V=0.775200
active=30: F_T=0.969800, F_V=0.784000
active=29: F_T=0.971200, F_V=0.761400
active=28: F_T=0.966600, F_V=0.771200
active=27: F_T=0.965800, F_V=0.768600
active=26: F_T=0.965400, F_V=0.779000
active=25: F_T=0.963600, F_V=0.793200
active=24: F_T=0.962000, F_V=0.788400
active=23: F_T=0.955600, F_V=0.782400
active=22: F_T=0.950800, F_V=0.771800
active=21: F_T=0.936000, F_V=0.747000
active=20: F_T=0.918200, F_V=0.739600
active=19: F_T=0.922400, F_V=0.744400
active=18: F_T=0.919800, F_V=0.761400
active=17: F_T=0.916600, F_V=0.750200
active=16: F_T=0.910800, F_V=0.770200
active=15: F_T=0.898800, F_V=0.772400
active=14: F_T=0.891600, F_V=0.767400
active=13: F_T=0.883000, F_V=0.761200
active=12: F_T=0.857400, F_V=0.740000
active=11: F_T=0.840600, F_V=0.746200
active=10: F_T=0.855400, F_V=0.756400
active=9: F_T=0.837000, F_V=0.737800
active=8: F_T=0.840200, F_V=0.761400
active=7: F_T=0.833800, F_V=0.737200
active=6: F_T=0.814200, F_V=0.720400
active=5: F_T=0.779200, F_V=0.714400
active=4: F_T=0.770800, F_V=0.719200
active=3: F_T=0.735600, F_V=0.715000
active=2: F_T=0.730200, F_V=0.698400
active=1: F_T=0.722000, F_V=0.715400
active=0: F_T=0.520000, F_V=0.480000
