active=20: F_T=0.860833, F_V=0.735532
active=19: F_T=0.856875, F_V=0.737766
active=18: F_T=0.852083, F_V=0.757766
active=17: F_T=0.856042, F_V=0.751915
active=16: F_T=0.855208, F_V=0.765851
active=15: F_T=0.848958, F_V=0.764255
active=14: F_T=0.847708, F_V=0.758936
active=13: F_T=0.841563, F_V=0.766809
active=12: F_T=0.844792, F_V=0.767766
active=11: F_T=0.839375, F_V=0.765319
active=10: F_T=0.837917, F_V=0.770638
active=9: F_T=0.825833, F_V=0.775851
active=8: F_T=0.825313, F_V=0.764468
active=7: F_T=0.816667, F_V=0.761277
active=6: F_T=0.794583, F_V=0.738723
active=5: F_T=0.752812, F_V=0.718617
active=4: F_T=0.731771, F_V=0.694574
active=3: F_T=0.739375, F_V=0.695319
active=2: F_T=0.684062, F_V=0.667872
active=1: F_T=0.651458, F_V=0.648298
active=0: F_T=0.500000, F_V=0.489362
