active=100: F_T=1.000000, F_V=0.630000
active=99: F_T=1.000000, F_V=0.597500
active=98: F_T=1.000000, F_V=0.611250
active=97: F_T=1.000000, F_V=0.600000
active=96: F_T=1.000000, F_V=0.603750
active=95: F_T=1.000000, F_V=0.631250
active=94: F_T=1.000000, F_V=0.631250
active=93: F_T=1.000000, F_V=0.638750
active=92: F_T=1.000000, F_V=0.615000
active=91: F_T=1.000000, F_V=0.593750
active=90: F_T=1.000000, F_V=0.632500
active=89: F_T=1.000000, F_V=0.587500
active=88: F_T=1.000000, F_V=0.607500
active=87: F_T=1.000000, F_V=0.605000
active=86: F_T=1.000000, F_V=0.602500
active=85: F_T=1.000000, F_V=0.640000
active=84: F_T=1.000000, F_V=0.655000
active=83: F_T=1.000000, F_V=0.613750
active=82: F_T=1.000000, F_V=0.623750
active=81: F_T=1.000000, F_V=0.603750
active=80: F_T=1.000000, F_V=0.606250
active=79: F_T=1.000000, F_V=0.588750
active=78: F_T=1.000000, F_V=0.683750
active=77: F_T=1.000000, F_V=0.707500
active=76: F_T=1.000000, F_V=0.721250
active=75: F_T=1.000000, F_V=0.698750
active=74: F_T=1.000000, F_V=0.718750
active=73: F_T=1.000000, F_V=0.736250
active=72: F_T=1.000000, F_V=0.750000
active=71: F_T=1.000000, F_V=0.728750
active=70: F_T=1.000000, F_V=0.762500
active=69: F_T=1.000000, F_V=0.765000
active=68: F_T=1.000000, F_V=0.735000
active=67: F_T=1.000000, F_V=0.751250
active=66: F_T=1.000000, F_V=0.757500
active=65: F_T=1.000000, F_V=0.770000
active=64: F_T=1.000000, F_V=0.773750
active=63: F_T=1.000000, F_V=0.756250
active=62: F_T=1.000000, F_V=0.756250
active=61: F_T=1.000000, F_V=0.781250
active=60: F_T=1.000000, F_V=0.773750
active=59: F_T=1.000000, F_V=0.765000
active=58: F_T=1.000000, F_V=0.762500
active=57: F_T=1.000000, F_V=0.782500
active=56: F_T=1.000000, F_V=0.778750
active=55: F_T=1.000000, F_V=0.790000
active=54: F_T=1.000000, F_V=0.768750
active=53: F_T=1.000000, F_V=0.783750
active=52: F_T=1.000000, F_V=0.786250
active=51: F_T=1.000000, F_V=0.810000
active=50: F_T=1.000000, F_V=0.805000
active=49: F_T=1.000000, F_V=0.820000
active=48: F_T=1.000000, F_V=0.812500
active=47: F_T=1.000000, F_V=0.800000
active=46: F_T=1.000000, F_V=0.802500
active=45: F_T=1.000000, F_V=0.817500
active=44: F_T=1.000000, F_V=0.832500
active=43: F_T=1.000000, F_V=0.841250
active=42: F_T=1.000000, F_V=0.855000
active=41: F_T=1.000000, F_V=0.852500
active=40: F_T=1.000000, F_V=0.857500
active=39: F_T=1.000000, F_V=0.866250
active=38: F_T=1.000000, F_V=0.876250
active=37: F_T=1.000000, F_V=0.890000
active=36: F_T=1.000000, F_V=0.870000
active=35: F_T=1.000000, F_V=0.862500
active=34: F_T=1.000000, F_V=0.850000
active=33: F_T=1.000000, F_V=0.875000
active=32: F_T=1.000000, F_V=0.870000
active=31: F_T=1.000000, F_V=0.860000
active=30: F_T=1.000000, F_V=0.867500
active=29: F_T=1.000000, F_V=0.871250
active=28: F_T=1.000000, F_V=0.862500
active=27: F_T=1.000000, F_V=0.865000
active=26: F_T=1.000000, F_V=0.871250
active=25: F_T=1.000000, F_V=0.858750
active=24: F_T=1.000000, F_V=0.872500
active=23: F_T=1.000000, F_V=0.897500
active=22: F_T=1.000000, F_V=0.871250
active=21: F_T=1.000000, F_V=0.838750
active=20: F_T=1.000000, F_V=0.870000
active=19: F_T=1.000000, F_V=0.870000
active=18: F_T=1.000000, F_V=0.858750
active=17: F_T=1.000000, F_V=0.863750
active=16: F_T=1.000000, F_V=0.861250
active=15: F_T=1.000000, F_V=0.846250
active=14: F_T=1.000000, F_V=0.826250
active=13: F_T=1.000000, F_V=0.810000
active=12: F_T=1.000000, F_V=0.852500
active=11: F_T=1.000000, F_V=0.936250
active=10: F_T=1.000000, F_V=0.933750
active=9: F_T=1.000000, F_V=0.947500
active=8: F_T=1.000000, F_V=0.938750
active=7: F_T=1.000000, F_V=0.933750
active=6: F_T=1.000000, F_V=0.938750
active=5: F_T=1.000000, F_V=0.905000
active=4: F_T=1.000000, F_V=0.890000
active=3: F_T=0.980000, F_V=0.722500
active=2: F_T=0.991250, F_V=0.750000
active=1: F_T=0.856250, F_V=0.726250
active=0: F_T=0.500000, F_V=0.500000
