active=40: F_T=0.927234, F_V=0.677979
active=39: F_T=0.923404, F_V=0.680532
active=38: F_T=0.923404, F_V=0.681596
active=37: F_T=0.922447, F_V=0.683085
active=36: F_T=0.916809, F_V=0.690745
active=35: F_T=0.914468, F_V=0.698723
active=34: F_T=0.914787, F_V=0.700106
active=33: F_T=0.913404, F_V=0.694468
active=32: F_T=0.914043, F_V=0.713085
active=31: F_T=0.906596, F_V=0.716277
active=30: F_T=0.905745, F_V=0.715213
active=29: F_T=0.900319, F_V=0.723936
active=28: F_T=0.901809, F_V=0.729468
active=27: F_T=0.900745, F_V=0.727128
active=26: F_T=0.898511, F_V=0.731383
active=25: F_T=0.891277, F_V=0.738936
active=24: F_T=0.882447, F_V=0.736170
active=23: F_T=0.882979, F_V=0.736809
active=22: F_T=0.875213, F_V=0.744681
active=21: F_T=0.871064, F_V=0.730213
active=20: F_T=0.867021, F_V=0.729149
active=19: F_T=0.866596, F_V=0.738298
active=18: F_T=0.870106, F_V=0.750532
active=17: F_T=0.859574, F_V=0.748511
active=16: F_T=0.868936, F_V=0.749149
active=15: F_T=0.853404, F_V=0.751489
active=14: F_T=0.840319, F_V=0.746489
active=13: F_T=0.839574, F_V=0.740426
active=12: F_T=0.825000, F_V=0.738936
active=11: F_T=0.817979, F_V=0.736170
active=10: F_T=0.805851, F_V=0.730638
active=9: F_T=0.795745, F_V=0.736064
active=8: F_T=0.805851, F_V=0.756064
active=7: F_T=0.804255, F_V=0.745745
active=6: F_T=0.802340, F_V=0.744787
active=5: F_T=0.763298, F_V=0.709043
active=4: F_T=0.744043, F_V=0.695319
active=3: F_T=0.723085, F_V=0.680851
active=2: F_T=0.723936, F_V=0.709574
active=1: F_T=0.658723, F_V=0.653085
active=0: F_T=0.510638, F_V=0.489362
