active=100: F_T=0.961064, F_V=0.682766
active=99: F_T=0.958245, F_V=0.686649
active=98: F_T=0.957500, F_V=0.689202
active=97: F_T=0.958298, F_V=0.686968
active=96: F_T=0.956755, F_V=0.689681
active=95: F_T=0.958191, F_V=0.695691
active=94: F_T=0.958670, F_V=0.696117
active=93: F_T=0.954734, F_V=0.693670
active=92: F_T=0.955532, F_V=0.692500
active=91: F_T=0.953617, F_V=0.694787
active=90: F_T=0.954043, F_V=0.703777
active=89: F_T=0.955532, F_V=0.701117
active=88: F_T=0.954521, F_V=0.702234
active=87: F_T=0.952128, F_V=0.701383
active=86: F_T=0.953617, F_V=0.703670
active=85: F_T=0.952074, F_V=0.709202
active=84: F_T=0.951383, F_V=0.711064
active=83: F_T=0.948457, F_V=0.706383
active=82: F_T=0.947447, F_V=0.719574
active=81: F_T=0.949096, F_V=0.712128
active=80: F_T=0.946702, F_V=0.723351
active=79: F_T=0.947394, F_V=0.722234
active=78: F_T=0.945106, F_V=0.721915
active=77: F_T=0.944309, F_V=0.723883
active=76: F_T=0.945904, F_V=0.727713
active=75: F_T=0.944574, F_V=0.730532
active=74: F_T=0.942340, F_V=0.734255
active=73: F_T=0.941915, F_V=0.736915
active=72: F_T=0.941862, F_V=0.735160
active=71: F_T=0.944362, F_V=0.740585
active=70: F_T=0.941543, F_V=0.744947
active=69: F_T=0.938138, F_V=0.743936
active=68: F_T=0.939043, F_V=0.746543
active=67: F_T=0.939787, F_V=0.744840
active=66: F_T=0.937021, F_V=0.747074
active=65: F_T=0.935798, F_V=0.749415
active=64: F_T=0.941170, F_V=0.759734
active=63: F_T=0.936064, F_V=0.752021
active=62: F_T=0.937979, F_V=0.758298
active=61: F_T=0.937340, F_V=0.759149
active=60: F_T=0.938298, F_V=0.768723
active=59: F_T=0.937234, F_V=0.769309
active=58: F_T=0.935053, F_V=0.776277
active=57: F_T=0.939149, F_V=0.775904
active=56: F_T=0.938670, F_V=0.777500
active=55: F_T=0.937074, F_V=0.780000
active=54: F_T=0.939468, F_V=0.779894
active=53: F_T=0.937021, F_V=0.783298
active=52: F_T=0.933191, F_V=0.793085
active=51: F_T=0.934096, F_V=0.792074
active=50: F_T=0.932979, F_V=0.795053
active=49: F_T=0.934043, F_V=0.799362
active=48: F_T=0.933617, F_V=0.803351
active=47: F_T=0.931543, F_V=0.808457
active=46: F_T=0.933351, F_V=0.810053
active=45: F_T=0.932340, F_V=0.807287
active=44: F_T=0.931543, F_V=0.812713
active=43: F_T=0.933989, F_V=0.813085
active=42: F_T=0.930851, F_V=0.815479
active=41: F_T=0.926543, F_V=0.821809
active=40: F_T=0.925479, F_V=0.820053
active=39: F_T=0.926489, F_V=0.814574
active=38: F_T=0.917553, F_V=0.811330
active=37: F_T=0.923883, F_V=0.816223
active=36: F_T=0.921064, F_V=0.821277
active=35: F_T=0.917872, F_V=0.821064
active=34: F_T=0.916809, F_V=0.821489
active=33: F_T=0.911277, F_V=0.815426
active=32: F_T=0.908883, F_V=0.814681
active=31: F_T=0.907819, F_V=0.816702
active=30: F_T=0.908298, F_V=0.814574
active=29: F_T=0.903511, F_V=0.813723
active=28: F_T=0.902128, F_V=0.816649
active=27: F_T=0.898989, F_V=0.814255
active=26: F_T=0.894202, F_V=0.816170
active=25: F_T=0.890745, F_V=0.814415
active=24: F_T=0.887340, F_V=0.813457
active=23: F_T=0.879787, F_V=0.810319
active=22: F_T=0.882766, F_V=0.813670
active=21: F_T=0.874468, F_V=0.808883
active=20: F_T=0.864574, F_V=0.801277
active=19: F_T=0.858245, F_V=0.791064
active=18: F_T=0.852713, F_V=0.799468
active=17: F_T=0.844628, F_V=0.789096
active=16: F_T=0.842074, F_V=0.790053
active=15: F_T=0.832447, F_V=0.778085
active=14: F_T=0.828457, F_V=0.769628
active=13: F_T=0.809043, F_V=0.753936
active=12: F_T=0.792500, F_V=0.742287
active=11: F_T=0.773883, F_V=0.736170
active=10: F_T=0.765691, F_V=0.731223
active=9: F_T=0.767287, F_V=0.733457
active=8: F_T=0.769947, F_V=0.733989
active=7: F_T=0.749362, F_V=0.722128
active=6: F_T=0.737234, F_V=0.713457
active=5: F_T=0.730479, F_V=0.703989
active=4: F_T=0.721117, F_V=0.695319
active=3: F_T=0.691543, F_V=0.672926
active=2: F_T=0.628032, F_V=0.625638
active=1: F_T=0.636755, F_V=0.626915
active=0: F_T=0.500000, F_V=0.500000
