active=60: F_T=0.917969, F_V=0.746458
active=59: F_T=0.914844, F_V=0.752604
active=58: F_T=0.916615, F_V=0.749010
active=57: F_T=0.919427, F_V=0.757604
active=56: F_T=0.917969, F_V=0.758542
active=55: F_T=0.918021, F_V=0.754063
active=54: F_T=0.910365, F_V=0.763490
active=53: F_T=0.911667, F_V=0.766667
active=52: F_T=0.911823, F_V=0.766823
active=51: F_T=0.911146, F_V=0.777396
active=50: F_T=0.911562, F_V=0.776615
active=49: F_T=0.912760, F_V=0.772969
active=48: F_T=0.908125, F_V=0.778073
active=47: F_T=0.906719, F_V=0.782917
active=46: F_T=0.909427, F_V=0.788438
active=45: F_T=0.907917, F_V=0.786719
active=44: F_T=0.906250, F_V=0.793906
active=43: F_T=0.905521, F_V=0.792917
active=42: F_T=0.905833, F_V=0.797969
active=41: F_T=0.905625, F_V=0.794896
active=40: F_T=0.901042, F_V=0.798125
active=39: F_T=0.899792, F_V=0.799427
active=38: F_T=0.898646, F_V=0.800104
active=37: F_T=0.898750, F_V=0.800156
active=36: F_T=0.896302, F_V=0.802448
active=35: F_T=0.898906, F_V=0.805469
active=34: F_T=0.894688, F_V=0.807656
active=33: F_T=0.891615, F_V=0.807240
active=32: F_T=0.890729, F_V=0.807813
active=31: F_T=0.889479, F_V=0.812240
active=30: F_T=0.886354, F_V=0.812344
active=29: F_T=0.885260, F_V=0.812396
active=28: F_T=0.885156, F_V=0.808542
active=27: F_T=0.881615, F_V=0.811927
active=26: F_T=0.885729, F_V=0.813125
active=25: F_T=0.884583, F_V=0.825208
active=24: F_T=0.880417, F_V=0.822812
active=23: F_T=0.878385, F_V=0.817396
active=22: F_T=0.878125, F_V=0.818229
active=21: F_T=0.873073, F_V=0.817500
active=20: F_T=0.856510, F_V=0.816562
active=19: F_T=0.860573, F_V=0.811146
active=18: F_T=0.856302, F_V=0.803490
active=17: F_T=0.855781, F_V=0.809792
active=16: F_T=0.851875, F_V=0.809740
active=15: F_T=0.849844, F_V=0.810573
active=14: F_T=0.841823, F_V=0.805156
active=13: F_T=0.837083, F_V=0.797969
active=12: F_T=0.828229, F_V=0.798906
active=11: F_T=0.817344, F_V=0.781406
active=10: F_T=0.808333, F_V=0.780260
active=9: F_T=0.796979, F_V=0.771510
active=8: F_T=0.787604, F_V=0.745729
active=7: F_T=0.790000, F_V=0.765885
active=6: F_T=0.744635, F_V=0.719792
active=5: F_T=0.723542, F_V=0.701458
active=4: F_T=0.692708, F_V=0.690521
active=3: F_T=0.682604, F_V=0.667917
active=2: F_T=0.626198, F_V=0.606563
active=1: F_T=0.570885, F_V=0.576563
active=0: F_T=0.500000, F_V=0.500000
