N=50
P=10
R=3
1 0.034911 -0.707405 -0.300905 -2.295743 1.238183 -1.158639 0.621188 -0.174663 0.306581 -1.123947 4.013304 1.000000
2 -0.368730 1.080055 -1.074578 0.020434 0.701273 3.344217 -0.154584 0.676057 -0.179017 3.722501 11.669830 2.000000
3 1.116474 -1.625743 1.133788 1.166202 1.203329 -1.041916 2.926996 0.000225 -0.502250 -1.343784 1.007787 1.000000
4 0.838923 -0.063998 0.873918 0.543762 0.289565 1.185900 0.157521 -0.396265 0.008378 1.092959 3.512229 1.000000
5 0.369785 1.151301 1.689473 0.150499 -0.961493 0.962731 -0.420200 -0.618919 -0.630896 -0.188983 0.058563 1.000000
6 -0.102669 -0.319529 -0.443833 -0.584291 1.516289 0.542802 1.427994 0.770262 0.577970 -1.679451 1.350353 1.000000
7 0.134391 0.858584 0.500661 0.300402 -0.310794 -1.556640 0.091044 0.116311 0.709210 0.717113 1.105028 1.000000
8 -0.673897 -0.142027 -0.255437 -0.846786 -0.118855 -0.306697 -0.789349 -0.888102 -0.638324 -0.637827 2.456231 1.000000
9 1.320848 -0.256790 -0.679163 0.246362 -0.374765 -0.598283 0.154392 0.422990 -0.400571 -0.212230 0.050682 2.000000
10 0.736124 0.229253 0.174308 -0.894087 -0.578436 -1.031195 -0.404092 -1.031187 1.945283 -0.049632 2.396642 1.000000
11 -0.152481 -0.539143 0.032249 0.756058 -0.083037 0.794698 0.038333 0.386164 -0.082923 0.459001 5.164240 1.000000
12 -1.545039 -1.000241 -1.779189 -0.881819 1.002765 -1.584394 1.337405 1.060861 1.206951 -0.090552 5.287950 2.000000
13 1.201207 -0.590396 -0.364650 -0.554467 1.453063 2.557650 1.453138 0.360766 0.442234 -1.056686 0.850012 2.000000
14 0.152139 0.786931 0.427488 0.665595 0.873285 0.121449 0.781236 -0.731441 0.503280 1.388510 1.121861 1.000000
15 -0.384149 -0.416512 0.108616 -0.249878 1.846281 -1.612662 -0.359314 -0.539871 -1.164283 0.224361 0.608947 1.000000
16 0.078547 0.432721 0.596611 -0.194054 0.118576 1.023408 2.396541 1.457437 0.188425 -1.150347 3.488524 1.000000
17 -0.645099 -2.503580 -1.088624 0.127518 -1.642403 -0.754138 -0.149304 -1.007401 1.331500 0.473840 0.034201 2.000000
18 -1.477347 0.237694 0.745460 -0.452677 -0.868234 -0.375106 0.261875 -0.850740 1.888421 0.033795 5.343368 1.000000
19 -0.449739 -0.320172 -0.582126 -0.347590 -0.996836 0.540377 -0.259203 0.623470 -0.110665 0.270763 4.028252 1.000000
20 0.513535 -0.082143 -1.611393 -2.239358 0.520246 -1.502187 0.592312 1.303181 -0.361020 1.761636 1.802202 2.000000
21 -2.076952 0.300985 -0.171874 1.363321 0.482679 0.398835 -0.143365 0.132690 1.202056 -0.644402 1.001177 1.000000
22 0.134323 -1.055126 0.041967 -0.087692 -0.476067 1.269375 -0.424480 -1.211620 1.116294 -0.417351 0.012828 1.000000
23 -0.686432 0.091343 0.703959 -0.379746 -0.423963 -0.785682 -0.369341 0.114587 0.707955 0.210837 1.039760 2.000000
24 -1.188159 0.165212 -0.392517 -0.664615 2.205115 0.603328 -0.559040 -0.091458 -0.313741 0.853993 0.154716 1.000000
25 -1.286435 -0.109119 -1.368850 -1.720159 -1.173038 0.189762 -0.429547 -0.546076 -0.572993 -0.743714 5.996706 1.000000
26 0.282233 -0.998734 -0.057671 1.429829 -1.014485 0.483841 -0.784348 0.502958 -1.156107 1.202565 5.790729 2.000000
27 -0.372918 0.003570 -0.600383 0.354463 0.200577 -0.960952 1.279034 0.976203 0.859918 0.766608 1.489923 1.000000
28 0.168529 0.744571 0.605184 -1.620397 0.637627 -0.116502 0.394635 -2.327024 -1.724913 1.268663 0.119214 2.000000
29 -0.695174 -0.699277 0.282386 0.797858 -1.372229 -1.018929 -0.280140 -2.052056 -0.843372 1.662621 2.408214 2.000000
30 0.052319 0.596211 -1.136028 0.863289 -1.240340 -0.217208 0.390453 0.136621 0.186948 -0.716657 0.281818 2.000000
31 -0.088840 0.864715 -0.082143 1.075571 0.114649 -1.308229 -1.038670 0.440247 1.487815 -0.357201 0.432974 1.000000
32 -1.083641 1.347407 -1.268940 -1.435528 -0.893447 -0.841806 1.678078 0.560159 0.186278 0.108725 9.131567 2.000000
33 0.129325 -0.961119 0.058229 -1.125575 0.520538 -0.092083 1.238732 2.311414 0.427834 0.322090 10.098243 2.000000
34 -0.190750 0.392916 0.448215 -0.187745 0.015137 1.504482 0.881757 -0.711270 -1.685432 0.580770 0.565314 2.000000
35 -0.251863 -0.752189 -0.800814 -0.377827 -0.414921 -0.465409 1.274373 -2.950388 -1.357077 1.266127 0.740679 1.000000
36 -1.611231 -0.507200 0.734894 -0.587812 -2.121793 -0.027360 -0.892946 -0.542156 0.785250 -0.081113 4.053087 2.000000
37 -0.977267 1.088440 0.134228 0.887523 -1.042148 -0.873930 -0.603641 -0.488858 -1.733826 -0.180044 1.140899 1.000000
38 -0.266684 0.729365 0.006913 0.758927 -0.463713 -1.035048 0.469511 0.412525 -0.533110 0.668538 6.429204 1.000000
39 1.922456 -1.366807 -1.228855 -0.607800 -0.105564 -0.119020 0.186800 0.041127 -1.193668 -0.107513 4.816258 1.000000
40 -1.163147 0.622466 0.003390 0.801409 0.861742 -0.019660 -0.442414 1.899221 -0.184377 1.778973 2.265149 1.000000
41 -0.174708 -1.670426 -0.962706 -0.778751 -0.745198 0.811792 -1.660276 -1.894612 -0.291413 -1.272186 3.215630 1.000000
42 0.745492 0.177082 -1.342011 -0.745455 0.305398 0.823474 0.221856 -1.435417 -0.407131 0.070230 0.415900 1.000000
43 -1.598002 -2.044802 -0.032919 -1.086251 0.296641 0.294718 0.682643 1.617695 -0.827130 0.496603 3.895753 1.000000
44 -0.549813 0.013685 -1.848073 -1.298856 0.184288 -0.275569 0.611152 0.440873 -1.005366 -1.013674 1.737163 2.000000
45 -0.892574 0.010272 -0.520338 0.221743 -1.263444 -1.033894 -1.653090 0.759804 -1.366422 -0.965283 0.799784 1.000000
46 1.190972 -0.568138 0.076979 0.532433 1.287557 -0.439279 -0.110676 1.518856 -0.989456 -1.673068 0.685269 2.000000
47 1.359565 -0.720454 0.881613 0.636360 1.238323 -0.243158 -0.153647 -1.726008 -0.481528 0.701368 0.985888 1.000000
48 -1.206835 -0.026549 0.448487 -0.726646 -1.026165 1.225333 -0.445919 -0.556252 0.177079 -0.251701 4.482500 1.000000
49 0.083823 0.972784 -0.202057 2.311380 1.988221 2.855846 -1.574576 -0.158723 -0.287088 1.467174 2.396533 2.000000
50 0.709000 -1.925541 -1.925352 -0.311272 -0.169842 -0.208385 1.507628 -0.367419 0.392066 -0.839924 3.261282 2.000000
uncorrelated Gaussian covariates
missing covariate fraction: 0.000000
no latent classes
   lambda(t|risk 1)=C, <t>=4.000000 for zero covariates
   lambda(t|risk 2)=C, <t>=5.000000 for zero covariates
   risk 1: beta[1]=0.100000
   risk 1: beta[2]=0.200000
   risk 1: beta[3]=0.300000
   risk 1: beta[4]=0.400000
   risk 1: beta[5]=0.500000
   risk 1: beta[6]=-0.100000
   risk 1: beta[7]=-0.200000
   risk 1: beta[8]=-0.300000
   risk 1: beta[9]=-0.400000
   risk 1: beta[10]=-0.500000
   risk 2: beta[1]=0.010000
   risk 2: beta[2]=0.020000
   risk 2: beta[3]=0.030000
   risk 2: beta[4]=0.040000
   risk 2: beta[5]=0.050000
   risk 2: beta[6]=-0.010000
   risk 2: beta[7]=-0.020000
   risk 2: beta[8]=-0.030000
   risk 2: beta[9]=-0.040000
   risk 2: beta[10]=-0.050000
