active=100: F_T=1.000000, F_V=0.608333
active=99: F_T=1.000000, F_V=0.610417
active=98: F_T=1.000000, F_V=0.610208
active=97: F_T=1.000000, F_V=0.619792
active=96: F_T=1.000000, F_V=0.630000
active=95: F_T=1.000000, F_V=0.612083
active=94: F_T=1.000000, F_V=0.626250
active=93: F_T=1.000000, F_V=0.630000
active=92: F_T=1.000000, F_V=0.635000
active=91: F_T=1.000000, F_V=0.633125
active=90: F_T=1.000000, F_V=0.637292
active=89: F_T=1.000000, F_V=0.636875
active=88: F_T=1.000000, F_V=0.637708
active=87: F_T=1.000000, F_V=0.640833
active=86: F_T=1.000000, F_V=0.660417
active=85: F_T=1.000000, F_V=0.661458
active=84: F_T=1.000000, F_V=0.669167
active=83: F_T=1.000000, F_V=0.660208
active=82: F_T=1.000000, F_V=0.673750
active=81: F_T=1.000000, F_V=0.661667
active=80: F_T=1.000000, F_V=0.669583
active=79: F_T=1.000000, F_V=0.668125
active=78: F_T=1.000000, F_V=0.677500
active=77: F_T=1.000000, F_V=0.675000
active=76: F_T=1.000000, F_V=0.689375
active=75: F_T=1.000000, F_V=0.698125
active=74: F_T=1.000000, F_V=0.695417
active=73: F_T=1.000000, F_V=0.692917
active=72: F_T=1.000000, F_V=0.692083
active=71: F_T=1.000000, F_V=0.707292
active=70: F_T=1.000000, F_V=0.703333
active=69: F_T=1.000000, F_V=0.698333
active=68: F_T=1.000000, F_V=0.705833
active=67: F_T=1.000000, F_V=0.716458
active=66: F_T=1.000000, F_V=0.715625
active=65: F_T=1.000000, F_V=0.705417
active=64: F_T=1.000000, F_V=0.714583
active=63: F_T=1.000000, F_V=0.716458
active=62: F_T=1.000000, F_V=0.727292
active=61: F_T=1.000000, F_V=0.723750
active=60: F_T=1.000000, F_V=0.732708
active=59: F_T=1.000000, F_V=0.749792
active=58: F_T=1.000000, F_V=0.742083
active=57: F_T=1.000000, F_V=0.744375
active=56: F_T=0.999792, F_V=0.751667
active=55: F_T=1.000000, F_V=0.744167
active=54: F_T=1.000000, F_V=0.756667
active=53: F_T=0.999375, F_V=0.752500
active=52: F_T=0.999792, F_V=0.764167
active=51: F_T=0.999167, F_V=0.774375
active=50: F_T=0.998958, F_V=0.771042
active=49: F_T=0.998750, F_V=0.770000
active=48: F_T=0.998958, F_V=0.773750
active=47: F_T=0.998125, F_V=0.784792
active=46: F_T=0.997083, F_V=0.780000
active=45: F_T=0.996875, F_V=0.784167
active=44: F_T=0.994375, F_V=0.789375
active=43: F_T=0.994792, F_V=0.790833
active=42: F_T=0.993958, F_V=0.799375
active=41: F_T=0.993958, F_V=0.801250
active=40: F_T=0.993958, F_V=0.803125
active=39: F_T=0.991250, F_V=0.803750
active=38: F_T=0.991042, F_V=0.833542
active=37: F_T=0.990625, F_V=0.829375
active=36: F_T=0.991250, F_V=0.819167
active=35: F_T=0.990625, F_V=0.831875
active=34: F_T=0.990833, F_V=0.836458
active=33: F_T=0.991458, F_V=0.839792
active=32: F_T=0.991875, F_V=0.837708
active=31: F_T=0.988125, F_V=0.840833
active=30: F_T=0.989792, F_V=0.830000
active=29: F_T=0.983542, F_V=0.831042
active=28: F_T=0.985625, F_V=0.832708
active=27: F_T=0.983750, F_V=0.835417
active=26: F_T=0.986667, F_V=0.832917
active=25: F_T=0.980833, F_V=0.832083
active=24: F_T=0.981667, F_V=0.826250
active=23: F_T=0.984375, F_V=0.816667
active=22: F_T=0.983750, F_V=0.822917
active=21: F_T=0.984583, F_V=0.823542
active=20: F_T=0.981458, F_V=0.824583
active=19: F_T=0.968958, F_V=0.812917
active=18: F_T=0.962708, F_V=0.782500
active=17: F_T=0.962083, F_V=0.799583
active=16: F_T=0.956042, F_V=0.793958
active=15: F_T=0.943958, F_V=0.784583
active=14: F_T=0.948958, F_V=0.801875
active=13: F_T=0.956042, F_V=0.817917
active=12: F_T=0.947708, F_V=0.817917
active=11: F_T=0.960625, F_V=0.814792
active=10: F_T=0.955417, F_V=0.813333
active=9: F_T=0.934167, F_V=0.808958
active=8: F_T=0.895417, F_V=0.762917
active=7: F_T=0.877917, F_V=0.769583
active=6: F_T=0.842917, F_V=0.730417
active=5: F_T=0.795417, F_V=0.712500
active=4: F_T=0.817708, F_V=0.751042
active=3: F_T=0.771458, F_V=0.726667
active=2: F_T=0.730625, F_V=0.692292
active=1: F_T=0.741042, F_V=0.736667
active=0: F_T=0.500000, F_V=0.500000
