active=20: F_T=0.934000, F_V=0.743400
active=19: F_T=0.936600, F_V=0.757800
active=18: F_T=0.933000, F_V=0.763800
active=17: F_T=0.940800, F_V=0.765000
active=16: F_T=0.924200, F_V=0.785800
active=15: F_T=0.919000, F_V=0.787400
active=14: F_T=0.918800, F_V=0.781600
active=13: F_T=0.911400, F_V=0.775000
active=12: F_T=0.896600, F_V=0.809200
active=11: F_T=0.900200, F_V=0.819600
active=10: F_T=0.916200, F_V=0.831600
active=9: F_T=0.909400, F_V=0.824400
active=8: F_T=0.898200, F_V=0.817400
active=7: F_T=0.888000, F_V=0.825600
active=6: F_T=0.883200, F_V=0.828200
active=5: F_T=0.874600, F_V=0.816600
active=4: F_T=0.849400, F_V=0.829600
active=3: F_T=0.841600, F_V=0.793200
active=2: F_T=0.812800, F_V=0.780800
active=1: F_T=0.739000, F_V=0.730600
active=0: F_T=0.520000, F_V=0.480000
