active=60: F_T=0.950000, F_V=0.670300
active=59: F_T=0.947800, F_V=0.673200
active=58: F_T=0.947500, F_V=0.677100
active=57: F_T=0.945700, F_V=0.682100
active=56: F_T=0.943100, F_V=0.682800
active=55: F_T=0.940800, F_V=0.679000
active=54: F_T=0.940400, F_V=0.679400
active=53: F_T=0.938800, F_V=0.697700
active=52: F_T=0.942600, F_V=0.684600
active=51: F_T=0.933500, F_V=0.700300
active=50: F_T=0.937500, F_V=0.703300
active=49: F_T=0.930400, F_V=0.705000
active=48: F_T=0.931600, F_V=0.706200
active=47: F_T=0.933300, F_V=0.716600
active=46: F_T=0.930500, F_V=0.721600
active=45: F_T=0.928300, F_V=0.719400
active=44: F_T=0.926700, F_V=0.715000
active=43: F_T=0.923900, F_V=0.718000
active=42: F_T=0.921500, F_V=0.721500
active=41: F_T=0.916400, F_V=0.725200
active=40: F_T=0.914800, F_V=0.732800
active=39: F_T=0.910000, F_V=0.725600
active=38: F_T=0.912500, F_V=0.733900
active=37: F_T=0.901700, F_V=0.735400
active=36: F_T=0.899800, F_V=0.737200
active=35: F_T=0.899400, F_V=0.732700
active=34: F_T=0.892600, F_V=0.737200
active=33: F_T=0.889800, F_V=0.743900
active=32: F_T=0.892000, F_V=0.742800
active=31: F_T=0.893900, F_V=0.745600
active=30: F_T=0.888400, F_V=0.749300
active=29: F_T=0.888400, F_V=0.751200
active=28: F_T=0.892700, F_V=0.754500
active=27: F_T=0.876200, F_V=0.752900
active=26: F_T=0.872500, F_V=0.755800
active=25: F_T=0.867200, F_V=0.755300
active=24: F_T=0.857400, F_V=0.749800
active=23: F_T=0.867500, F_V=0.751900
active=22: F_T=0.859300, F_V=0.767300
active=21: F_T=0.858000, F_V=0.759000
active=20: F_T=0.846500, F_V=0.755700
active=19: F_T=0.848500, F_V=0.770800
active=18: F_T=0.847300, F_V=0.775200
active=17: F_T=0.845400, F_V=0.770500
active=16: F_T=0.840000, F_V=0.769700
active=15: F_T=0.845200, F_V=0.772300
active=14: F_T=0.839100, F_V=0.775900
active=13: F_T=0.834800, F_V=0.780600
active=12: F_T=0.824300, F_V=0.773300
active=11: F_T=0.813800, F_V=0.758400
active=10: F_T=0.805700, F_V=0.754600
active=9: F_T=0.801400, F_V=0.752100
active=8: F_T=0.793800, F_V=0.747300
active=7: F_T=0.767200, F_V=0.743500
active=6: F_T=0.758800, F_V=0.712700
active=5: F_T=0.704300, F_V=0.684100
active=4: F_T=0.709500, F_V=0.690500
active=3: F_T=0.709400, F_V=0.685300
active=2: F_T=0.708000, F_V=0.694700
active=1: F_T=0.676100, F_V=0.674800
active=0: F_T=0.500000, F_V=0.500000
